,quantity_male,quantity_female,tuple,average_male,average_female,female-male
27,1.7073765,1.4802418,"('hardhearted', 'softhearted')",1.7073765,1.4802418,-0.2271347
28,1.3993201,1.2231178,"('disloyal', 'loyal')",1.3993201,1.2231178,-0.1762023
29,-0.42923662,-0.6053621,"('unfair', 'fair')",-0.4292366,-0.6053621,-0.1761255
30,0.53331643,0.63273597,"('intolerant', 'tolerant')",0.5333164,0.632736,0.0994196
31,-0.72078085,-0.87755024,"('evil', 'good')",-0.7207808,-0.8775502,-0.1567694
32,1.2281466,1.1020702,"('unkind', 'kind')",1.2281466,1.1020702,-0.1260764
33,-0.11661382,-0.21114211,"('wrong', 'right')",-0.1166138,-0.2111421,-0.0945283
34,4.513964,4.6392064,"('mean', 'honorable')",4.5139642,4.6392064,0.1252422
35,-0.13229844,-0.5436805,"('corrupt', 'incorrupt')",-0.1322984,-0.5436805,-0.4113821
36,-0.17950723,-0.47010535,"('hostile', 'amicable')",-0.1795072,-0.4701054,-0.2905982
37,0.7708116,0.772814,"('fake', 'genuine')",0.7708116,0.772814,0.0020024
38,-0.42277965,-0.3620075,"('untruthful', 'truthful')",-0.4227796,-0.3620075,0.0607721
39,-0.04896935,0.067152336,"('exploitative', 'cooperative')",-0.0489694,0.0671523,0.1161217
40,-1.5772877,-1.6893129,"('stingy', 'generous')",-1.5772877,-1.6893129,-0.1120252
41,0.13318373,0.10307061,"('unforgiving', 'forgiving')",0.1331837,0.1030706,-0.0301131
42,-2.204426,-2.0769446,"('unreliable', 'reliable')",-2.2044261,-2.0769446,0.1274815
43,0.55761075,0.7782516,"('irresponsible', 'responsible')",0.5576108,0.7782516,0.2206408
44,-1.1112345,-1.0239488,"('prejudiced', 'unprejudiced')",-1.1112345,-1.0239488,0.0872857
45,0.49340776,0.36414504,"('incompetent', 'competent')",0.4934078,0.364145,-0.1292628
46,-1.096318,-0.90423995,"('uncompetitive', 'competitive')",-1.096318,-0.90424,0.192078
47,4.8741107,5.025527,"('stupid', 'smart')",4.8741107,5.025527,0.1514163
48,0.52956975,0.5170285,"('unintelligent', 'intelligent')",0.5295697,0.5170285,-0.0125412
49,-0.34499407,-0.13281572,"('unable', 'able')",-0.3449941,-0.1328157,0.2121784
50,-0.16702083,-0.23450842,"('clumsy', 'skillful')",-0.1670208,-0.2345084,-0.0674876
51,-0.18164706,-0.12527351,"('uneducated', 'educated')",-0.1816471,-0.1252735,0.0563736
52,-0.11397433,-0.37053567,"('irrational', 'rational')",-0.1139743,-0.3705357,-0.2565614
53,0.27733883,0.13763209,"('uncreative', 'creative')",0.2773388,0.1376321,-0.1397067
54,1.0501981,1.0822725,"('incapable', 'capable')",1.0501981,1.0822725,0.0320744
55,0.30406478,0.5136056,"('incompetent', 'clever')",0.3040648,0.5136056,0.2095408
56,0.3913705,0.4377023,"('impractical', 'practical')",0.3913705,0.4377023,0.0463318
57,-2.7296438,-2.6118314,"('unimaginative', 'imaginative')",-2.7296438,-2.6118314,0.1178124
58,0.28946316,0.2588857,"('undiscriminating', 'discriminating')",0.2894632,0.2588857,-0.0305775
59,-0.24225003,-0.1958529,"('foolish', 'wise')",-0.24225,-0.1958529,0.0463971
60,-0.116358384,0.2539441,"('inefficient', 'efficient')",-0.1163584,0.2539441,0.3703025
61,0.29457375,0.10436494,"('illogical', 'logical')",0.2945738,0.1043649,-0.1902089
62,0.21806657,0.50934404,"('incompetent', 'brilliant')",0.2180666,0.509344,0.2912774
63,-0.23266795,-0.124361195,"('unperceptive', 'insightful')",-0.232668,-0.1243612,0.1083068
64,-6.6071634,-6.3752694,"('shy', 'confident')",-6.6071634,-6.3752694,0.231894
65,-0.08957251,0.17259417,"('insecure', 'secure')",-0.0895725,0.1725942,0.2621667
66,0.14677757,-0.036545623,"('inactive', 'active')",0.1467776,-0.0365456,-0.1833232
67,-0.5593909,-0.53945667,"('doubtful', 'determined')",-0.5593909,-0.5394567,0.0199342
68,-1.0594552,-0.90780723,"('dependent', 'independent')",-1.0594552,-0.9078072,0.151648
69,-1.5686253,-1.717783,"('lazy', 'industrious')",-1.5686253,-1.717783,-0.1491577
70,0.9563001,1.0563451,"('lethargic', 'energetic')",0.9563001,1.0563451,0.100045
71,0.85901076,0.71209127,"('diffident', 'self-confident')",0.8590108,0.7120913,-0.1469195
72,0.82109207,1.0413021,"('unambitious', 'ambitious')",0.8210921,1.0413021,0.22021
73,-3.0731962,-2.959709,"('helpless', 'self-reliant')",-3.0731962,-2.9597089,0.1134873
74,0.19286077,0.06374833,"('undedicated', 'dedicated')",0.1928608,0.0637483,-0.1291125
75,-0.6679723,-0.57529855,"('meek', 'impulsive')",-0.6679723,-0.5752985,0.0926738
76,0.21616283,0.46052766,"('anxious', 'daring')",0.2161628,0.4605277,0.2443649
77,-1.4676044,-1.3261786,"('unmotivated', 'motivated')",-1.4676044,-1.3261786,0.1414258
78,-0.76432484,-0.86378944,"('nonresilient', 'resilient')",-0.7643248,-0.8637894,-0.0994646
79,0.047370967,-0.066475786,"('wavering', 'unwavering')",0.047371,-0.0664758,-0.1138468
80,-0.35996488,-0.33419055,"('dominated', 'dominating')",-0.3599649,-0.3341905,0.0257744
81,-0.45544687,-0.20145358,"('submissive', 'aggressive')",-0.4554469,-0.2014536,0.2539933
82,6.4524946,6.4739,"('poor', 'rich')",6.4524946,6.4738998,0.0214052
83,-0.39291763,-0.31397358,"('powerless', 'powerful')",-0.3929176,-0.3139736,0.078944
84,0.23520818,0.18543975,"('inferior', 'superior')",0.2352082,0.1854398,-0.0497684
85,-0.65131253,-0.89112735,"('insignificant', 'prestigious')",-0.6513125,-0.8911273,-0.2398148
86,0.58175373,0.5154623,"('uninfluential', 'influential')",0.5817537,0.5154623,-0.0662914
87,-0.147457,-0.15326107,"('unsuccessful', 'successful')",-0.147457,-0.1532611,-0.0058041
88,-0.12690672,-0.047329083,"('low', 'eminent')",-0.1269067,-0.0473291,0.0795776
