,favor_male,favor_female,tuple,average_male,average_female,female-male
30,0.98676157,0.99425167,"('intolerant', 'tolerant')",0.9867616,0.9942517,0.0074901
31,-1.8730258,-1.8705564,"('evil', 'good')",-1.8730258,-1.8705564,0.0024694
32,0.91441107,0.9451989,"('unkind', 'kind')",0.9144111,0.9451989,0.0307878
33,-0.41561413,-0.46476695,"('wrong', 'right')",-0.4156141,-0.4647669,-0.0491528
34,4.305112,4.457822,"('mean', 'honorable')",4.3051119,4.4578218,0.1527099
35,-0.85072774,-1.0787754,"('corrupt', 'incorrupt')",-0.8507277,-1.0787754,-0.2280477
36,-1.0320584,-1.119088,"('hostile', 'amicable')",-1.0320584,-1.1190881,-0.0870297
37,0.84703594,0.8588728,"('fake', 'genuine')",0.8470359,0.8588728,0.0118369
38,-0.58863115,-0.57138133,"('untruthful', 'truthful')",-0.5886312,-0.5713813,0.0172499
39,0.55199504,0.56623524,"('exploitative', 'cooperative')",0.551995,0.5662352,0.0142402
40,-0.86848617,-1.0687928,"('stingy', 'generous')",-0.8684862,-1.0687928,-0.2003066
41,-0.021720875,-0.006013222,"('unforgiving', 'forgiving')",-0.0217209,-0.0060132,0.0157077
42,-1.8056071,-1.9374205,"('unreliable', 'reliable')",-1.8056071,-1.9374205,-0.1318134
43,0.957452,0.9683136,"('irresponsible', 'responsible')",0.957452,0.9683136,0.0108616
44,-0.94746673,-0.9480881,"('prejudiced', 'unprejudiced')",-0.9474667,-0.9480881,-0.0006214
45,-0.064573005,-0.056378055,"('incompetent', 'competent')",-0.064573,-0.0563781,0.0081949
46,-0.44458044,-0.52515924,"('uncompetitive', 'competitive')",-0.4445804,-0.5251592,-0.0805788
47,4.8834343,5.0455494,"('stupid', 'smart')",4.8834343,5.0455494,0.1621151
48,0.52382874,0.4907794,"('unintelligent', 'intelligent')",0.5238287,0.4907794,-0.0330493
49,0.41584206,0.47201186,"('unable', 'able')",0.4158421,0.4720119,0.0561698
50,-0.2935052,-0.38855606,"('clumsy', 'skillful')",-0.2935052,-0.3885561,-0.0950509
51,0.7884589,0.7092861,"('uneducated', 'educated')",0.7884589,0.7092861,-0.0791728
52,-0.5709204,-0.6298109,"('irrational', 'rational')",-0.5709204,-0.6298109,-0.0588905
53,-0.17379758,-0.19226013,"('uncreative', 'creative')",-0.1737976,-0.1922601,-0.0184625
54,1.074865,1.1404624,"('incapable', 'capable')",1.074865,1.1404624,0.0655974
55,1.0884476,1.1018474,"('incompetent', 'clever')",1.0884476,1.1018474,0.0133998
56,0.7366625,0.74477494,"('impractical', 'practical')",0.7366625,0.7447749,0.0081124
57,-2.4275436,-2.4230669,"('unimaginative', 'imaginative')",-2.4275436,-2.4230669,0.0044767
58,-0.06524667,-0.112208754,"('undiscriminating', 'discriminating')",-0.0652467,-0.1122088,-0.0469621
59,-0.243899,-0.30759773,"('foolish', 'wise')",-0.243899,-0.3075977,-0.0636987
60,0.53580165,0.6583514,"('inefficient', 'efficient')",0.5358016,0.6583514,0.1225498
61,0.009398829,-0.10538684,"('illogical', 'logical')",0.0093988,-0.1053868,-0.1147856
62,0.6655931,0.77613837,"('incompetent', 'brilliant')",0.6655931,0.7761384,0.1105453
63,0.059841465,0.056064602,"('unperceptive', 'insightful')",0.0598415,0.0560646,-0.0037769
64,-5.8494434,-5.9022455,"('shy', 'confident')",-5.8494434,-5.9022455,-0.0528021
65,0.23172289,0.24806623,"('insecure', 'secure')",0.2317229,0.2480662,0.0163433
66,-0.025995482,-0.09606459,"('inactive', 'active')",-0.0259955,-0.0960646,-0.0700691
67,-0.15427104,-0.06794244,"('doubtful', 'determined')",-0.154271,-0.0679424,0.0863286
68,-0.7303329,-0.8480135,"('dependent', 'independent')",-0.7303329,-0.8480135,-0.1176806
69,-2.0229552,-2.061579,"('lazy', 'industrious')",-2.0229552,-2.061579,-0.0386238
70,1.4929607,1.4611614,"('lethargic', 'energetic')",1.4929607,1.4611614,-0.0317993
71,0.42071804,0.42893934,"('diffident', 'self-confident')",0.420718,0.4289393,0.0082213
72,0.723122,0.8101574,"('unambitious', 'ambitious')",0.723122,0.8101574,0.0870354
73,-2.9523218,-3.0028338,"('helpless', 'self-reliant')",-2.9523218,-3.0028338,-0.050512
74,0.39787722,0.2652278,"('undedicated', 'dedicated')",0.3978772,0.2652278,-0.1326494
75,-1.0860176,-1.0149785,"('meek', 'impulsive')",-1.0860176,-1.0149785,0.0710391
76,1.215071,1.1922483,"('anxious', 'daring')",1.215071,1.1922483,-0.0228227
77,-1.3297405,-1.1406168,"('unmotivated', 'motivated')",-1.3297405,-1.1406168,0.1891237
78,-0.46223536,-0.5063141,"('nonresilient', 'resilient')",-0.4622354,-0.5063141,-0.0440787
79,-0.26393315,-0.32019892,"('wavering', 'unwavering')",-0.2639332,-0.3201989,-0.0562657
80,0.23330112,0.22666438,"('dominated', 'dominating')",0.2333011,0.2266644,-0.0066367
81,0.7032358,0.7702572,"('submissive', 'aggressive')",0.7032358,0.7702572,0.0670214
82,6.0252943,6.146724,"('poor', 'rich')",6.0252943,6.1467242,0.1214299
83,0.0010131858,-0.016060974,"('powerless', 'powerful')",0.0010132,-0.016061,-0.0170742
84,0.49446934,0.4675905,"('inferior', 'superior')",0.4944693,0.4675905,-0.0268788
85,-0.65213543,-0.7720836,"('insignificant', 'prestigious')",-0.6521354,-0.7720836,-0.1199482
86,0.5246478,0.51084244,"('uninfluential', 'influential')",0.5246478,0.5108424,-0.0138054
87,-0.6416422,-0.50820804,"('unsuccessful', 'successful')",-0.6416422,-0.508208,0.1334342
88,0.4740402,0.48506385,"('low', 'eminent')",0.4740402,0.4850639,0.0110237
