,intellect_male,intellect_female,tuple,average_male,average_female,female-male
79,0.020913122,-0.06053199,"('wavering', 'unwavering')",0.0209131,-0.060532,-0.0814451
80,0.29178116,0.20780353,"('dominated', 'dominating')",0.2917812,0.2078035,-0.0839777
81,0.6639081,0.59260297,"('submissive', 'aggressive')",0.6639081,0.592603,-0.0713051
82,5.9716597,6.147441,"('poor', 'rich')",5.9716597,6.1474409,0.1757812
83,-0.5462032,-0.50931096,"('powerless', 'powerful')",-0.5462032,-0.509311,0.0368922
84,-0.06738614,-0.09156854,"('inferior', 'superior')",-0.0673861,-0.0915685,-0.0241824
85,-1.6323359,-1.6127713,"('insignificant', 'prestigious')",-1.6323359,-1.6127713,0.0195646
86,0.72266036,0.67761177,"('uninfluential', 'influential')",0.7226604,0.6776118,-0.0450486
87,-0.06201876,0.15290722,"('unsuccessful', 'successful')",-0.0620188,0.1529072,0.214926
88,-0.0245403,0.021803668,"('low', 'eminent')",-0.0245403,0.0218037,0.046344
