,illegal_male,illegal_female,tuple,average_male,average_female,female-male
52,-0.9264482,-0.86242604,"('irrational', 'rational')",-0.9264482,-0.862426,0.0640222
53,-0.15646316,-0.16167022,"('uncreative', 'creative')",-0.1564632,-0.1616702,-0.005207
54,1.0468984,1.1280982,"('incapable', 'capable')",1.0468984,1.1280982,0.0811998
55,0.23333216,0.1610989,"('incompetent', 'clever')",0.2333322,0.1610989,-0.0722333
56,0.32736146,0.18251339,"('impractical', 'practical')",0.3273615,0.1825134,-0.1448481
57,-2.7732391,-2.8018694,"('unimaginative', 'imaginative')",-2.7732391,-2.8018694,-0.0286303
58,-0.20665038,-0.19626218,"('undiscriminating', 'discriminating')",-0.2066504,-0.1962622,0.0103882
59,-0.7680228,-0.6564684,"('foolish', 'wise')",-0.7680228,-0.6564684,0.1115544
60,0.08700146,0.020658307,"('inefficient', 'efficient')",0.0870015,0.0206583,-0.0663432
61,-0.52549505,-0.66456544,"('illogical', 'logical')",-0.5254951,-0.6645654,-0.1390703
62,-0.5927304,-0.5483458,"('incompetent', 'brilliant')",-0.5927304,-0.5483458,0.0443846
63,-0.7004269,-0.71196735,"('unperceptive', 'insightful')",-0.7004269,-0.7119673,-0.0115404
64,-6.8218327,-6.9316936,"('shy', 'confident')",-6.8218327,-6.9316936,-0.1098609
65,-0.04405682,-0.1579273,"('insecure', 'secure')",-0.0440568,-0.1579273,-0.1138705
66,-0.32495344,-0.3933519,"('inactive', 'active')",-0.3249534,-0.3933519,-0.0683985
67,-0.5338392,-0.53557783,"('doubtful', 'determined')",-0.5338392,-0.5355778,-0.0017386
68,-0.8294268,-0.96859455,"('dependent', 'independent')",-0.8294268,-0.9685946,-0.1391678
69,-2.4418352,-2.3372579,"('lazy', 'industrious')",-2.4418352,-2.3372579,0.1045773
70,0.5858752,0.48634058,"('lethargic', 'energetic')",0.5858752,0.4863406,-0.0995346
71,0.012084782,0.14837897,"('diffident', 'self-confident')",0.0120848,0.148379,0.1362942
72,0.339483,0.46663618,"('unambitious', 'ambitious')",0.339483,0.4666362,0.1271532
73,-3.1852674,-3.110753,"('helpless', 'self-reliant')",-3.1852674,-3.1107531,0.0745143
74,0.1803314,0.05061657,"('undedicated', 'dedicated')",0.1803314,0.0506166,-0.1297148
75,-0.7445394,-0.5790682,"('meek', 'impulsive')",-0.7445394,-0.5790682,0.1654712
76,0.32937804,0.2362336,"('anxious', 'daring')",0.329378,0.2362336,-0.0931444
77,-1.7806345,-1.6887856,"('unmotivated', 'motivated')",-1.7806345,-1.6887856,0.0918489
78,-0.7931545,-0.76081514,"('nonresilient', 'resilient')",-0.7931545,-0.7608151,0.0323394
79,-0.12543602,-0.06840913,"('wavering', 'unwavering')",-0.125436,-0.0684091,0.0570269
80,-0.7933671,-1.0009946,"('dominated', 'dominating')",-0.7933671,-1.0009946,-0.2076275
81,0.299817,0.09148696,"('submissive', 'aggressive')",0.299817,0.091487,-0.20833
82,6.280291,6.332772,"('poor', 'rich')",6.2802911,6.3327718,0.0524807
83,-0.39772013,-0.4059857,"('powerless', 'powerful')",-0.3977201,-0.4059857,-0.0082656
84,0.6077907,0.6749252,"('inferior', 'superior')",0.6077907,0.6749252,0.0671345
85,-0.4087872,-0.26836613,"('insignificant', 'prestigious')",-0.4087872,-0.2683661,0.1404211
86,0.091252655,-0.012370095,"('uninfluential', 'influential')",0.0912527,-0.0123701,-0.1036228
87,-1.0447868,-0.9853501,"('unsuccessful', 'successful')",-1.0447868,-0.9853501,0.0594367
88,0.32960448,0.24187542,"('low', 'eminent')",0.3296045,0.2418754,-0.0877291
