,somersault_male,somersault_female,tuple,average_male,average_female,female-male
43,-1.424597,-1.4684103,"('irresponsible', 'responsible')",-1.424597,-1.4684103,-0.0438133
44,0.15975198,0.329388,"('prejudiced', 'unprejudiced')",0.159752,0.329388,0.169636
45,-0.24920204,-0.6767099,"('incompetent', 'competent')",-0.249202,-0.6767099,-0.4275079
46,-1.0958987,-1.1766416,"('uncompetitive', 'competitive')",-1.0958987,-1.1766416,-0.0807429
47,1.7408414,1.7081724,"('stupid', 'smart')",1.7408414,1.7081724,-0.032669
48,-0.22650568,0.053675912,"('unintelligent', 'intelligent')",-0.2265057,0.0536759,0.2801816
49,0.0742978,0.3946061,"('unable', 'able')",0.0742978,0.3946061,0.3203083
50,0.051667154,0.13407296,"('clumsy', 'skillful')",0.0516672,0.134073,0.0824058
51,-0.76585823,-0.6733224,"('uneducated', 'educated')",-0.7658582,-0.6733224,0.0925358
52,-0.74258417,-0.70161176,"('irrational', 'rational')",-0.7425842,-0.7016118,0.0409724
53,-0.391048,-0.5468864,"('uncreative', 'creative')",-0.391048,-0.5468864,-0.1558384
54,0.20808762,0.18862873,"('incapable', 'capable')",0.2080876,0.1886287,-0.0194589
55,-0.50227046,-0.4193533,"('incompetent', 'clever')",-0.5022705,-0.4193533,0.0829172
56,0.26756412,0.26963565,"('impractical', 'practical')",0.2675641,0.2696356,0.0020715
57,-1.251623,-1.7592236,"('unimaginative', 'imaginative')",-1.251623,-1.7592236,-0.5076006
58,0.005174618,-0.3167172,"('undiscriminating', 'discriminating')",0.0051746,-0.3167172,-0.3218918
59,-0.1858703,-0.04051657,"('foolish', 'wise')",-0.1858703,-0.0405166,0.1453537
60,-0.6774901,-0.32903063,"('inefficient', 'efficient')",-0.6774901,-0.3290306,0.3484595
61,-0.66432196,-0.8316972,"('illogical', 'logical')",-0.664322,-0.8316972,-0.1673752
62,-0.16656119,0.076297164,"('incompetent', 'brilliant')",-0.1665612,0.0762972,0.2428584
63,-0.46391454,-0.4284937,"('unperceptive', 'insightful')",-0.4639145,-0.4284937,0.0354208
64,-1.9222553,-1.9471942,"('shy', 'confident')",-1.9222553,-1.9471942,-0.0249389
65,-0.3405981,-0.21248698,"('insecure', 'secure')",-0.3405981,-0.212487,0.1281111
66,0.14846995,-0.18071182,"('inactive', 'active')",0.14847,-0.1807118,-0.3291818
67,0.19439523,0.2618711,"('doubtful', 'determined')",0.1943952,0.2618711,0.0674759
68,-0.022929357,0.21879643,"('dependent', 'independent')",-0.0229294,0.2187964,0.2417258
69,1.1306195,1.0655544,"('lazy', 'industrious')",1.1306195,1.0655544,-0.0650651
70,-0.7137997,-0.89754474,"('lethargic', 'energetic')",-0.7137997,-0.8975447,-0.183745
71,0.2615634,0.19442604,"('diffident', 'self-confident')",0.2615634,0.194426,-0.0671374
72,-0.08549442,-0.014649261,"('unambitious', 'ambitious')",-0.0854944,-0.0146493,0.0708451
73,-0.3420159,-0.29970378,"('helpless', 'self-reliant')",-0.3420159,-0.2997038,0.0423121
74,-0.42256653,-0.6290291,"('undedicated', 'dedicated')",-0.4225665,-0.6290291,-0.2064626
75,0.7202082,0.5518279,"('meek', 'impulsive')",0.7202082,0.5518279,-0.1683803
76,-0.20133825,0.053611044,"('anxious', 'daring')",-0.2013382,0.053611,0.2549492
77,-1.3377515,-1.0211103,"('unmotivated', 'motivated')",-1.3377515,-1.0211103,0.3166412
78,-0.43410835,-0.4715628,"('nonresilient', 'resilient')",-0.4341083,-0.4715628,-0.0374545
79,-0.61142814,-0.83440804,"('wavering', 'unwavering')",-0.6114281,-0.834408,-0.2229799
80,-0.19126719,-0.15057285,"('dominated', 'dominating')",-0.1912672,-0.1505729,0.0406943
81,-0.49958113,-0.15362106,"('submissive', 'aggressive')",-0.4995811,-0.1536211,0.34596
82,1.8418885,1.8666375,"('poor', 'rich')",1.8418885,1.8666375,0.024749
83,-0.16094702,-0.14661638,"('powerless', 'powerful')",-0.160947,-0.1466164,0.0143306
84,0.5057495,0.6075683,"('inferior', 'superior')",0.5057495,0.6075683,0.1018188
85,0.019119732,-0.14569807,"('insignificant', 'prestigious')",0.0191197,-0.1456981,-0.1648178
86,-1.4701084,-1.7075902,"('uninfluential', 'influential')",-1.4701084,-1.7075902,-0.2374818
87,0.3023089,0.28265637,"('unsuccessful', 'successful')",0.3023089,0.2826564,-0.0196525
88,-0.34696373,-0.26499403,"('low', 'eminent')",-0.3469637,-0.264994,0.0819697
