,rail_male,rail_female,tuple,average_male,average_female,female-male
21,-0.4258427,-0.43539172,"('immoral', 'moral')",-0.4258427,-0.4353917,-0.009549
22,-0.83606905,-0.8310844,"('untrustworthy', 'trustworthy')",-0.836069,-0.8310844,0.0049846
23,5.8326645,5.847227,"('insincere', 'sincere')",5.8326645,5.8472271,0.0145626
24,1.3646128,1.2941796,"('dishonest', 'honest')",1.3646128,1.2941796,-0.0704332
25,1.2628182,1.24476,"('egoistic', 'altruistic')",1.2628182,1.24476,-0.0180582
26,0.8241579,0.835906,"('hardhearted', 'benevolent')",0.8241579,0.835906,0.0117481
27,0.8371469,0.7513451,"('hardhearted', 'softhearted')",0.8371469,0.7513451,-0.0858018
28,1.1963685,1.1589152,"('disloyal', 'loyal')",1.1963685,1.1589152,-0.0374533
29,-0.42452863,-0.485567,"('unfair', 'fair')",-0.4245286,-0.485567,-0.0610384
30,0.5638197,0.5294896,"('intolerant', 'tolerant')",0.5638197,0.5294896,-0.0343301
31,-1.1287514,-0.93470526,"('evil', 'good')",-1.1287514,-0.9347053,0.1940461
32,1.1263621,1.0230558,"('unkind', 'kind')",1.1263621,1.0230558,-0.1033063
33,0.6453033,0.56704557,"('wrong', 'right')",0.6453033,0.5670456,-0.0782577
34,4.726803,4.924821,"('mean', 'honorable')",4.7268028,4.9248209,0.1980181
35,-0.8196435,-0.81228673,"('corrupt', 'incorrupt')",-0.8196435,-0.8122867,0.0073568
36,0.04960476,0.08720982,"('hostile', 'amicable')",0.0496048,0.0872098,0.037605
37,0.7111183,0.6699031,"('fake', 'genuine')",0.7111183,0.6699031,-0.0412152
38,0.30549762,0.28562173,"('untruthful', 'truthful')",0.3054976,0.2856217,-0.0198759
39,0.39619958,0.41027677,"('exploitative', 'cooperative')",0.3961996,0.4102768,0.0140772
40,-1.4646885,-1.6066425,"('stingy', 'generous')",-1.4646885,-1.6066425,-0.141954
41,0.6343285,0.57923007,"('unforgiving', 'forgiving')",0.6343285,0.5792301,-0.0550984
42,-2.9179025,-2.9013407,"('unreliable', 'reliable')",-2.9179025,-2.9013407,0.0165618
43,0.8310565,0.7801106,"('irresponsible', 'responsible')",0.8310565,0.7801106,-0.0509459
44,-1.2422963,-1.2323875,"('prejudiced', 'unprejudiced')",-1.2422963,-1.2323875,0.0099088
45,-0.046411492,-0.022543563,"('incompetent', 'competent')",-0.0464115,-0.0225436,0.0238679
46,-0.9071284,-1.0341243,"('uncompetitive', 'competitive')",-0.9071284,-1.0341243,-0.1269959
47,5.392548,5.5180297,"('stupid', 'smart')",5.3925481,5.5180297,0.1254816
48,0.09242428,0.04052506,"('unintelligent', 'intelligent')",0.0924243,0.0405251,-0.0518992
49,-0.31653717,-0.21821731,"('unable', 'able')",-0.3165372,-0.2182173,0.0983199
50,-0.65688306,-0.7301061,"('clumsy', 'skillful')",-0.6568831,-0.7301061,-0.073223
51,0.04445015,-0.07280828,"('uneducated', 'educated')",0.0444501,-0.0728083,-0.1172584
52,0.37939075,0.2900045,"('irrational', 'rational')",0.3793907,0.2900045,-0.0893862
53,-0.01469967,0.027337994,"('uncreative', 'creative')",-0.0146997,0.027338,0.0420377
54,0.5888655,0.69929385,"('incapable', 'capable')",0.5888655,0.6992939,0.1104284
55,-0.06739179,-0.10637815,"('incompetent', 'clever')",-0.0673918,-0.1063782,-0.0389864
56,0.8826064,0.8795348,"('impractical', 'practical')",0.8826064,0.8795348,-0.0030716
57,-2.6300175,-2.6178615,"('unimaginative', 'imaginative')",-2.6300175,-2.6178615,0.012156
58,0.040066995,0.09764165,"('undiscriminating', 'discriminating')",0.040067,0.0976416,0.0575746
59,0.64315754,0.63915354,"('foolish', 'wise')",0.6431575,0.6391535,-0.004004
60,0.11013599,0.046895187,"('inefficient', 'efficient')",0.110136,0.0468952,-0.0632408
61,0.3175984,0.18843694,"('illogical', 'logical')",0.3175984,0.1884369,-0.1291615
62,0.7064462,0.72474277,"('incompetent', 'brilliant')",0.7064462,0.7247428,0.0182966
63,0.3091034,0.305955,"('unperceptive', 'insightful')",0.3091034,0.305955,-0.0031484
64,-6.236697,-6.324078,"('shy', 'confident')",-6.2366972,-6.3240781,-0.0873809
65,-0.54805386,-0.5929275,"('insecure', 'secure')",-0.5480539,-0.5929275,-0.0448736
66,0.37908813,0.34925666,"('inactive', 'active')",0.3790881,0.3492567,-0.0298314
67,0.04742123,0.03575439,"('doubtful', 'determined')",0.0474212,0.0357544,-0.0116668
68,-1.4341553,-1.4526709,"('dependent', 'independent')",-1.4341553,-1.4526709,-0.0185156
69,-0.7520292,-0.74914587,"('lazy', 'industrious')",-0.7520292,-0.7491459,0.0028833
70,0.6831861,0.60875833,"('lethargic', 'energetic')",0.6831861,0.6087583,-0.0744278
71,1.4533187,1.5214795,"('diffident', 'self-confident')",1.4533187,1.5214795,0.0681608
72,0.30901915,0.31636608,"('unambitious', 'ambitious')",0.3090191,0.3163661,0.007347
73,-3.0144475,-3.0060077,"('helpless', 'self-reliant')",-3.0144475,-3.0060077,0.0084398
74,-0.16809821,-0.20113546,"('undedicated', 'dedicated')",-0.1680982,-0.2011355,-0.0330373
75,-0.7132598,-0.61198187,"('meek', 'impulsive')",-0.7132598,-0.6119819,0.1012779
76,-0.63440067,-0.62593055,"('anxious', 'daring')",-0.6344007,-0.6259305,0.0084702
77,-1.1535121,-1.0735363,"('unmotivated', 'motivated')",-1.1535121,-1.0735363,0.0799758
78,-0.56193596,-0.6048371,"('nonresilient', 'resilient')",-0.561936,-0.6048371,-0.0429011
79,0.1285819,0.19692424,"('wavering', 'unwavering')",0.1285819,0.1969242,0.0683423
80,-0.047252752,-0.22551912,"('dominated', 'dominating')",-0.0472528,-0.2255191,-0.1782663
81,-0.5387602,-0.59822905,"('submissive', 'aggressive')",-0.5387602,-0.5982291,-0.0594689
82,5.450669,5.627901,"('poor', 'rich')",5.4506688,5.6279011,0.1772323
83,-0.15276273,-0.16623098,"('powerless', 'powerful')",-0.1527627,-0.166231,-0.0134683
84,0.33899558,0.3215021,"('inferior', 'superior')",0.3389956,0.3215021,-0.0174935
85,0.63209355,0.67062294,"('insignificant', 'prestigious')",0.6320935,0.6706229,0.0385294
86,0.55573046,0.42191154,"('uninfluential', 'influential')",0.5557305,0.4219115,-0.133819
87,0.027242135,0.053249463,"('unsuccessful', 'successful')",0.0272421,0.0532495,0.0260074
88,-0.04408879,-0.048598673,"('low', 'eminent')",-0.0440888,-0.0485987,-0.0045099
