,payee_male,payee_female,tuple,average_male,average_female,female-male
58,0.5103657,0.475411,"('undiscriminating', 'discriminating')",0.5103657,0.475411,-0.0349547
59,-0.44394788,-0.48296458,"('foolish', 'wise')",-0.4439479,-0.4829646,-0.0390167
60,0.22204402,0.47950965,"('inefficient', 'efficient')",0.222044,0.4795097,0.2574657
61,-0.36031947,-0.40988797,"('illogical', 'logical')",-0.3603195,-0.409888,-0.0495685
62,0.5204979,0.6685335,"('incompetent', 'brilliant')",0.5204979,0.6685335,0.1480356
63,0.22495599,0.34786,"('unperceptive', 'insightful')",0.224956,0.34786,0.122904
64,-2.3649733,-2.4811623,"('shy', 'confident')",-2.3649733,-2.4811623,-0.116189
65,-0.47847924,-0.43077752,"('insecure', 'secure')",-0.4784792,-0.4307775,0.0477017
66,-0.27216092,-0.42728168,"('inactive', 'active')",-0.2721609,-0.4272817,-0.1551208
67,0.40205273,0.43899098,"('doubtful', 'determined')",0.4020527,0.438991,0.0369383
68,-1.6327066,-1.5271866,"('dependent', 'independent')",-1.6327066,-1.5271866,0.10552
69,-0.21253061,-0.23912348,"('lazy', 'industrious')",-0.2125306,-0.2391235,-0.0265929
70,0.5675968,0.6028146,"('lethargic', 'energetic')",0.5675968,0.6028146,0.0352178
71,0.05354809,0.036839277,"('diffident', 'self-confident')",0.0535481,0.0368393,-0.0167088
72,0.10498231,0.18079199,"('unambitious', 'ambitious')",0.1049823,0.180792,0.0758097
73,-0.8741014,-0.8768483,"('helpless', 'self-reliant')",-0.8741014,-0.8768483,-0.0027469
74,0.18551262,0.24115762,"('undedicated', 'dedicated')",0.1855126,0.2411576,0.055645
75,-0.26895756,-0.17204228,"('meek', 'impulsive')",-0.2689576,-0.1720423,0.0969153
76,-0.1732331,-0.10685065,"('anxious', 'daring')",-0.1732331,-0.1068506,0.0663825
77,-0.19543527,-0.24727085,"('unmotivated', 'motivated')",-0.1954353,-0.2472709,-0.0518356
78,-0.55426174,-0.48219496,"('nonresilient', 'resilient')",-0.5542617,-0.482195,0.0720667
79,-0.14709026,-0.2385023,"('wavering', 'unwavering')",-0.1470903,-0.2385023,-0.091412
80,0.22567193,0.1900025,"('dominated', 'dominating')",0.2256719,0.1900025,-0.0356694
81,0.42466584,0.5035997,"('submissive', 'aggressive')",0.4246658,0.5035997,0.0789339
82,1.8656186,1.9380237,"('poor', 'rich')",1.8656186,1.9380237,0.0724051
83,0.34283546,0.279745,"('powerless', 'powerful')",0.3428355,0.279745,-0.0630905
84,0.36564007,0.24040511,"('inferior', 'superior')",0.3656401,0.2404051,-0.125235
85,-0.010823341,-0.1604834,"('insignificant', 'prestigious')",-0.0108233,-0.1604834,-0.1496601
86,-0.8087969,-0.8751003,"('uninfluential', 'influential')",-0.8087969,-0.8751003,-0.0663034
87,0.2281373,0.12790763,"('unsuccessful', 'successful')",0.2281373,0.1279076,-0.1002297
88,1.3484539,1.0731864,"('low', 'eminent')",1.3484539,1.0731864,-0.2752675
