,acid_male,acid_female,tuple,average_male,average_female,female-male
33,-0.5402075,-0.61256146,"('wrong', 'right')",-0.5402075,-0.6125615,-0.072354
34,4.5922103,4.7463017,"('mean', 'honorable')",4.5922103,4.7463017,0.1540914
35,-0.57206076,-0.85391515,"('corrupt', 'incorrupt')",-0.5720608,-0.8539152,-0.2818544
36,-0.6978785,-0.8034478,"('hostile', 'amicable')",-0.6978785,-0.8034478,-0.1055693
37,0.8625077,0.8569874,"('fake', 'genuine')",0.8625077,0.8569874,-0.0055203
38,-0.3068196,-0.31675112,"('untruthful', 'truthful')",-0.3068196,-0.3167511,-0.0099315
39,0.5222448,0.5172848,"('exploitative', 'cooperative')",0.5222448,0.5172848,-0.00496
40,-1.1809562,-1.3651286,"('stingy', 'generous')",-1.1809562,-1.3651286,-0.1841724
41,-0.046100006,-0.08324553,"('unforgiving', 'forgiving')",-0.0461,-0.0832455,-0.0371455
42,-2.6026065,-2.6094337,"('unreliable', 'reliable')",-2.6026065,-2.6094337,-0.0068272
43,0.8014162,0.84867674,"('irresponsible', 'responsible')",0.8014162,0.8486767,0.0472605
44,-1.1602997,-1.0991802,"('prejudiced', 'unprejudiced')",-1.1602997,-1.0991802,0.0611195
45,-0.33452183,-0.2715029,"('incompetent', 'competent')",-0.3345218,-0.2715029,0.0630189
46,-0.379108,-0.4196716,"('uncompetitive', 'competitive')",-0.379108,-0.4196716,-0.0405636
47,4.977035,5.1853805,"('stupid', 'smart')",4.977035,5.1853805,0.2083455
48,0.5551157,0.5121533,"('unintelligent', 'intelligent')",0.5551157,0.5121533,-0.0429624
49,0.12380767,0.1496467,"('unable', 'able')",0.1238077,0.1496467,0.025839
50,-0.18403946,-0.25829786,"('clumsy', 'skillful')",-0.1840395,-0.2582979,-0.0742584
51,0.47890806,0.40704328,"('uneducated', 'educated')",0.4789081,0.4070433,-0.0718648
52,-0.4811367,-0.57996476,"('irrational', 'rational')",-0.4811367,-0.5799648,-0.0988281
53,-0.03814464,-0.14057134,"('uncreative', 'creative')",-0.0381446,-0.1405713,-0.1024267
54,1.0754001,1.081202,"('incapable', 'capable')",1.0754001,1.081202,0.0058019
55,0.86265033,0.9133438,"('incompetent', 'clever')",0.8626503,0.9133438,0.0506935
56,0.536955,0.5689392,"('impractical', 'practical')",0.536955,0.5689392,0.0319842
57,-2.5507112,-2.504429,"('unimaginative', 'imaginative')",-2.5507112,-2.5044291,0.0462821
58,0.26849157,0.25785822,"('undiscriminating', 'discriminating')",0.2684916,0.2578582,-0.0106334
59,0.024556391,-0.012945764,"('foolish', 'wise')",0.0245564,-0.0129458,-0.0375022
60,0.36181659,0.4584646,"('inefficient', 'efficient')",0.3618166,0.4584646,0.096648
61,0.27401373,0.08301907,"('illogical', 'logical')",0.2740137,0.0830191,-0.1909946
62,0.3207143,0.4136362,"('incompetent', 'brilliant')",0.3207143,0.4136362,0.0929219
63,0.11303313,0.15300894,"('unperceptive', 'insightful')",0.1130331,0.1530089,0.0399758
64,-6.6701756,-6.5892067,"('shy', 'confident')",-6.6701756,-6.5892067,0.0809689
65,0.0812554,0.18287276,"('insecure', 'secure')",0.0812554,0.1828728,0.1016174
66,-0.2293584,-0.24304229,"('inactive', 'active')",-0.2293584,-0.2430423,-0.0136839
67,-0.26644495,-0.24502024,"('doubtful', 'determined')",-0.266445,-0.2450202,0.0214248
68,-0.5012592,-0.58372086,"('dependent', 'independent')",-0.5012592,-0.5837209,-0.0824617
69,-2.1490347,-2.1727712,"('lazy', 'industrious')",-2.1490347,-2.1727712,-0.0237365
70,0.89279556,0.96904975,"('lethargic', 'energetic')",0.8927956,0.9690498,0.0762542
71,0.45702952,0.5259093,"('diffident', 'self-confident')",0.4570295,0.5259093,0.0688798
72,0.75356567,0.8701657,"('unambitious', 'ambitious')",0.7535657,0.8701657,0.1166
73,-2.9364321,-2.9504838,"('helpless', 'self-reliant')",-2.9364321,-2.9504838,-0.0140517
74,0.35958284,0.26661178,"('undedicated', 'dedicated')",0.3595828,0.2666118,-0.092971
75,-0.7914134,-0.7264516,"('meek', 'impulsive')",-0.7914134,-0.7264516,0.0649618
76,0.9469149,0.9872818,"('anxious', 'daring')",0.9469149,0.9872818,0.0403669
77,-1.5444087,-1.3975928,"('unmotivated', 'motivated')",-1.5444087,-1.3975928,0.1468159
78,-0.49835986,-0.49172089,"('nonresilient', 'resilient')",-0.4983599,-0.4917209,0.006639
79,0.071324356,0.014200715,"('wavering', 'unwavering')",0.0713244,0.0142007,-0.0571237
80,-0.37625334,-0.4362991,"('dominated', 'dominating')",-0.3762533,-0.4362991,-0.0600458
81,0.067141354,0.1770461,"('submissive', 'aggressive')",0.0671414,0.1770461,0.1099047
82,6.1568236,6.3184104,"('poor', 'rich')",6.1568236,6.3184104,0.1615868
83,-0.18179807,-0.13248004,"('powerless', 'powerful')",-0.1817981,-0.13248,0.0493181
84,0.7571244,0.6970861,"('inferior', 'superior')",0.7571244,0.6970861,-0.0600383
85,0.05326183,-0.06936123,"('insignificant', 'prestigious')",0.0532618,-0.0693612,-0.122623
86,0.31884044,0.3140919,"('uninfluential', 'influential')",0.3188404,0.3140919,-0.0047485
87,-0.23438764,-0.15444137,"('unsuccessful', 'successful')",-0.2343876,-0.1544414,0.0799462
88,0.4793113,0.45522904,"('low', 'eminent')",0.4793113,0.455229,-0.0240823
