,waterfront_male,waterfront_female,tuple,average_male,average_female,female-male
21,-0.54287875,-0.36918193,"('immoral', 'moral')",-0.5428787,-0.3691819,0.1736968
22,-0.7448597,-0.69850874,"('untrustworthy', 'trustworthy')",-0.7448597,-0.6985087,0.046351
23,6.1377172,6.420562,"('insincere', 'sincere')",6.1377172,6.4205618,0.2828446
24,1.2063748,1.2036316,"('dishonest', 'honest')",1.2063748,1.2036316,-0.0027432
25,1.475849,1.3953,"('egoistic', 'altruistic')",1.475849,1.3953,-0.080549
26,1.4017352,1.2495651,"('hardhearted', 'benevolent')",1.4017352,1.2495651,-0.1521701
27,1.6513504,1.4926813,"('hardhearted', 'softhearted')",1.6513504,1.4926813,-0.1586691
28,1.2667426,1.2395483,"('disloyal', 'loyal')",1.2667426,1.2395483,-0.0271943
29,-0.1559481,-0.25847113,"('unfair', 'fair')",-0.1559481,-0.2584711,-0.102523
30,0.44925404,0.553617,"('intolerant', 'tolerant')",0.449254,0.553617,0.104363
31,-0.22881761,-0.2378971,"('evil', 'good')",-0.2288176,-0.2378971,-0.0090795
32,0.9064383,0.8992425,"('unkind', 'kind')",0.9064383,0.8992425,-0.0071958
33,0.27769664,0.1705962,"('wrong', 'right')",0.2776966,0.1705962,-0.1071004
34,4.6170807,4.9756484,"('mean', 'honorable')",4.6170807,4.9756484,0.3585677
35,-0.4177047,-0.7099329,"('corrupt', 'incorrupt')",-0.4177047,-0.7099329,-0.2922282
36,0.1744447,0.048217967,"('hostile', 'amicable')",0.1744447,0.048218,-0.1262267
37,1.1698399,1.1340156,"('fake', 'genuine')",1.1698399,1.1340156,-0.0358243
38,-0.04138057,0.052129313,"('untruthful', 'truthful')",-0.0413806,0.0521293,0.0935099
39,0.23448904,0.3027619,"('exploitative', 'cooperative')",0.234489,0.3027619,0.0682729
40,-1.2320528,-1.3666378,"('stingy', 'generous')",-1.2320528,-1.3666378,-0.134585
41,0.76469064,0.6885711,"('unforgiving', 'forgiving')",0.7646906,0.6885711,-0.0761195
42,-2.6288915,-2.5860214,"('unreliable', 'reliable')",-2.6288915,-2.5860214,0.0428701
43,0.6663698,0.8228305,"('irresponsible', 'responsible')",0.6663698,0.8228305,0.1564607
44,-1.598487,-1.7203579,"('prejudiced', 'unprejudiced')",-1.598487,-1.7203579,-0.1218709
45,-0.08322209,-0.14521943,"('incompetent', 'competent')",-0.0832221,-0.1452194,-0.0619973
46,-1.3370094,-1.3548923,"('uncompetitive', 'competitive')",-1.3370094,-1.3548923,-0.0178829
47,4.901691,5.1038775,"('stupid', 'smart')",4.901691,5.1038775,0.2021865
48,0.13054797,0.19232744,"('unintelligent', 'intelligent')",0.130548,0.1923274,0.0617794
49,-0.46135587,-0.31140077,"('unable', 'able')",-0.4613559,-0.3114008,0.1499551
50,-0.5098686,-0.44640136,"('clumsy', 'skillful')",-0.5098686,-0.4464014,0.0634672
51,-0.1360501,-0.050202176,"('uneducated', 'educated')",-0.1360501,-0.0502022,0.0858479
52,0.41948235,0.25434858,"('irrational', 'rational')",0.4194824,0.2543486,-0.1651338
53,0.67418647,0.64158434,"('uncreative', 'creative')",0.6741865,0.6415843,-0.0326022
54,1.0057418,1.12734,"('incapable', 'capable')",1.0057418,1.12734,0.1215982
55,0.26608098,0.3886744,"('incompetent', 'clever')",0.266081,0.3886744,0.1225934
56,0.105641305,0.18212092,"('impractical', 'practical')",0.1056413,0.1821209,0.0764796
57,-1.9583006,-2.1864433,"('unimaginative', 'imaginative')",-1.9583006,-2.1864433,-0.2281427
58,0.27067462,0.36495328,"('undiscriminating', 'discriminating')",0.2706746,0.3649533,0.0942787
59,0.21257405,0.29561362,"('foolish', 'wise')",0.212574,0.2956136,0.0830396
60,-0.6390566,-0.39896414,"('inefficient', 'efficient')",-0.6390566,-0.3989641,0.2400925
61,0.3207334,0.2046002,"('illogical', 'logical')",0.3207334,0.2046002,-0.1161332
62,-0.18750852,-0.02082568,"('incompetent', 'brilliant')",-0.1875085,-0.0208257,0.1666828
63,0.26449406,0.4069996,"('unperceptive', 'insightful')",0.2644941,0.4069996,0.1425055
64,-6.8131504,-6.8561788,"('shy', 'confident')",-6.8131504,-6.8561788,-0.0430284
65,-0.50422704,-0.32511196,"('insecure', 'secure')",-0.504227,-0.325112,0.179115
66,0.29737115,0.15074852,"('inactive', 'active')",0.2973711,0.1507485,-0.1466226
67,-0.21512182,-0.13400097,"('doubtful', 'determined')",-0.2151218,-0.134001,0.0811208
68,-1.1747262,-0.9770604,"('dependent', 'independent')",-1.1747262,-0.9770604,0.1976658
69,-1.1202694,-1.2505807,"('lazy', 'industrious')",-1.1202694,-1.2505807,-0.1303113
70,0.6577796,0.6825315,"('lethargic', 'energetic')",0.6577796,0.6825315,0.0247519
71,0.78712016,0.8125761,"('diffident', 'self-confident')",0.7871202,0.8125761,0.0254559
72,0.4693945,0.5982894,"('unambitious', 'ambitious')",0.4693945,0.5982894,0.1288949
73,-2.973568,-2.8946834,"('helpless', 'self-reliant')",-2.973568,-2.8946834,0.0788846
74,0.45165917,0.35837466,"('undedicated', 'dedicated')",0.4516592,0.3583747,-0.0932845
75,-0.8097962,-0.7885071,"('meek', 'impulsive')",-0.8097962,-0.7885071,0.0212891
76,-0.003243152,0.06735769,"('anxious', 'daring')",-0.0032432,0.0673577,0.0706009
77,-1.5170329,-1.3341606,"('unmotivated', 'motivated')",-1.5170329,-1.3341606,0.1828723
78,-0.68799466,-0.7378007,"('nonresilient', 'resilient')",-0.6879947,-0.7378007,-0.049806
79,0.24964318,0.32257062,"('wavering', 'unwavering')",0.2496432,0.3225706,0.0729274
80,-0.46220922,-0.5858137,"('dominated', 'dominating')",-0.4622092,-0.5858137,-0.1236045
81,-0.97256935,-0.8738694,"('submissive', 'aggressive')",-0.9725693,-0.8738694,0.0986999
82,5.688211,5.874142,"('poor', 'rich')",5.688211,5.8741422,0.1859312
83,-0.6787567,-0.56075734,"('powerless', 'powerful')",-0.6787567,-0.5607573,0.1179994
84,0.047570407,0.10855095,"('inferior', 'superior')",0.0475704,0.108551,0.0609806
85,0.21014765,0.18267855,"('insignificant', 'prestigious')",0.2101476,0.1826786,-0.027469
86,0.84097713,0.7493387,"('uninfluential', 'influential')",0.8409771,0.7493387,-0.0916384
87,-0.06058273,-0.038357712,"('unsuccessful', 'successful')",-0.0605827,-0.0383577,0.022225
88,-0.26903248,-0.20374836,"('low', 'eminent')",-0.2690325,-0.2037484,0.0652841
