,immigration_male,immigration_female,tuple,average_male,average_female,female-male
20,0.3210385,0.37247348,"('rough', 'thoughtful')",0.3210385,0.3724735,0.051435
21,-0.17173137,-0.101122096,"('immoral', 'moral')",-0.1717314,-0.1011221,0.0706093
22,-0.8084447,-0.76569164,"('untrustworthy', 'trustworthy')",-0.8084447,-0.7656916,0.0427531
23,6.538464,6.501652,"('insincere', 'sincere')",6.5384641,6.5016518,-0.0368123
24,1.8113496,1.7491053,"('dishonest', 'honest')",1.8113496,1.7491053,-0.0622443
25,1.2456498,1.0744882,"('egoistic', 'altruistic')",1.2456498,1.0744882,-0.1711616
26,1.7066247,1.4116445,"('hardhearted', 'benevolent')",1.7066247,1.4116445,-0.2949802
27,0.89803654,0.87441003,"('hardhearted', 'softhearted')",0.8980365,0.87441,-0.0236265
28,1.8097625,1.6292487,"('disloyal', 'loyal')",1.8097625,1.6292487,-0.1805138
29,-1.1722008,-1.1900676,"('unfair', 'fair')",-1.1722008,-1.1900676,-0.0178668
30,1.1134675,1.0434369,"('intolerant', 'tolerant')",1.1134675,1.0434369,-0.0700306
31,-1.4436599,-1.390785,"('evil', 'good')",-1.4436599,-1.390785,0.0528749
32,1.3713058,1.2590188,"('unkind', 'kind')",1.3713058,1.2590188,-0.112287
33,0.48260802,0.29674423,"('wrong', 'right')",0.482608,0.2967442,-0.1858638
34,5.288763,5.308195,"('mean', 'honorable')",5.288763,5.3081951,0.0194321
35,-0.7900641,-0.97317666,"('corrupt', 'incorrupt')",-0.7900641,-0.9731767,-0.1831126
36,-0.07170856,-0.256529,"('hostile', 'amicable')",-0.0717086,-0.256529,-0.1848204
37,-0.089499235,0.024212046,"('fake', 'genuine')",-0.0894992,0.024212,0.1137112
38,0.8237689,0.6791017,"('untruthful', 'truthful')",0.8237689,0.6791017,-0.1446672
39,0.10091588,0.096324064,"('exploitative', 'cooperative')",0.1009159,0.0963241,-0.0045918
40,-2.374163,-2.356621,"('stingy', 'generous')",-2.3741629,-2.356621,0.0175419
41,0.6092349,0.52913064,"('unforgiving', 'forgiving')",0.6092349,0.5291306,-0.0801043
42,-2.9245663,-2.7194085,"('unreliable', 'reliable')",-2.9245663,-2.7194085,0.2051578
43,1.1941472,1.2058991,"('irresponsible', 'responsible')",1.1941472,1.2058991,0.0117519
44,-1.7499541,-1.6329687,"('prejudiced', 'unprejudiced')",-1.7499541,-1.6329687,0.1169854
45,0.06236282,0.16803087,"('incompetent', 'competent')",0.0623628,0.1680309,0.1056681
46,-1.4593639,-1.3122759,"('uncompetitive', 'competitive')",-1.4593639,-1.3122759,0.147088
47,6.3221526,6.2483344,"('stupid', 'smart')",6.3221526,6.2483344,-0.0738182
48,0.73487544,0.725082,"('unintelligent', 'intelligent')",0.7348754,0.725082,-0.0097934
49,0.080992214,0.23004206,"('unable', 'able')",0.0809922,0.2300421,0.1490499
50,-0.2811664,-0.19735312,"('clumsy', 'skillful')",-0.2811664,-0.1973531,0.0838133
51,-0.40494266,-0.2811147,"('uneducated', 'educated')",-0.4049427,-0.2811147,0.123828
52,0.21553302,0.015254306,"('irrational', 'rational')",0.215533,0.0152543,-0.2002787
53,0.5510159,0.49679717,"('uncreative', 'creative')",0.5510159,0.4967972,-0.0542187
54,0.91822565,0.98193234,"('incapable', 'capable')",0.9182256,0.9819323,0.0637067
55,-0.19286083,-0.008196007,"('incompetent', 'clever')",-0.1928608,-0.008196,0.1846648
56,1.3542742,1.3971145,"('impractical', 'practical')",1.3542742,1.3971145,0.0428403
57,-3.1549222,-3.0264788,"('unimaginative', 'imaginative')",-3.1549222,-3.0264788,0.1284434
58,-0.21058294,-0.22627398,"('undiscriminating', 'discriminating')",-0.2105829,-0.226274,-0.0156911
59,0.65983784,0.54047734,"('foolish', 'wise')",0.6598378,0.5404773,-0.1193605
60,0.65267587,0.72948897,"('inefficient', 'efficient')",0.6526759,0.729489,0.0768131
61,0.5979367,0.3974566,"('illogical', 'logical')",0.5979367,0.3974566,-0.2004801
62,0.5334036,0.75983536,"('incompetent', 'brilliant')",0.5334036,0.7598354,0.2264318
63,0.3475032,0.44920576,"('unperceptive', 'insightful')",0.3475032,0.4492058,0.1017026
64,-6.8140044,-6.6393337,"('shy', 'confident')",-6.8140044,-6.6393337,0.1746707
65,-0.14724733,-0.041358028,"('insecure', 'secure')",-0.1472473,-0.041358,0.1058893
66,0.040762715,-0.10269266,"('inactive', 'active')",0.0407627,-0.1026927,-0.1434554
67,-0.07880338,-0.11829465,"('doubtful', 'determined')",-0.0788034,-0.1182946,-0.0394912
68,-1.3317562,-1.2402428,"('dependent', 'independent')",-1.3317562,-1.2402428,0.0915134
69,-0.75795203,-0.8761261,"('lazy', 'industrious')",-0.757952,-0.8761261,-0.1181741
70,-0.2139556,0.08948637,"('lethargic', 'energetic')",-0.2139556,0.0894864,0.303442
71,1.0555406,0.95025253,"('diffident', 'self-confident')",1.0555406,0.9502525,-0.1052881
72,0.7516865,0.7929351,"('unambitious', 'ambitious')",0.7516865,0.7929351,0.0412486
73,-3.5787024,-3.497972,"('helpless', 'self-reliant')",-3.5787024,-3.497972,0.0807304
74,-0.2738832,-0.2366085,"('undedicated', 'dedicated')",-0.2738832,-0.2366085,0.0372747
75,-1.1502587,-1.0112991,"('meek', 'impulsive')",-1.1502587,-1.0112991,0.1389596
76,-0.47542173,-0.37120447,"('anxious', 'daring')",-0.4754217,-0.3712045,0.1042172
77,-0.88597083,-0.831926,"('unmotivated', 'motivated')",-0.8859708,-0.831926,0.0540448
78,-0.41260797,-0.41804668,"('nonresilient', 'resilient')",-0.412608,-0.4180467,-0.0054387
79,0.44981545,0.38746184,"('wavering', 'unwavering')",0.4498155,0.3874618,-0.0623537
80,-0.69201934,-0.6484616,"('dominated', 'dominating')",-0.6920193,-0.6484616,0.0435577
81,-0.2440834,-0.16511017,"('submissive', 'aggressive')",-0.2440834,-0.1651102,0.0789732
82,6.0068154,6.258181,"('poor', 'rich')",6.0068154,6.2581811,0.2513657
83,-0.25533858,-0.3361826,"('powerless', 'powerful')",-0.2553386,-0.3361826,-0.080844
84,-0.038197916,-0.020017195,"('inferior', 'superior')",-0.0381979,-0.0200172,0.0181807
85,0.32075968,0.05058741,"('insignificant', 'prestigious')",0.3207597,0.0505874,-0.2701723
86,0.3160262,0.30073318,"('uninfluential', 'influential')",0.3160262,0.3007332,-0.015293
87,-0.013763931,0.05554997,"('unsuccessful', 'successful')",-0.0137639,0.05555,0.0693139
88,0.04208671,0.06985469,"('low', 'eminent')",0.0420867,0.0698547,0.027768
