,anyone_male,anyone_female,tuple,average_male,average_female,female-male
77,-1.0485631,-1.0123564,"('unmotivated', 'motivated')",-1.0485631,-1.0123564,0.0362067
78,-0.051079635,-0.06654517,"('nonresilient', 'resilient')",-0.0510796,-0.0665452,-0.0154656
79,0.21977831,0.17352639,"('wavering', 'unwavering')",0.2197783,0.1735264,-0.0462519
80,-0.68488204,-0.70579386,"('dominated', 'dominating')",-0.684882,-0.7057939,-0.0209119
81,0.3777408,0.3770833,"('submissive', 'aggressive')",0.3777408,0.3770833,-0.0006575
82,6.8038573,6.905053,"('poor', 'rich')",6.8038573,6.9050531,0.1011958
83,-0.7670963,-0.7952249,"('powerless', 'powerful')",-0.7670963,-0.7952249,-0.0281286
84,0.7124396,0.7254369,"('inferior', 'superior')",0.7124396,0.7254369,0.0129973
85,-1.0907238,-1.154739,"('insignificant', 'prestigious')",-1.0907238,-1.154739,-0.0640152
86,1.0543102,1.0357721,"('uninfluential', 'influential')",1.0543102,1.0357721,-0.0185381
87,0.6211984,0.68818,"('unsuccessful', 'successful')",0.6211984,0.68818,0.0669816
88,0.25765467,0.29223192,"('low', 'eminent')",0.2576547,0.2922319,0.0345772
