,impairment_male,impairment_female,tuple,average_male,average_female,female-male
42,-2.4819286,-2.3576794,"('unreliable', 'reliable')",-2.4819286,-2.3576794,0.1242492
43,1.2738204,1.2408962,"('irresponsible', 'responsible')",1.2738204,1.2408962,-0.0329242
44,-1.6232151,-1.6136937,"('prejudiced', 'unprejudiced')",-1.6232151,-1.6136937,0.0095214
45,0.5026328,0.34438205,"('incompetent', 'competent')",0.5026328,0.344382,-0.1582508
46,0.32638928,0.27860045,"('uncompetitive', 'competitive')",0.3263893,0.2786005,-0.0477888
47,4.3497663,4.3490486,"('stupid', 'smart')",4.3497663,4.3490486,-0.0007177
48,0.99061596,0.90257925,"('unintelligent', 'intelligent')",0.990616,0.9025792,-0.0880368
49,0.12151505,0.14029926,"('unable', 'able')",0.1215151,0.1402993,0.0187842
50,-0.57492447,-0.5208865,"('clumsy', 'skillful')",-0.5749245,-0.5208865,0.054038
51,0.51977485,0.3909362,"('uneducated', 'educated')",0.5197749,0.3909362,-0.1288387
52,-1.6628299,-1.8077145,"('irrational', 'rational')",-1.6628299,-1.8077145,-0.1448846
53,-0.4306437,-0.4426451,"('uncreative', 'creative')",-0.4306437,-0.4426451,-0.0120014
54,-0.12978128,-0.09238903,"('incapable', 'capable')",-0.1297813,-0.092389,0.0373923
55,1.2014561,1.1078012,"('incompetent', 'clever')",1.2014561,1.1078012,-0.0936549
56,1.6926252,1.6914486,"('impractical', 'practical')",1.6926252,1.6914486,-0.0011766
57,-2.1118824,-2.1254272,"('unimaginative', 'imaginative')",-2.1118824,-2.1254272,-0.0135448
58,-0.44969043,-0.5011358,"('undiscriminating', 'discriminating')",-0.4496904,-0.5011358,-0.0514454
59,-1.3248836,-1.3478746,"('foolish', 'wise')",-1.3248836,-1.3478746,-0.022991
60,1.4722992,1.4352287,"('inefficient', 'efficient')",1.4722992,1.4352287,-0.0370705
61,-0.15343104,-0.385145,"('illogical', 'logical')",-0.153431,-0.385145,-0.231714
62,1.2662528,1.2666149,"('incompetent', 'brilliant')",1.2662528,1.2666149,0.0003621
63,0.73638767,0.7150844,"('unperceptive', 'insightful')",0.7363877,0.7150844,-0.0213033
64,-5.0057793,-4.861362,"('shy', 'confident')",-5.0057793,-4.861362,0.1444173
65,0.7696501,0.77575606,"('insecure', 'secure')",0.7696501,0.7757561,0.006106
66,-1.0154959,-1.1030672,"('inactive', 'active')",-1.0154959,-1.1030672,-0.0875713
67,-0.30155075,-0.28956518,"('doubtful', 'determined')",-0.3015507,-0.2895652,0.0119855
68,-1.1862227,-1.1436936,"('dependent', 'independent')",-1.1862227,-1.1436936,0.0425291
69,-2.0773356,-1.9896139,"('lazy', 'industrious')",-2.0773356,-1.9896139,0.0877217
70,1.6131817,1.4973836,"('lethargic', 'energetic')",1.6131817,1.4973836,-0.1157981
71,-0.24602406,-0.22859862,"('diffident', 'self-confident')",-0.2460241,-0.2285986,0.0174255
72,0.7174143,0.80108297,"('unambitious', 'ambitious')",0.7174143,0.801083,0.0836687
73,-3.2963626,-3.1702974,"('helpless', 'self-reliant')",-3.2963626,-3.1702974,0.1260652
74,0.3559155,0.30601788,"('undedicated', 'dedicated')",0.3559155,0.3060179,-0.0498976
75,-1.1389548,-0.92512786,"('meek', 'impulsive')",-1.1389548,-0.9251279,0.2138269
76,0.71819067,0.6579778,"('anxious', 'daring')",0.7181907,0.6579778,-0.0602129
77,-0.46939063,-0.46387273,"('unmotivated', 'motivated')",-0.4693906,-0.4638727,0.0055179
78,-0.26889914,-0.2392346,"('nonresilient', 'resilient')",-0.2688991,-0.2392346,0.0296645
79,-1.2115328,-1.1235033,"('wavering', 'unwavering')",-1.2115328,-1.1235033,0.0880295
80,0.8453115,0.73500484,"('dominated', 'dominating')",0.8453115,0.7350048,-0.1103067
81,0.8458141,0.872481,"('submissive', 'aggressive')",0.8458141,0.872481,0.0266669
82,5.806742,5.846049,"('poor', 'rich')",5.8067422,5.8460488,0.0393066
83,-0.42295048,-0.50354826,"('powerless', 'powerful')",-0.4229505,-0.5035483,-0.0805978
84,0.040590607,-0.03620714,"('inferior', 'superior')",0.0405906,-0.0362071,-0.0767977
85,-2.0467503,-2.2005177,"('insignificant', 'prestigious')",-2.0467503,-2.2005177,-0.1537674
86,0.84127593,0.7089904,"('uninfluential', 'influential')",0.8412759,0.7089904,-0.1322855
87,0.119430095,0.09544958,"('unsuccessful', 'successful')",0.1194301,0.0954496,-0.0239805
88,0.58936065,0.4538157,"('low', 'eminent')",0.5893607,0.4538157,-0.135545
