,outlet_male,outlet_female,tuple,average_male,average_female,female-male
32,1.2222426,1.0654994,"('unkind', 'kind')",1.2222426,1.0654994,-0.1567432
33,0.0017529503,-0.08690807,"('wrong', 'right')",0.001753,-0.0869081,-0.0886611
34,5.116278,5.4404855,"('mean', 'honorable')",5.1162782,5.4404855,0.3242073
35,-1.4228922,-1.576665,"('corrupt', 'incorrupt')",-1.4228922,-1.576665,-0.1537728
36,-0.9041273,-0.9788797,"('hostile', 'amicable')",-0.9041273,-0.9788797,-0.0747524
37,1.1065034,1.1928502,"('fake', 'genuine')",1.1065034,1.1928502,0.0863468
38,0.5368288,0.52126473,"('untruthful', 'truthful')",0.5368288,0.5212647,-0.0155641
39,0.28444576,0.30682904,"('exploitative', 'cooperative')",0.2844458,0.306829,0.0223832
40,-1.4882963,-1.4564074,"('stingy', 'generous')",-1.4882963,-1.4564074,0.0318889
41,0.9234277,0.6751932,"('unforgiving', 'forgiving')",0.9234277,0.6751932,-0.2482345
42,-2.9628098,-2.7611349,"('unreliable', 'reliable')",-2.9628098,-2.7611349,0.2016749
43,1.5138817,1.5542392,"('irresponsible', 'responsible')",1.5138817,1.5542392,0.0403575
44,-1.8912749,-1.8501008,"('prejudiced', 'unprejudiced')",-1.8912749,-1.8501008,0.0411741
45,0.48357373,0.45675784,"('incompetent', 'competent')",0.4835737,0.4567578,-0.0268159
46,-0.5431923,-0.5674782,"('uncompetitive', 'competitive')",-0.5431923,-0.5674782,-0.0242859
47,4.942168,5.061439,"('stupid', 'smart')",4.9421682,5.061439,0.1192708
48,1.1885667,1.023625,"('unintelligent', 'intelligent')",1.1885667,1.023625,-0.1649417
49,0.15420628,0.30930704,"('unable', 'able')",0.1542063,0.309307,0.1551007
50,-0.5854999,-0.5176099,"('clumsy', 'skillful')",-0.5854999,-0.5176099,0.06789
51,0.6551347,0.67768574,"('uneducated', 'educated')",0.6551347,0.6776857,0.022551
52,-0.54225385,-0.5615064,"('irrational', 'rational')",-0.5422539,-0.5615064,-0.0192525
53,-0.16177598,-0.2005575,"('uncreative', 'creative')",-0.161776,-0.2005575,-0.0387815
54,1.0511175,1.2430639,"('incapable', 'capable')",1.0511175,1.2430639,0.1919464
55,1.0973564,1.225576,"('incompetent', 'clever')",1.0973564,1.225576,0.1282196
56,0.5570051,0.66833776,"('impractical', 'practical')",0.5570051,0.6683378,0.1113327
57,-2.5413833,-2.615742,"('unimaginative', 'imaginative')",-2.5413833,-2.615742,-0.0743587
58,0.5472221,0.4659077,"('undiscriminating', 'discriminating')",0.5472221,0.4659077,-0.0813144
59,-0.30814138,-0.29762587,"('foolish', 'wise')",-0.3081414,-0.2976259,0.0105155
60,0.94997114,0.96911335,"('inefficient', 'efficient')",0.9499711,0.9691133,0.0191422
61,0.7493596,0.4850535,"('illogical', 'logical')",0.7493596,0.4850535,-0.2643061
62,0.9341153,1.1630439,"('incompetent', 'brilliant')",0.9341153,1.1630439,0.2289286
63,1.0370067,1.0398651,"('unperceptive', 'insightful')",1.0370067,1.0398651,0.0028584
64,-7.2297697,-7.1650434,"('shy', 'confident')",-7.2297697,-7.1650434,0.0647263
65,0.08575694,0.26925227,"('insecure', 'secure')",0.0857569,0.2692523,0.1834954
66,-0.8453275,-0.96996564,"('inactive', 'active')",-0.8453275,-0.9699656,-0.1246381
67,-0.32869354,-0.45882657,"('doubtful', 'determined')",-0.3286935,-0.4588266,-0.1301331
68,-0.9263806,-0.7454153,"('dependent', 'independent')",-0.9263806,-0.7454153,0.1809653
69,-2.112493,-2.1715474,"('lazy', 'industrious')",-2.112493,-2.1715474,-0.0590544
70,1.2578789,1.4016162,"('lethargic', 'energetic')",1.2578789,1.4016162,0.1437373
71,-0.010998227,-0.082399696,"('diffident', 'self-confident')",-0.0109982,-0.0823997,-0.0714015
72,0.7418811,0.81415975,"('unambitious', 'ambitious')",0.7418811,0.8141598,0.0722787
73,-3.066255,-2.7212763,"('helpless', 'self-reliant')",-3.0662551,-2.7212763,0.3449788
74,0.5774507,0.4699891,"('undedicated', 'dedicated')",0.5774507,0.4699891,-0.1074616
75,-1.3404359,-1.2449604,"('meek', 'impulsive')",-1.3404359,-1.2449604,0.0954755
76,0.56762695,0.5435492,"('anxious', 'daring')",0.567627,0.5435492,-0.0240778
77,-1.2125468,-1.0823187,"('unmotivated', 'motivated')",-1.2125468,-1.0823187,0.1302281
78,-0.724942,-0.79487044,"('nonresilient', 'resilient')",-0.724942,-0.7948704,-0.0699284
79,-0.39581713,-0.3414497,"('wavering', 'unwavering')",-0.3958171,-0.3414497,0.0543674
80,0.14013657,0.008115653,"('dominated', 'dominating')",0.1401366,0.0081157,-0.1320209
81,-0.09500779,0.049136728,"('submissive', 'aggressive')",-0.0950078,0.0491367,0.1441445
82,6.1868,6.571063,"('poor', 'rich')",6.1868,6.571063,0.384263
83,-0.2911653,-0.38545075,"('powerless', 'powerful')",-0.2911653,-0.3854508,-0.0942855
84,0.24683428,0.26736164,"('inferior', 'superior')",0.2468343,0.2673616,0.0205273
85,-0.62729645,-0.8080698,"('insignificant', 'prestigious')",-0.6272964,-0.8080698,-0.1807734
86,1.1883589,0.93576854,"('uninfluential', 'influential')",1.1883589,0.9357685,-0.2525904
87,0.61870956,0.6388498,"('unsuccessful', 'successful')",0.6187096,0.6388498,0.0201402
88,0.64936817,0.5928982,"('low', 'eminent')",0.6493682,0.5928982,-0.05647
