,sparerib_male,sparerib_female,tuple,average_male,average_female,female-male
33,0.35226268,0.22565341,"('wrong', 'right')",0.3522627,0.2256534,-0.1266093
34,1.0456473,1.2197533,"('mean', 'honorable')",1.0456473,1.2197533,0.174106
35,0.0870454,-0.05450877,"('corrupt', 'incorrupt')",0.0870454,-0.0545088,-0.1415542
36,-1.0831597,-1.1050766,"('hostile', 'amicable')",-1.0831597,-1.1050766,-0.0219169
37,0.11787959,0.13668476,"('fake', 'genuine')",0.1178796,0.1366848,0.0188052
38,-0.16627239,-0.27647203,"('untruthful', 'truthful')",-0.1662724,-0.276472,-0.1101996
39,0.18994662,0.21898384,"('exploitative', 'cooperative')",0.1899466,0.2189838,0.0290372
40,-0.6482064,-0.6400714,"('stingy', 'generous')",-0.6482064,-0.6400714,0.008135
41,0.17784974,0.16811469,"('unforgiving', 'forgiving')",0.1778497,0.1681147,-0.009735
42,-1.5477068,-1.3839996,"('unreliable', 'reliable')",-1.5477068,-1.3839996,0.1637072
43,0.19856307,0.18339859,"('irresponsible', 'responsible')",0.1985631,0.1833986,-0.0151645
44,0.516644,0.56776446,"('prejudiced', 'unprejudiced')",0.516644,0.5677645,0.0511205
45,0.5510419,0.58338344,"('incompetent', 'competent')",0.5510419,0.5833834,0.0323415
46,-0.26707947,-0.2934756,"('uncompetitive', 'competitive')",-0.2670795,-0.2934756,-0.0263961
47,2.3392339,2.429899,"('stupid', 'smart')",2.3392339,2.429899,0.0906651
48,-0.6911466,-0.70907885,"('unintelligent', 'intelligent')",-0.6911466,-0.7090788,-0.0179322
49,-0.89315856,-0.7815226,"('unable', 'able')",-0.8931586,-0.7815226,0.111636
50,0.0069779456,-0.03162106,"('clumsy', 'skillful')",0.0069779,-0.0316211,-0.038599
51,-1.1519896,-1.1890891,"('uneducated', 'educated')",-1.1519896,-1.1890891,-0.0370995
52,-0.27804953,-0.46363926,"('irrational', 'rational')",-0.2780495,-0.4636393,-0.1855898
53,-1.1456153,-1.1647606,"('uncreative', 'creative')",-1.1456153,-1.1647606,-0.0191453
54,-0.36953428,-0.48006082,"('incapable', 'capable')",-0.3695343,-0.4800608,-0.1105265
55,0.42191252,0.46276122,"('incompetent', 'clever')",0.4219125,0.4627612,0.0408487
56,0.59616184,0.6234161,"('impractical', 'practical')",0.5961618,0.6234161,0.0272543
57,-0.82011163,-0.810635,"('unimaginative', 'imaginative')",-0.8201116,-0.810635,0.0094766
58,-0.14959207,-0.14231259,"('undiscriminating', 'discriminating')",-0.1495921,-0.1423126,0.0072795
59,-0.16720144,-0.24538082,"('foolish', 'wise')",-0.1672014,-0.2453808,-0.0781794
60,0.5857773,0.72905177,"('inefficient', 'efficient')",0.5857773,0.7290518,0.1432745
61,-0.29149497,-0.3806414,"('illogical', 'logical')",-0.291495,-0.3806414,-0.0891464
62,0.5468627,0.54740876,"('incompetent', 'brilliant')",0.5468627,0.5474088,0.0005461
63,-0.9801919,-0.943118,"('unperceptive', 'insightful')",-0.9801919,-0.943118,0.0370739
64,-2.0643141,-2.0599968,"('shy', 'confident')",-2.0643141,-2.0599968,0.0043173
65,-0.07451425,-0.02168502,"('insecure', 'secure')",-0.0745142,-0.021685,0.0528292
66,-0.38526136,-0.42171136,"('inactive', 'active')",-0.3852614,-0.4217114,-0.03645
67,0.49837458,0.50294805,"('doubtful', 'determined')",0.4983746,0.502948,0.0045734
68,-1.4834591,-1.4598798,"('dependent', 'independent')",-1.4834591,-1.4598798,0.0235793
69,-0.2176451,-0.2462241,"('lazy', 'industrious')",-0.2176451,-0.2462241,-0.028579
70,0.27480617,0.29252976,"('lethargic', 'energetic')",0.2748062,0.2925298,0.0177236
71,0.07656873,0.13645454,"('diffident', 'self-confident')",0.0765687,0.1364545,0.0598858
72,-0.17722407,-0.20478994,"('unambitious', 'ambitious')",-0.1772241,-0.2047899,-0.0275658
73,-0.35896936,-0.36041462,"('helpless', 'self-reliant')",-0.3589694,-0.3604146,-0.0014452
74,-0.10769698,-0.13033515,"('undedicated', 'dedicated')",-0.107697,-0.1303352,-0.0226382
75,-0.010430321,-0.057991285,"('meek', 'impulsive')",-0.0104303,-0.0579913,-0.047561
76,0.3910311,0.46409267,"('anxious', 'daring')",0.3910311,0.4640927,0.0730616
77,-0.47815338,-0.42443562,"('unmotivated', 'motivated')",-0.4781534,-0.4244356,0.0537178
78,-0.6533544,-0.65168273,"('nonresilient', 'resilient')",-0.6533544,-0.6516827,0.0016717
79,-1.0538746,-1.0855845,"('wavering', 'unwavering')",-1.0538746,-1.0855845,-0.0317099
80,0.4998043,0.48622113,"('dominated', 'dominating')",0.4998043,0.4862211,-0.0135832
81,-0.13470857,-0.063587815,"('submissive', 'aggressive')",-0.1347086,-0.0635878,0.0711208
82,0.9822909,1.007407,"('poor', 'rich')",0.9822909,1.0074069,0.025116
83,-0.049123332,-0.11642737,"('powerless', 'powerful')",-0.0491233,-0.1164274,-0.0673041
84,0.25686207,0.19376692,"('inferior', 'superior')",0.2568621,0.1937669,-0.0630952
85,-0.6364207,-0.7179694,"('insignificant', 'prestigious')",-0.6364207,-0.7179694,-0.0815487
86,-1.410323,-1.5123208,"('uninfluential', 'influential')",-1.410323,-1.5123208,-0.1019978
87,0.44395787,0.37679896,"('unsuccessful', 'successful')",0.4439579,0.376799,-0.0671589
88,-0.6468961,-0.69322413,"('low', 'eminent')",-0.6468961,-0.6932241,-0.046328
