,precision_male,precision_female,tuple,castparts_male,castparts_female,corp_male,corp_female,average_male,average_female,female-male
49,-0.19791535,-0.12120096,"('unable', 'able')",-0.87461555,-0.7155377,-0.5342267,-0.43994972,-0.5355859,-0.4255628,0.1100231
50,0.30790368,0.31592533,"('clumsy', 'skillful')",0.40909007,0.47580537,0.13983768,0.05141958,0.2856105,0.2810501,-0.0045604
51,0.67838323,0.7541211,"('uneducated', 'educated')",-1.0480247,-1.1185184,0.07803496,0.03383069,-0.0972022,-0.1101888,-0.0129866
52,-0.04640945,-0.31324118,"('irrational', 'rational')",0.12703793,-0.07285381,0.32997108,0.17166062,0.1368665,-0.0714781,-0.2083446
53,-0.0723407,-0.05455599,"('uncreative', 'creative')",-0.5163693,-0.46429983,0.30564287,0.2011684,-0.0943557,-0.1058958,-0.0115401
54,-0.82586676,-0.893452,"('incapable', 'capable')",-0.5388464,-0.6044903,0.5777598,0.6583527,-0.2623178,-0.2798632,-0.0175454
55,1.6324358,1.9405061,"('incompetent', 'clever')",-0.69348663,-0.5458312,0.08999088,0.18366942,0.34298,0.5261148,0.1831348
56,2.448568,2.5625405,"('impractical', 'practical')",1.0772116,1.1406159,-0.9830394,-0.8542779,0.8475801,0.9496262,0.1020461
57,0.5162348,0.598171,"('unimaginative', 'imaginative')",-0.16150159,-0.107696444,-3.2045476,-3.2730963,-0.9499381,-0.9275406,0.0223975
58,0.5948694,0.5613737,"('undiscriminating', 'discriminating')",0.16742024,0.22830455,-0.1736746,-0.21875024,0.196205,0.1903093,-0.0058957
59,-1.0311974,-1.2434477,"('foolish', 'wise')",-0.1351746,-0.20211619,0.06830202,0.0683541,-0.3660233,-0.4590699,-0.0930466
60,2.5254755,2.790301,"('inefficient', 'efficient')",1.1564919,1.3456503,-0.41775277,-0.15207458,1.0880715,1.327959,0.2398875
61,1.6123458,1.5740612,"('illogical', 'logical')",0.07914892,-0.021686327,0.32910588,0.19941235,0.6735335,0.5839291,-0.0896044
62,0.7611147,0.99844277,"('incompetent', 'brilliant')",-0.17233987,-0.0002177679,-0.20876607,-0.020986825,0.1266696,0.3257461,0.1990765
63,0.18854868,0.36227345,"('unperceptive', 'insightful')",-0.3780184,-0.18422203,0.19418985,0.32552812,0.0015734,0.1678599,0.1662865
64,0.66791147,0.67178667,"('shy', 'confident')",0.18486059,0.11870768,-6.6713448,-6.772746,-1.9395242,-1.9940839,-0.0545597
65,2.0697992,2.214577,"('insecure', 'secure')",0.40983987,0.30160958,-0.42505658,-0.2949812,0.6848609,0.7404017,0.0555408
66,-0.37921476,-0.42762238,"('inactive', 'active')",-0.62154585,-0.6554478,0.705891,0.6824685,-0.0982898,-0.1335339,-0.0352441
67,1.3596904,1.2857299,"('doubtful', 'determined')",1.0833572,1.041838,-0.27145666,-0.2560697,0.7238636,0.6904995,-0.0333641
68,-0.099243514,-0.12135379,"('dependent', 'independent')",-1.3291693,-1.3804073,-0.93299544,-0.9282808,-0.7871361,-0.8100139,-0.0228778
69,-0.33527827,-0.508958,"('lazy', 'industrious')",0.8103386,0.7539961,-0.4574303,-0.54135466,0.0058767,-0.0987722,-0.1046489
70,0.78685075,0.92045635,"('lethargic', 'energetic')",-0.23641402,-0.13245529,-0.13851741,-0.06876522,0.1373064,0.2397453,0.1024389
71,0.86466426,0.84314555,"('diffident', 'self-confident')",0.846481,0.87772757,0.19614336,0.18745522,0.6357629,0.6361094,0.0003465
72,1.0983572,1.152496,"('unambitious', 'ambitious')",-0.20666704,-0.26388168,-0.48627838,-0.3903429,0.1351373,0.1660905,0.0309532
73,0.7580459,0.6591683,"('helpless', 'self-reliant')",0.027340278,-0.051422656,-3.2284024,-3.2989109,-0.8143387,-0.8970551,-0.0827164
74,1.6955596,1.8183805,"('undedicated', 'dedicated')",0.026519563,0.20520431,-0.28126797,-0.31007305,0.4802704,0.5711706,0.0909002
75,-1.8487074,-1.9763329,"('meek', 'impulsive')",-1.0993373,-1.1552519,-0.59274465,-0.5888782,-1.1802631,-1.2401543,-0.0598912
76,1.232081,1.4472843,"('anxious', 'daring')",0.25042814,0.4131258,-0.3855376,-0.26758137,0.3656572,0.530943,0.1652858
77,1.7187232,1.8691514,"('unmotivated', 'motivated')",-0.9174372,-0.7877659,-1.4409027,-1.2045667,-0.2132056,-0.0410604,0.1721452
78,0.50405324,0.7434516,"('nonresilient', 'resilient')",-0.24169949,-0.065212384,0.21617079,0.25180346,0.1595082,0.3100142,0.150506
79,-1.2202028,-1.39455,"('wavering', 'unwavering')",-0.80999124,-0.79111487,-0.3271733,-0.2766898,-0.7857891,-0.8207849,-0.0349958
80,0.8626688,1.1366388,"('dominated', 'dominating')",-0.1786087,-0.18437943,-1.2180723,-1.0066675,-0.1780041,-0.0181361,0.159868
81,0.3677579,0.5347443,"('submissive', 'aggressive')",-0.26478976,-0.29710704,-1.0257924,-0.8030328,-0.3076081,-0.1884652,0.1191429
82,-0.7254765,-0.63762856,"('poor', 'rich')",-0.28228125,-0.14858946,6.374475,6.5266247,1.7889058,1.9134688,0.124563
83,0.67285776,0.64410794,"('powerless', 'powerful')",-0.4433893,-0.39193437,-1.3775262,-1.337461,-0.3826859,-0.3617625,0.0209234
84,1.6490693,1.5767213,"('inferior', 'superior')",0.13421923,0.05883596,0.99342793,0.8801745,0.9255722,0.8385773,-0.0869949
85,-0.9933459,-1.240637,"('insignificant', 'prestigious')",-0.45851114,-0.486199,0.37151584,0.2644907,-0.3601137,-0.4874484,-0.1273347
86,0.8151771,0.875588,"('uninfluential', 'influential')",-0.31727174,-0.33890566,-0.45773852,-0.5333715,0.0133889,0.0011036,-0.0122853
87,1.8784484,1.9802182,"('unsuccessful', 'successful')",0.7294044,0.7570927,0.7188685,0.81886846,1.1089071,1.1853931,0.076486
88,-0.70634496,-0.7926752,"('low', 'eminent')",-0.23686446,-0.22249165,-0.2712399,-0.28134415,-0.4048164,-0.4321704,-0.027354
