,raincoat_male,raincoat_female,tuple,average_male,average_female,female-male
52,-1.2900738,-1.4334384,"('irrational', 'rational')",-1.2900738,-1.4334384,-0.1433646
53,-1.4313409,-1.6174881,"('uncreative', 'creative')",-1.4313409,-1.6174881,-0.1861472
54,-0.4303363,-0.4212781,"('incapable', 'capable')",-0.4303363,-0.4212781,0.0090582
55,0.4410664,0.480254,"('incompetent', 'clever')",0.4410664,0.480254,0.0391876
56,1.5369414,1.4760916,"('impractical', 'practical')",1.5369414,1.4760916,-0.0608498
57,-1.819785,-1.9354106,"('unimaginative', 'imaginative')",-1.819785,-1.9354106,-0.1156256
58,0.11025945,0.06871391,"('undiscriminating', 'discriminating')",0.1102595,0.0687139,-0.0415456
59,-0.9210062,-0.9085366,"('foolish', 'wise')",-0.9210062,-0.9085366,0.0124696
60,1.1060554,1.2524009,"('inefficient', 'efficient')",1.1060554,1.2524009,0.1463455
61,-0.1358722,-0.32704297,"('illogical', 'logical')",-0.1358722,-0.327043,-0.1911708
62,0.4132485,0.68308693,"('incompetent', 'brilliant')",0.4132485,0.6830869,0.2698384
63,-0.32087344,-0.21160935,"('unperceptive', 'insightful')",-0.3208734,-0.2116093,0.1092641
64,-2.2869923,-2.2797105,"('shy', 'confident')",-2.2869923,-2.2797105,0.0072818
65,0.103492595,0.10797502,"('insecure', 'secure')",0.1034926,0.107975,0.0044824
66,-0.44236866,-0.6134842,"('inactive', 'active')",-0.4423687,-0.6134842,-0.1711155
67,0.62182266,0.6242542,"('doubtful', 'determined')",0.6218227,0.6242542,0.0024315
68,-0.8944921,-0.8366329,"('dependent', 'independent')",-0.8944921,-0.8366329,0.0578592
69,-0.57571733,-0.58051544,"('lazy', 'industrious')",-0.5757173,-0.5805154,-0.0047981
70,0.036958095,0.0196011,"('lethargic', 'energetic')",0.0369581,0.0196011,-0.017357
71,-0.2226544,-0.2642184,"('diffident', 'self-confident')",-0.2226544,-0.2642184,-0.041564
72,0.20261514,0.19435634,"('unambitious', 'ambitious')",0.2026151,0.1943563,-0.0082588
73,-1.0659859,-1.0519528,"('helpless', 'self-reliant')",-1.0659859,-1.0519528,0.0140331
74,-0.60599387,-0.6286746,"('undedicated', 'dedicated')",-0.6059939,-0.6286746,-0.0226807
75,-0.063297786,-0.039340936,"('meek', 'impulsive')",-0.0632978,-0.0393409,0.0239569
76,0.14523156,0.15934485,"('anxious', 'daring')",0.1452316,0.1593449,0.0141133
77,-1.09102,-0.9760089,"('unmotivated', 'motivated')",-1.09102,-0.9760089,0.1150111
78,-0.86971056,-0.7967569,"('nonresilient', 'resilient')",-0.8697106,-0.7967569,0.0729537
79,-0.7459609,-0.82263017,"('wavering', 'unwavering')",-0.7459609,-0.8226302,-0.0766693
80,0.8493114,0.85797334,"('dominated', 'dominating')",0.8493114,0.8579733,0.0086619
81,0.23887166,0.32967684,"('submissive', 'aggressive')",0.2388717,0.3296768,0.0908051
82,1.8112919,1.7280535,"('poor', 'rich')",1.8112919,1.7280535,-0.0832384
83,0.45513597,0.3486522,"('powerless', 'powerful')",0.455136,0.3486522,-0.1064838
84,-0.09816813,-0.11022146,"('inferior', 'superior')",-0.0981681,-0.1102215,-0.0120534
85,-0.8459085,-1.0055792,"('insignificant', 'prestigious')",-0.8459085,-1.0055792,-0.1596707
86,-0.800403,-0.96509993,"('uninfluential', 'influential')",-0.800403,-0.9650999,-0.1646969
87,0.13646287,0.12759879,"('unsuccessful', 'successful')",0.1364629,0.1275988,-0.0088641
88,-0.60054415,-0.6139635,"('low', 'eminent')",-0.6005442,-0.6139635,-0.0134193
