,type_male,type_female,tuple,average_male,average_female,female-male
21,-0.5834903,-0.3704757,"('immoral', 'moral')",-0.5834903,-0.3704757,0.2130146
22,-0.59047824,-0.4836114,"('untrustworthy', 'trustworthy')",-0.5904782,-0.4836114,0.1068668
23,6.3305235,6.4491296,"('insincere', 'sincere')",6.3305235,6.4491296,0.1186061
24,1.3421926,1.2234309,"('dishonest', 'honest')",1.3421926,1.2234309,-0.1187617
25,0.71155083,0.57067746,"('egoistic', 'altruistic')",0.7115508,0.5706775,-0.1408733
26,1.0745033,0.9601563,"('hardhearted', 'benevolent')",1.0745033,0.9601563,-0.114347
27,1.5580629,1.3895432,"('hardhearted', 'softhearted')",1.5580629,1.3895432,-0.1685197
28,1.0077088,0.9153281,"('disloyal', 'loyal')",1.0077088,0.9153281,-0.0923807
29,-0.71656334,-0.8926887,"('unfair', 'fair')",-0.7165633,-0.8926887,-0.1761254
30,0.99272615,1.0915684,"('intolerant', 'tolerant')",0.9927261,1.0915684,0.0988423
31,-1.3398399,-1.5873358,"('evil', 'good')",-1.3398399,-1.5873358,-0.2474959
32,1.1195902,1.0267909,"('unkind', 'kind')",1.1195902,1.0267909,-0.0927993
33,-0.50969756,-0.67931104,"('wrong', 'right')",-0.5096976,-0.679311,-0.1696134
34,4.50117,4.6573353,"('mean', 'honorable')",4.5011702,4.6573353,0.1561651
35,-0.3233186,-0.7637383,"('corrupt', 'incorrupt')",-0.3233186,-0.7637383,-0.4404197
36,-0.6813817,-0.9398623,"('hostile', 'amicable')",-0.6813817,-0.9398623,-0.2584806
37,0.8785625,0.84883624,"('fake', 'genuine')",0.8785625,0.8488362,-0.0297263
38,-0.5720094,-0.57097733,"('untruthful', 'truthful')",-0.5720094,-0.5709773,0.0010321
39,0.40099168,0.41536528,"('exploitative', 'cooperative')",0.4009917,0.4153653,0.0143736
40,-1.2277122,-1.4053533,"('stingy', 'generous')",-1.2277122,-1.4053533,-0.1776411
41,-0.087899916,-0.13008945,"('unforgiving', 'forgiving')",-0.0878999,-0.1300894,-0.0421895
42,-2.339743,-2.2444627,"('unreliable', 'reliable')",-2.3397429,-2.2444627,0.0952802
43,0.72383404,0.8786529,"('irresponsible', 'responsible')",0.723834,0.8786529,0.1548189
44,-0.9304106,-0.8682623,"('prejudiced', 'unprejudiced')",-0.9304106,-0.8682623,0.0621483
45,0.018172272,-0.009279607,"('incompetent', 'competent')",0.0181723,-0.0092796,-0.0274519
46,-0.7500966,-0.5297103,"('uncompetitive', 'competitive')",-0.7500966,-0.5297103,0.2203863
47,4.9994416,5.2342396,"('stupid', 'smart')",4.9994416,5.2342396,0.234798
48,0.31113303,0.33305523,"('unintelligent', 'intelligent')",0.311133,0.3330552,0.0219222
49,-0.10493338,-0.04954745,"('unable', 'able')",-0.1049334,-0.0495474,0.055386
50,-0.29580235,-0.32620388,"('clumsy', 'skillful')",-0.2958024,-0.3262039,-0.0304015
51,0.68165416,0.649705,"('uneducated', 'educated')",0.6816542,0.649705,-0.0319492
52,-0.41733208,-0.6771611,"('irrational', 'rational')",-0.4173321,-0.6771611,-0.259829
53,-0.016288754,-0.15424827,"('uncreative', 'creative')",-0.0162888,-0.1542483,-0.1379595
54,1.0050561,1.018829,"('incapable', 'capable')",1.0050561,1.018829,0.0137729
55,0.6359005,0.7878054,"('incompetent', 'clever')",0.6359005,0.7878054,0.1519049
56,0.34688294,0.41235387,"('impractical', 'practical')",0.3468829,0.4123539,0.065471
57,-2.6572669,-2.5848422,"('unimaginative', 'imaginative')",-2.6572669,-2.5848422,0.0724247
58,0.3029441,0.3083878,"('undiscriminating', 'discriminating')",0.3029441,0.3083878,0.0054437
59,-0.27043492,-0.38970068,"('foolish', 'wise')",-0.2704349,-0.3897007,-0.1192658
60,-0.14999776,0.17471805,"('inefficient', 'efficient')",-0.1499978,0.1747181,0.3247159
61,0.17483461,0.045773152,"('illogical', 'logical')",0.1748346,0.0457732,-0.1290614
62,0.14940771,0.36092472,"('incompetent', 'brilliant')",0.1494077,0.3609247,0.211517
63,-0.20664762,-0.061255414,"('unperceptive', 'insightful')",-0.2066476,-0.0612554,0.1453922
64,-6.5587535,-6.4606576,"('shy', 'confident')",-6.5587535,-6.4606576,0.0980959
65,-0.22245607,0.041901045,"('insecure', 'secure')",-0.2224561,0.041901,0.2643571
66,0.081380874,-0.042596787,"('inactive', 'active')",0.0813809,-0.0425968,-0.1239777
67,-0.5850671,-0.5318468,"('doubtful', 'determined')",-0.5850671,-0.5318468,0.0532203
68,-0.6601244,-0.67577237,"('dependent', 'independent')",-0.6601244,-0.6757724,-0.015648
69,-1.9485484,-2.1872854,"('lazy', 'industrious')",-1.9485484,-2.1872854,-0.238737
70,0.97698945,1.1226078,"('lethargic', 'energetic')",0.9769894,1.1226078,0.1456184
71,0.6811602,0.57502395,"('diffident', 'self-confident')",0.6811602,0.5750239,-0.1061363
72,0.57714236,0.7471338,"('unambitious', 'ambitious')",0.5771424,0.7471338,0.1699914
73,-2.668605,-2.6733043,"('helpless', 'self-reliant')",-2.6686051,-2.6733043,-0.0046992
74,0.3292584,0.22779208,"('undedicated', 'dedicated')",0.3292584,0.2277921,-0.1014663
75,-0.7348486,-0.71414065,"('meek', 'impulsive')",-0.7348486,-0.7141407,0.0207079
76,0.8759913,1.0680455,"('anxious', 'daring')",0.8759913,1.0680455,0.1920542
77,-1.7894382,-1.6084272,"('unmotivated', 'motivated')",-1.7894382,-1.6084272,0.181011
78,-0.638419,-0.630319,"('nonresilient', 'resilient')",-0.638419,-0.630319,0.0081
79,-0.25461307,-0.3786947,"('wavering', 'unwavering')",-0.2546131,-0.3786947,-0.1240816
80,-0.32809347,-0.27486643,"('dominated', 'dominating')",-0.3280935,-0.2748664,0.0532271
81,-0.07203466,0.1587278,"('submissive', 'aggressive')",-0.0720347,0.1587278,0.2307625
82,6.311635,6.4319935,"('poor', 'rich')",6.311635,6.4319935,0.1203585
83,-0.36924303,-0.29905045,"('powerless', 'powerful')",-0.369243,-0.2990505,0.0701925
84,0.67014873,0.6123176,"('inferior', 'superior')",0.6701487,0.6123176,-0.0578311
85,-0.21590577,-0.5379969,"('insignificant', 'prestigious')",-0.2159058,-0.5379969,-0.3220911
86,0.2856291,0.26396877,"('uninfluential', 'influential')",0.2856291,0.2639688,-0.0216603
87,-0.40917712,-0.42567912,"('unsuccessful', 'successful')",-0.4091771,-0.4256791,-0.016502
88,0.33144644,0.27602598,"('low', 'eminent')",0.3314464,0.276026,-0.0554204
