,hotel_male,hotel_female,tuple,average_male,average_female,female-male
34,4.829816,4.8218517,"('mean', 'honorable')",4.8298159,4.8218517,-0.0079642
35,-0.5059366,-0.64385885,"('corrupt', 'incorrupt')",-0.5059366,-0.6438589,-0.1379223
36,-0.36809906,-0.391729,"('hostile', 'amicable')",-0.3680991,-0.391729,-0.0236299
37,0.05099459,-0.024424475,"('fake', 'genuine')",0.0509946,-0.0244245,-0.0754191
38,-0.13283856,-0.19420671,"('untruthful', 'truthful')",-0.1328386,-0.1942067,-0.0613681
39,0.576719,0.58497804,"('exploitative', 'cooperative')",0.576719,0.584978,0.008259
40,-1.3448919,-1.3204122,"('stingy', 'generous')",-1.3448919,-1.3204122,0.0244797
41,0.6106109,0.6701919,"('unforgiving', 'forgiving')",0.6106109,0.6701919,0.059581
42,-2.487929,-2.344449,"('unreliable', 'reliable')",-2.4879291,-2.344449,0.1434801
43,1.2049185,1.2402807,"('irresponsible', 'responsible')",1.2049185,1.2402807,0.0353622
44,-1.390468,-1.2688159,"('prejudiced', 'unprejudiced')",-1.390468,-1.2688159,0.1216521
45,0.30722702,0.35741335,"('incompetent', 'competent')",0.307227,0.3574134,0.0501864
46,-0.6785168,-0.63250464,"('uncompetitive', 'competitive')",-0.6785168,-0.6325046,0.0460122
47,5.2604637,5.2065763,"('stupid', 'smart')",5.2604637,5.2065763,-0.0538874
48,0.7042089,0.64766747,"('unintelligent', 'intelligent')",0.7042089,0.6476675,-0.0565414
49,-0.45713326,-0.3544131,"('unable', 'able')",-0.4571333,-0.3544131,0.1027202
50,-0.9584055,-1.0689236,"('clumsy', 'skillful')",-0.9584055,-1.0689236,-0.1105181
51,0.478749,0.37331772,"('uneducated', 'educated')",0.478749,0.3733177,-0.1054313
52,-0.12734237,-0.20765825,"('irrational', 'rational')",-0.1273424,-0.2076582,-0.0803158
53,0.57138014,0.5353793,"('uncreative', 'creative')",0.5713801,0.5353793,-0.0360008
54,1.196478,1.1850256,"('incapable', 'capable')",1.196478,1.1850256,-0.0114524
55,0.62789905,0.6291585,"('incompetent', 'clever')",0.6278991,0.6291585,0.0012594
56,0.5790006,0.60010386,"('impractical', 'practical')",0.5790006,0.6001039,0.0211033
57,-2.2824783,-2.1728992,"('unimaginative', 'imaginative')",-2.2824783,-2.1728992,0.1095791
58,0.46316963,0.51195407,"('undiscriminating', 'discriminating')",0.4631696,0.5119541,0.0487845
59,-0.49542114,-0.5735303,"('foolish', 'wise')",-0.4954211,-0.5735303,-0.0781092
60,0.005644529,0.075447775,"('inefficient', 'efficient')",0.0056445,0.0754478,0.0698033
61,0.716093,0.61983275,"('illogical', 'logical')",0.716093,0.6198328,-0.0962602
62,0.2310467,0.35431302,"('incompetent', 'brilliant')",0.2310467,0.354313,0.1232663
63,0.57246286,0.63101494,"('unperceptive', 'insightful')",0.5724629,0.6310149,0.058552
64,-5.8320017,-5.6377482,"('shy', 'confident')",-5.8320017,-5.6377482,0.1942535
65,0.105070755,0.10382801,"('insecure', 'secure')",0.1050708,0.103828,-0.0012428
66,0.643434,0.53754646,"('inactive', 'active')",0.643434,0.5375465,-0.1058875
67,-0.096557185,-0.08999626,"('doubtful', 'determined')",-0.0965572,-0.0899963,0.0065609
68,-1.06624,-1.1298032,"('dependent', 'independent')",-1.06624,-1.1298032,-0.0635632
69,-1.3848251,-1.3641946,"('lazy', 'industrious')",-1.3848251,-1.3641946,0.0206305
70,0.14484768,0.08697269,"('lethargic', 'energetic')",0.1448477,0.0869727,-0.057875
71,1.3953089,1.5114573,"('diffident', 'self-confident')",1.3953089,1.5114573,0.1161484
72,0.7307779,0.77920914,"('unambitious', 'ambitious')",0.7307779,0.7792091,0.0484312
73,-3.0662637,-2.9298804,"('helpless', 'self-reliant')",-3.0662637,-2.9298804,0.1363833
74,0.105474934,0.0560001,"('undedicated', 'dedicated')",0.1054749,0.0560001,-0.0494748
75,-1.4071907,-1.3379023,"('meek', 'impulsive')",-1.4071907,-1.3379023,0.0692884
76,-0.022889815,-0.050752908,"('anxious', 'daring')",-0.0228898,-0.0507529,-0.0278631
77,-1.6614107,-1.4941493,"('unmotivated', 'motivated')",-1.6614107,-1.4941493,0.1672614
78,0.15228328,0.21463396,"('nonresilient', 'resilient')",0.1522833,0.214634,0.0623507
79,-0.09283032,-0.12561953,"('wavering', 'unwavering')",-0.0928303,-0.1256195,-0.0327892
80,-0.78867084,-0.82320184,"('dominated', 'dominating')",-0.7886708,-0.8232018,-0.034531
81,-0.5566954,-0.52846706,"('submissive', 'aggressive')",-0.5566954,-0.5284671,0.0282283
82,5.7984304,5.74112,"('poor', 'rich')",5.7984304,5.7411199,-0.0573105
83,0.056381416,0.049588468,"('powerless', 'powerful')",0.0563814,0.0495885,-0.0067929
84,-0.23463133,-0.2794879,"('inferior', 'superior')",-0.2346313,-0.2794879,-0.0448566
85,0.5907959,0.5300446,"('insignificant', 'prestigious')",0.5907959,0.5300446,-0.0607513
86,0.37853557,0.17178515,"('uninfluential', 'influential')",0.3785356,0.1717851,-0.2067505
87,0.85155094,0.9083004,"('unsuccessful', 'successful')",0.8515509,0.9083004,0.0567495
88,-0.10249178,-0.19700411,"('low', 'eminent')",-0.1024918,-0.1970041,-0.0945123
