,tabletop_male,tabletop_female,tuple,average_male,average_female,female-male
62,1.4155482,1.4651618,"('incompetent', 'brilliant')",1.4155482,1.4651618,0.0496136
63,1.0903445,1.0251843,"('unperceptive', 'insightful')",1.0903445,1.0251843,-0.0651602
64,-2.2793403,-2.2374544,"('shy', 'confident')",-2.2793403,-2.2374544,0.0418859
65,1.4003518,1.4869875,"('insecure', 'secure')",1.4003518,1.4869875,0.0866357
66,-1.6028287,-1.5177042,"('inactive', 'active')",-1.6028287,-1.5177042,0.0851245
67,0.23030195,0.16387315,"('doubtful', 'determined')",0.2303019,0.1638732,-0.0664287
68,-0.31050777,-0.32661894,"('dependent', 'independent')",-0.3105078,-0.3266189,-0.0161111
69,-1.1461716,-1.1342207,"('lazy', 'industrious')",-1.1461716,-1.1342207,0.0119509
70,0.7186414,0.7260125,"('lethargic', 'energetic')",0.7186414,0.7260125,0.0073711
71,-0.05455327,-0.102919765,"('diffident', 'self-confident')",-0.0545533,-0.1029198,-0.0483665
72,-0.18925744,-0.11379426,"('unambitious', 'ambitious')",-0.1892574,-0.1137943,0.0754631
73,-1.885778,-1.8486909,"('helpless', 'self-reliant')",-1.885778,-1.8486909,0.0370871
74,0.3028277,0.2655332,"('undedicated', 'dedicated')",0.3028277,0.2655332,-0.0372945
75,-0.8310748,-0.79799044,"('meek', 'impulsive')",-0.8310748,-0.7979904,0.0330844
76,0.18568824,0.10449038,"('anxious', 'daring')",0.1856882,0.1044904,-0.0811978
77,-0.32543156,-0.3525857,"('unmotivated', 'motivated')",-0.3254316,-0.3525857,-0.0271541
78,-0.067097925,-0.03756704,"('nonresilient', 'resilient')",-0.0670979,-0.037567,0.0295309
79,-1.5579586,-1.5351157,"('wavering', 'unwavering')",-1.5579586,-1.5351157,0.0228429
80,0.8497338,0.8183555,"('dominated', 'dominating')",0.8497338,0.8183555,-0.0313783
81,1.1447562,1.113762,"('submissive', 'aggressive')",1.1447562,1.113762,-0.0309942
82,3.0179553,3.073006,"('poor', 'rich')",3.0179553,3.0730059,0.0550506
83,-0.0018119179,-0.15431906,"('powerless', 'powerful')",-0.0018119,-0.1543191,-0.1525072
84,-0.05269345,-0.122048676,"('inferior', 'superior')",-0.0526934,-0.1220487,-0.0693553
85,-2.1126328,-2.2119238,"('insignificant', 'prestigious')",-2.1126328,-2.2119238,-0.099291
86,0.05711653,0.034453575,"('uninfluential', 'influential')",0.0571165,0.0344536,-0.0226629
87,0.30613297,0.2919122,"('unsuccessful', 'successful')",0.306133,0.2919122,-0.0142208
88,-0.47006223,-0.5736643,"('low', 'eminent')",-0.4700622,-0.5736643,-0.1036021
