,graft_male,graft_female,tuple,average_male,average_female,female-male
32,0.6054599,0.4019951,"('unkind', 'kind')",0.6054599,0.4019951,-0.2034648
33,-0.44333345,-0.4872903,"('wrong', 'right')",-0.4433334,-0.4872903,-0.0439569
34,1.7375937,1.8089023,"('mean', 'honorable')",1.7375937,1.8089023,0.0713086
35,-0.9505515,-0.9565337,"('corrupt', 'incorrupt')",-0.9505515,-0.9565337,-0.0059822
36,-1.2731137,-1.2538128,"('hostile', 'amicable')",-1.2731137,-1.2538128,0.0193009
37,0.20255995,0.07696962,"('fake', 'genuine')",0.2025599,0.0769696,-0.1255903
38,-0.08646941,-0.14476883,"('untruthful', 'truthful')",-0.0864694,-0.1447688,-0.0582994
39,0.20627744,0.12935144,"('exploitative', 'cooperative')",0.2062774,0.1293514,-0.076926
40,-1.0746458,-1.0749741,"('stingy', 'generous')",-1.0746458,-1.0749741,-0.0003283
41,0.20809864,0.20903842,"('unforgiving', 'forgiving')",0.2080986,0.2090384,0.0009398
42,-0.40827826,-0.41058522,"('unreliable', 'reliable')",-0.4082783,-0.4105852,-0.0023069
43,0.0015029833,-0.11228334,"('irresponsible', 'responsible')",0.001503,-0.1122833,-0.1137863
44,-0.027877871,0.021405824,"('prejudiced', 'unprejudiced')",-0.0278779,0.0214058,0.0492837
45,0.122634955,0.06873366,"('incompetent', 'competent')",0.122635,0.0687337,-0.0539013
46,-0.1202147,-0.20631778,"('uncompetitive', 'competitive')",-0.1202147,-0.2063178,-0.0861031
47,1.8076508,1.7014627,"('stupid', 'smart')",1.8076508,1.7014627,-0.1061881
48,0.6377567,0.7093328,"('unintelligent', 'intelligent')",0.6377567,0.7093328,0.0715761
49,0.23998356,0.3552496,"('unable', 'able')",0.2399836,0.3552496,0.115266
50,0.1688997,0.07810716,"('clumsy', 'skillful')",0.1688997,0.0781072,-0.0907925
51,-0.19404218,-0.3385439,"('uneducated', 'educated')",-0.1940422,-0.3385439,-0.1445017
52,-0.8693522,-0.9525197,"('irrational', 'rational')",-0.8693522,-0.9525197,-0.0831675
53,-1.537665,-1.694331,"('uncreative', 'creative')",-1.537665,-1.694331,-0.156666
54,-0.6708319,-0.7789345,"('incapable', 'capable')",-0.6708319,-0.7789345,-0.1081026
55,1.0841191,1.0403597,"('incompetent', 'clever')",1.0841191,1.0403597,-0.0437594
56,0.8531442,0.7443132,"('impractical', 'practical')",0.8531442,0.7443132,-0.108831
57,-1.1149516,-1.1057876,"('unimaginative', 'imaginative')",-1.1149516,-1.1057876,0.009164
58,-0.35082185,-0.4401612,"('undiscriminating', 'discriminating')",-0.3508219,-0.4401612,-0.0893393
59,-0.39456716,-0.33882508,"('foolish', 'wise')",-0.3945672,-0.3388251,0.0557421
60,1.5292839,1.4325541,"('inefficient', 'efficient')",1.5292839,1.4325541,-0.0967298
61,0.16209896,-0.07800936,"('illogical', 'logical')",0.162099,-0.0780094,-0.2401084
62,0.5550008,0.5248854,"('incompetent', 'brilliant')",0.5550008,0.5248854,-0.0301154
63,-0.054459706,-0.09485465,"('unperceptive', 'insightful')",-0.0544597,-0.0948547,-0.040395
64,-1.7703475,-1.6817683,"('shy', 'confident')",-1.7703475,-1.6817683,0.0885792
65,0.93092275,0.8724245,"('insecure', 'secure')",0.9309227,0.8724245,-0.0584982
66,-1.7379577,-1.8232658,"('inactive', 'active')",-1.7379577,-1.8232658,-0.0853081
67,0.33579308,0.35555762,"('doubtful', 'determined')",0.3357931,0.3555576,0.0197645
68,-0.8371864,-0.81949323,"('dependent', 'independent')",-0.8371864,-0.8194932,0.0176932
69,-0.8195903,-0.73567635,"('lazy', 'industrious')",-0.8195903,-0.7356763,0.083914
70,0.5663487,0.38943136,"('lethargic', 'energetic')",0.5663487,0.3894314,-0.1769173
71,0.38574916,0.39407313,"('diffident', 'self-confident')",0.3857492,0.3940731,0.0083239
72,-0.55884415,-0.5579563,"('unambitious', 'ambitious')",-0.5588441,-0.5579563,0.0008878
73,-1.1766671,-1.2031175,"('helpless', 'self-reliant')",-1.1766671,-1.2031175,-0.0264504
74,-0.386917,-0.51879954,"('undedicated', 'dedicated')",-0.386917,-0.5187995,-0.1318825
75,-1.1364102,-0.9954851,"('meek', 'impulsive')",-1.1364102,-0.9954851,0.1409251
76,1.2569039,1.2277195,"('anxious', 'daring')",1.2569039,1.2277195,-0.0291844
77,-0.41139323,-0.2905896,"('unmotivated', 'motivated')",-0.4113932,-0.2905896,0.1208036
78,0.19297977,0.20103899,"('nonresilient', 'resilient')",0.1929798,0.201039,0.0080592
79,-1.1387315,-1.1167445,"('wavering', 'unwavering')",-1.1387315,-1.1167445,0.021987
80,0.28388232,0.2216042,"('dominated', 'dominating')",0.2838823,0.2216042,-0.0622781
81,0.7182626,0.7359425,"('submissive', 'aggressive')",0.7182626,0.7359425,0.0176799
82,1.4460914,1.3634124,"('poor', 'rich')",1.4460914,1.3634124,-0.082679
83,-0.03801614,-0.1043016,"('powerless', 'powerful')",-0.0380161,-0.1043016,-0.0662855
84,0.5971877,0.616198,"('inferior', 'superior')",0.5971877,0.616198,0.0190103
85,-0.68025637,-0.6598289,"('insignificant', 'prestigious')",-0.6802564,-0.6598289,0.0204275
86,-1.0559746,-1.280554,"('uninfluential', 'influential')",-1.0559746,-1.2805541,-0.2245795
87,0.27204946,0.12652814,"('unsuccessful', 'successful')",0.2720495,0.1265281,-0.1455214
88,-0.4444651,-0.5323326,"('low', 'eminent')",-0.4444651,-0.5323326,-0.0878675
