,impudence_male,impudence_female,tuple,average_male,average_female,female-male
65,0.061399784,0.0507772,"('insecure', 'secure')",0.0613998,0.0507772,-0.0106226
66,-0.29771665,-0.32789212,"('inactive', 'active')",-0.2977166,-0.3278921,-0.0301755
67,0.05506248,-0.00402321,"('doubtful', 'determined')",0.0550625,-0.0040232,-0.0590857
68,-0.29851085,-0.31702614,"('dependent', 'independent')",-0.2985108,-0.3170261,-0.0185153
69,-0.28465903,-0.23190585,"('lazy', 'industrious')",-0.284659,-0.2319058,0.0527532
70,0.1613868,0.18547031,"('lethargic', 'energetic')",0.1613868,0.1854703,0.0240835
71,-0.49808684,-0.45605174,"('diffident', 'self-confident')",-0.4980868,-0.4560517,0.0420351
72,-0.3632818,-0.42548943,"('unambitious', 'ambitious')",-0.3632818,-0.4254894,-0.0622076
73,-1.2286155,-1.2323488,"('helpless', 'self-reliant')",-1.2286155,-1.2323488,-0.0037333
74,0.20645384,0.1648908,"('undedicated', 'dedicated')",0.2064538,0.1648908,-0.041563
75,-0.1885136,-0.101524144,"('meek', 'impulsive')",-0.1885136,-0.1015241,0.0869895
76,0.2986394,0.32447007,"('anxious', 'daring')",0.2986394,0.3244701,0.0258307
77,-1.2706394,-1.1955752,"('unmotivated', 'motivated')",-1.2706394,-1.1955752,0.0750642
78,-0.49986297,-0.47494453,"('nonresilient', 'resilient')",-0.499863,-0.4749445,0.0249185
79,-0.15369643,-0.09987473,"('wavering', 'unwavering')",-0.1536964,-0.0998747,0.0538217
80,0.1186734,0.088220745,"('dominated', 'dominating')",0.1186734,0.0882207,-0.0304527
81,0.38680893,0.40022194,"('submissive', 'aggressive')",0.3868089,0.4002219,0.013413
82,2.5184388,2.505805,"('poor', 'rich')",2.5184388,2.505805,-0.0126338
83,0.19011584,0.11868204,"('powerless', 'powerful')",0.1901158,0.118682,-0.0714338
84,0.77850497,0.6644884,"('inferior', 'superior')",0.778505,0.6644884,-0.1140166
85,-0.31161988,-0.38407904,"('insignificant', 'prestigious')",-0.3116199,-0.384079,-0.0724591
86,-0.7665626,-0.8816393,"('uninfluential', 'influential')",-0.7665626,-0.8816393,-0.1150767
87,0.22418007,0.31471837,"('unsuccessful', 'successful')",0.2241801,0.3147184,0.0905383
88,0.113131225,0.04895556,"('low', 'eminent')",0.1131312,0.0489556,-0.0641756
