,midwife_male,midwife_female,tuple,average_male,average_female,female-male
70,-0.8183668,-0.78009933,"('lethargic', 'energetic')",-0.8183668,-0.7800993,0.0382675
71,0.9694495,1.1114674,"('diffident', 'self-confident')",0.9694495,1.1114674,0.1420179
72,0.2957937,0.32688263,"('unambitious', 'ambitious')",0.2957937,0.3268826,0.0310889
73,-1.6262484,-1.5151918,"('helpless', 'self-reliant')",-1.6262484,-1.5151918,0.1110566
74,0.8146485,0.7871096,"('undedicated', 'dedicated')",0.8146485,0.7871096,-0.0275389
75,-0.33103275,-0.32129067,"('meek', 'impulsive')",-0.3310328,-0.3212907,0.0097421
76,-1.3436319,-1.4171185,"('anxious', 'daring')",-1.3436319,-1.4171185,-0.0734866
77,-1.0941231,-0.68905187,"('unmotivated', 'motivated')",-1.0941231,-0.6890519,0.4050712
78,0.32003218,0.47221652,"('nonresilient', 'resilient')",0.3200322,0.4722165,0.1521843
79,0.36934376,0.30387694,"('wavering', 'unwavering')",0.3693438,0.3038769,-0.0654669
80,-0.83938235,-0.9125221,"('dominated', 'dominating')",-0.8393824,-0.9125221,-0.0731397
81,-1.7308835,-1.6207926,"('submissive', 'aggressive')",-1.7308835,-1.6207926,0.1100909
82,1.8289889,1.852141,"('poor', 'rich')",1.8289889,1.852141,0.0231521
83,-0.13533552,-0.15519415,"('powerless', 'powerful')",-0.1353355,-0.1551941,-0.0198586
84,0.5595473,0.60310537,"('inferior', 'superior')",0.5595473,0.6031054,0.0435581
85,0.0629896,-0.057402827,"('insignificant', 'prestigious')",0.0629896,-0.0574028,-0.1203924
86,-0.19015798,-0.19379222,"('uninfluential', 'influential')",-0.190158,-0.1937922,-0.0036342
87,0.017216202,-0.08328951,"('unsuccessful', 'successful')",0.0172162,-0.0832895,-0.1005057
88,-0.19776776,-0.2883582,"('low', 'eminent')",-0.1977678,-0.2883582,-0.0905904
