,drink_male,drink_female,tuple,average_male,average_female,female-male
26,0.27821508,0.039484624,"('hardhearted', 'benevolent')",0.2782151,0.0394846,-0.2387305
27,1.624272,1.5197161,"('hardhearted', 'softhearted')",1.624272,1.5197161,-0.1045559
28,1.1379081,1.1434853,"('disloyal', 'loyal')",1.1379081,1.1434853,0.0055772
29,-0.43226013,-0.50403166,"('unfair', 'fair')",-0.4322601,-0.5040317,-0.0717716
30,0.7444828,0.750202,"('intolerant', 'tolerant')",0.7444828,0.750202,0.0057192
31,-1.8525196,-1.770878,"('evil', 'good')",-1.8525196,-1.770878,0.0816416
32,1.3386785,1.2814037,"('unkind', 'kind')",1.3386785,1.2814037,-0.0572748
33,-0.43927702,-0.42107603,"('wrong', 'right')",-0.439277,-0.421076,0.018201
34,4.6753592,4.8934393,"('mean', 'honorable')",4.6753592,4.8934393,0.2180801
35,-1.2618771,-1.3455313,"('corrupt', 'incorrupt')",-1.2618771,-1.3455313,-0.0836542
36,-0.95701563,-0.99701524,"('hostile', 'amicable')",-0.9570156,-0.9970152,-0.0399996
37,0.927257,0.99595225,"('fake', 'genuine')",0.927257,0.9959522,0.0686952
38,-0.22812253,-0.141933,"('untruthful', 'truthful')",-0.2281225,-0.141933,0.0861895
39,-0.03538907,-0.040371604,"('exploitative', 'cooperative')",-0.0353891,-0.0403716,-0.0049825
40,-1.7666329,-2.0065255,"('stingy', 'generous')",-1.7666329,-2.0065255,-0.2398926
41,0.098206274,0.08391079,"('unforgiving', 'forgiving')",0.0982063,0.0839108,-0.0142955
42,-2.315015,-2.28397,"('unreliable', 'reliable')",-2.3150151,-2.2839701,0.031045
43,1.1329812,1.1802883,"('irresponsible', 'responsible')",1.1329812,1.1802883,0.0473071
44,-1.0677403,-1.1873056,"('prejudiced', 'unprejudiced')",-1.0677403,-1.1873056,-0.1195653
45,0.27117604,0.4558763,"('incompetent', 'competent')",0.271176,0.4558763,0.1847003
46,-0.4729052,-0.46785524,"('uncompetitive', 'competitive')",-0.4729052,-0.4678552,0.00505
47,5.5492535,5.7702255,"('stupid', 'smart')",5.5492535,5.7702255,0.220972
48,0.39642742,0.27869335,"('unintelligent', 'intelligent')",0.3964274,0.2786933,-0.1177341
49,0.44381988,0.6908048,"('unable', 'able')",0.4438199,0.6908048,0.2469849
50,-0.095362075,0.03988792,"('clumsy', 'skillful')",-0.0953621,0.0398879,0.13525
51,0.4585725,0.41297424,"('uneducated', 'educated')",0.4585725,0.4129742,-0.0455983
52,-0.25227824,-0.10983245,"('irrational', 'rational')",-0.2522782,-0.1098325,0.1424457
53,-0.10172117,-0.116276756,"('uncreative', 'creative')",-0.1017212,-0.1162768,-0.0145556
54,1.2655543,1.513289,"('incapable', 'capable')",1.2655543,1.513289,0.2477347
55,0.6455683,0.6308002,"('incompetent', 'clever')",0.6455683,0.6308002,-0.0147681
56,0.54557264,0.5936539,"('impractical', 'practical')",0.5455726,0.5936539,0.0480813
57,-2.738191,-2.6913507,"('unimaginative', 'imaginative')",-2.7381909,-2.6913507,0.0468402
58,-0.10358908,-0.20806131,"('undiscriminating', 'discriminating')",-0.1035891,-0.2080613,-0.1044722
59,0.0032281913,0.17024046,"('foolish', 'wise')",0.0032282,0.1702405,0.1670123
60,0.9330434,0.8906971,"('inefficient', 'efficient')",0.9330434,0.8906971,-0.0423463
61,0.2547106,0.10099214,"('illogical', 'logical')",0.2547106,0.1009921,-0.1537185
62,1.2807894,1.4359516,"('incompetent', 'brilliant')",1.2807894,1.4359516,0.1551622
63,0.50652516,0.5586387,"('unperceptive', 'insightful')",0.5065252,0.5586387,0.0521135
64,-6.178614,-6.0049443,"('shy', 'confident')",-6.1786141,-6.0049443,0.1736698
65,0.42347866,0.42278343,"('insecure', 'secure')",0.4234787,0.4227834,-0.0006953
66,-0.167921,-0.15583463,"('inactive', 'active')",-0.167921,-0.1558346,0.0120864
67,-0.38296044,-0.3146528,"('doubtful', 'determined')",-0.3829604,-0.3146528,0.0683076
68,-0.37973648,-0.34444007,"('dependent', 'independent')",-0.3797365,-0.3444401,0.0352964
69,-2.0323076,-1.9355594,"('lazy', 'industrious')",-2.0323076,-1.9355594,0.0967482
70,0.9849463,1.0667037,"('lethargic', 'energetic')",0.9849463,1.0667037,0.0817574
71,0.29146528,0.33872795,"('diffident', 'self-confident')",0.2914653,0.338728,0.0472627
72,0.9005872,0.8942998,"('unambitious', 'ambitious')",0.9005872,0.8942998,-0.0062874
73,-3.0902402,-3.067298,"('helpless', 'self-reliant')",-3.0902402,-3.0672979,0.0229423
74,0.03696359,-0.08253211,"('undedicated', 'dedicated')",0.0369636,-0.0825321,-0.1194957
75,-0.65729934,-0.47681063,"('meek', 'impulsive')",-0.6572993,-0.4768106,0.1804887
76,0.6269865,0.50920355,"('anxious', 'daring')",0.6269865,0.5092036,-0.1177829
77,-1.1828705,-1.0655308,"('unmotivated', 'motivated')",-1.1828705,-1.0655308,0.1173397
78,-0.49589935,-0.51677406,"('nonresilient', 'resilient')",-0.4958993,-0.5167741,-0.0208748
79,-0.4203991,-0.17265093,"('wavering', 'unwavering')",-0.4203991,-0.1726509,0.2477482
80,-0.13886301,-0.2032271,"('dominated', 'dominating')",-0.138863,-0.2032271,-0.0643641
81,0.30201983,0.26555684,"('submissive', 'aggressive')",0.3020198,0.2655568,-0.036463
82,6.76809,7.0756025,"('poor', 'rich')",6.7680898,7.0756025,0.3075127
83,-0.47118405,-0.46404332,"('powerless', 'powerful')",-0.471184,-0.4640433,0.0071407
84,0.43340212,0.4412201,"('inferior', 'superior')",0.4334021,0.4412201,0.007818
85,-1.3339252,-1.4269189,"('insignificant', 'prestigious')",-1.3339252,-1.4269189,-0.0929937
86,0.32283145,0.43324465,"('uninfluential', 'influential')",0.3228315,0.4332446,0.1104131
87,0.2761239,0.45951942,"('unsuccessful', 'successful')",0.2761239,0.4595194,0.1833955
88,0.006048371,0.011694363,"('low', 'eminent')",0.0060484,0.0116944,0.005646
