,string_male,string_female,tuple,average_male,average_female,female-male
62,1.0712309,1.3222549,"('incompetent', 'brilliant')",1.0712309,1.3222549,0.251024
63,0.74318147,0.8711711,"('unperceptive', 'insightful')",0.7431815,0.8711711,0.1279896
64,-6.4561906,-6.196219,"('shy', 'confident')",-6.4561906,-6.196219,0.2599716
65,1.0489254,1.0692542,"('insecure', 'secure')",1.0489254,1.0692542,0.0203288
66,0.21587752,0.067772605,"('inactive', 'active')",0.2158775,0.0677726,-0.1481049
67,-0.88931733,-0.75200456,"('doubtful', 'determined')",-0.8893173,-0.7520046,0.1373127
68,-0.61891687,-0.48252913,"('dependent', 'independent')",-0.6189169,-0.4825291,0.1363878
69,-1.9946548,-1.938296,"('lazy', 'industrious')",-1.9946548,-1.938296,0.0563588
70,1.7715951,1.7977663,"('lethargic', 'energetic')",1.7715951,1.7977663,0.0261712
71,0.37346223,0.53902364,"('diffident', 'self-confident')",0.3734622,0.5390236,0.1655614
72,0.9174533,1.0421045,"('unambitious', 'ambitious')",0.9174533,1.0421045,0.1246512
73,-3.080855,-2.9263196,"('helpless', 'self-reliant')",-3.0808549,-2.9263196,0.1545353
74,0.12047352,0.05683161,"('undedicated', 'dedicated')",0.1204735,0.0568316,-0.0636419
75,-0.73754704,-0.7046428,"('meek', 'impulsive')",-0.737547,-0.7046428,0.0329042
76,1.1953613,1.1670047,"('anxious', 'daring')",1.1953613,1.1670047,-0.0283566
77,-1.186775,-1.0578004,"('unmotivated', 'motivated')",-1.186775,-1.0578004,0.1289746
78,-0.34648603,-0.321858,"('nonresilient', 'resilient')",-0.346486,-0.321858,0.024628
79,0.068985075,-0.11078232,"('wavering', 'unwavering')",0.0689851,-0.1107823,-0.1797674
80,0.37344974,0.3292498,"('dominated', 'dominating')",0.3734497,0.3292498,-0.0441999
81,0.339881,0.43064448,"('submissive', 'aggressive')",0.339881,0.4306445,0.0907635
82,6.427503,6.5580053,"('poor', 'rich')",6.4275031,6.5580053,0.1305022
83,-0.64510024,-0.6234596,"('powerless', 'powerful')",-0.6451002,-0.6234596,0.0216406
84,0.28861085,0.22320631,"('inferior', 'superior')",0.2886108,0.2232063,-0.0654045
85,-1.2664458,-1.4016489,"('insignificant', 'prestigious')",-1.2664458,-1.4016489,-0.1352031
86,0.4209289,0.4107961,"('uninfluential', 'influential')",0.4209289,0.4107961,-0.0101328
87,-0.015371092,0.14950962,"('unsuccessful', 'successful')",-0.0153711,0.1495096,0.1648807
88,-0.036991034,0.012027995,"('low', 'eminent')",-0.036991,0.012028,0.049019
