,prejudice_male,prejudice_female,tuple,average_male,average_female,female-male
53,-0.28582487,-0.4458107,"('uncreative', 'creative')",-0.2858249,-0.4458107,-0.1599858
54,0.54580724,0.5774605,"('incapable', 'capable')",0.5458072,0.5774605,0.0316533
55,1.284791,1.4860735,"('incompetent', 'clever')",1.284791,1.4860735,0.2012825
56,0.71403444,0.85557693,"('impractical', 'practical')",0.7140344,0.8555769,0.1415425
57,-1.3364863,-1.5530658,"('unimaginative', 'imaginative')",-1.3364863,-1.5530658,-0.2165795
58,0.563413,0.5320155,"('undiscriminating', 'discriminating')",0.563413,0.5320155,-0.0313975
59,-0.41490188,-0.43134367,"('foolish', 'wise')",-0.4149019,-0.4313437,-0.0164418
60,0.8353206,1.2419162,"('inefficient', 'efficient')",0.8353206,1.2419162,0.4065956
61,0.35312343,0.22117126,"('illogical', 'logical')",0.3531234,0.2211713,-0.1319521
62,0.795349,1.0981921,"('incompetent', 'brilliant')",0.795349,1.0981921,0.3028431
63,0.25380832,0.40460047,"('unperceptive', 'insightful')",0.2538083,0.4046005,0.1507922
64,-5.5141754,-5.294363,"('shy', 'confident')",-5.5141754,-5.294363,0.2198124
65,0.95373255,1.227158,"('insecure', 'secure')",0.9537326,1.227158,0.2734254
66,-0.22003308,-0.4457522,"('inactive', 'active')",-0.2200331,-0.4457522,-0.2257191
67,-0.7063781,-0.6312056,"('doubtful', 'determined')",-0.7063781,-0.6312056,0.0751725
68,-0.91251737,-0.75113374,"('dependent', 'independent')",-0.9125174,-0.7511337,0.1613837
69,-2.2692199,-2.394373,"('lazy', 'industrious')",-2.2692199,-2.3943729,-0.125153
70,2.1442873,2.1631358,"('lethargic', 'energetic')",2.1442873,2.1631358,0.0188485
71,-0.10374378,-0.09845334,"('diffident', 'self-confident')",-0.1037438,-0.0984533,0.0052905
72,0.8304743,1.1605763,"('unambitious', 'ambitious')",0.8304743,1.1605763,0.330102
73,-2.7753563,-2.734328,"('helpless', 'self-reliant')",-2.7753563,-2.734328,0.0410283
74,0.66041785,0.49826267,"('undedicated', 'dedicated')",0.6604179,0.4982627,-0.1621552
75,-0.744441,-0.81581753,"('meek', 'impulsive')",-0.744441,-0.8158175,-0.0713765
76,0.87840563,1.008587,"('anxious', 'daring')",0.8784056,1.008587,0.1301814
77,-1.1896583,-1.0366821,"('unmotivated', 'motivated')",-1.1896583,-1.0366821,0.1529762
78,-0.9130344,-1.0097675,"('nonresilient', 'resilient')",-0.9130344,-1.0097675,-0.0967331
79,-0.35083362,-0.48219123,"('wavering', 'unwavering')",-0.3508336,-0.4821912,-0.1313576
80,0.6109289,0.58783376,"('dominated', 'dominating')",0.6109289,0.5878338,-0.0230951
81,0.602589,0.761392,"('submissive', 'aggressive')",0.602589,0.761392,0.158803
82,6.032967,6.09107,"('poor', 'rich')",6.0329671,6.0910702,0.0581031
83,-0.21025041,-0.124744795,"('powerless', 'powerful')",-0.2102504,-0.1247448,0.0855056
84,0.075618275,0.058127824,"('inferior', 'superior')",0.0756183,0.0581278,-0.0174905
85,-1.7234354,-1.9388165,"('insignificant', 'prestigious')",-1.7234354,-1.9388165,-0.2153811
86,1.0089593,0.9797323,"('uninfluential', 'influential')",1.0089593,0.9797323,-0.029227
87,-0.15447967,-0.0664242,"('unsuccessful', 'successful')",-0.1544797,-0.0664242,0.0880555
88,0.075190306,0.050725512,"('low', 'eminent')",0.0751903,0.0507255,-0.0244648
