,paddock_male,paddock_female,tuple,average_male,average_female,female-male
28,0.13341464,-0.0034066252,"('disloyal', 'loyal')",0.1334146,-0.0034066,-0.1368212
29,-0.18607634,-0.20529142,"('unfair', 'fair')",-0.1860763,-0.2052914,-0.0192151
30,-0.21256912,-0.21842921,"('intolerant', 'tolerant')",-0.2125691,-0.2184292,-0.0058601
31,-0.840572,-0.68793356,"('evil', 'good')",-0.840572,-0.6879336,0.1526384
32,-0.6705587,-0.6272964,"('unkind', 'kind')",-0.6705587,-0.6272964,0.0432623
33,0.5852577,0.5574552,"('wrong', 'right')",0.5852577,0.5574552,-0.0278025
34,1.0898306,1.150848,"('mean', 'honorable')",1.0898306,1.150848,0.0610174
35,0.11302498,0.007386882,"('corrupt', 'incorrupt')",0.113025,0.0073869,-0.1056381
36,-0.60182464,-0.36673868,"('hostile', 'amicable')",-0.6018246,-0.3667387,0.2350859
37,-0.092516795,-0.14627935,"('fake', 'genuine')",-0.0925168,-0.1462793,-0.0537625
38,0.16338888,-0.1239997,"('untruthful', 'truthful')",0.1633889,-0.1239997,-0.2873886
39,-0.42948082,-0.32332385,"('exploitative', 'cooperative')",-0.4294808,-0.3233238,0.106157
40,-1.3524308,-1.2432812,"('stingy', 'generous')",-1.3524308,-1.2432812,0.1091496
41,-0.08143571,-0.06479925,"('unforgiving', 'forgiving')",-0.0814357,-0.0647992,0.0166365
42,-1.1727148,-0.7809153,"('unreliable', 'reliable')",-1.1727148,-0.7809153,0.3917995
43,-0.705388,-0.80526626,"('irresponsible', 'responsible')",-0.705388,-0.8052663,-0.0998783
44,-0.9540589,-0.98599344,"('prejudiced', 'unprejudiced')",-0.9540589,-0.9859934,-0.0319345
45,0.72141516,0.5826713,"('incompetent', 'competent')",0.7214152,0.5826713,-0.1387439
46,0.10351026,-0.105995096,"('uncompetitive', 'competitive')",0.1035103,-0.1059951,-0.2095054
47,1.8442042,1.9334383,"('stupid', 'smart')",1.8442042,1.9334383,0.0892341
48,-0.44280943,-0.5875399,"('unintelligent', 'intelligent')",-0.4428094,-0.5875399,-0.1447305
49,-0.59698343,-0.34947953,"('unable', 'able')",-0.5969834,-0.3494795,0.2475039
50,-0.6169372,-0.40899307,"('clumsy', 'skillful')",-0.6169372,-0.4089931,0.2079441
51,-1.1465502,-1.1118573,"('uneducated', 'educated')",-1.1465502,-1.1118573,0.0346929
52,-0.29376227,-0.045866154,"('irrational', 'rational')",-0.2937623,-0.0458662,0.2478961
53,-0.603297,-0.463469,"('uncreative', 'creative')",-0.603297,-0.463469,0.139828
54,-0.0039464273,0.06589643,"('incapable', 'capable')",-0.0039464,0.0658964,0.0698428
55,0.049427677,0.122924216,"('incompetent', 'clever')",0.0494277,0.1229242,0.0734965
56,0.30487302,0.22704819,"('impractical', 'practical')",0.304873,0.2270482,-0.0778248
57,-0.57821363,-0.6316511,"('unimaginative', 'imaginative')",-0.5782136,-0.6316511,-0.0534375
58,0.40657365,0.3865476,"('undiscriminating', 'discriminating')",0.4065737,0.3865476,-0.0200261
59,-0.5527608,-0.4256714,"('foolish', 'wise')",-0.5527608,-0.4256714,0.1270894
60,-0.6354184,-0.7367506,"('inefficient', 'efficient')",-0.6354184,-0.7367506,-0.1013322
61,-0.036730044,-0.12565836,"('illogical', 'logical')",-0.03673,-0.1256584,-0.0889284
62,-0.19442454,-0.18237036,"('incompetent', 'brilliant')",-0.1944245,-0.1823704,0.0120541
63,-0.1849958,-0.22949514,"('unperceptive', 'insightful')",-0.1849958,-0.2294951,-0.0444993
64,-1.8869418,-1.5938582,"('shy', 'confident')",-1.8869418,-1.5938582,0.2930836
65,-0.3225122,-0.30644542,"('insecure', 'secure')",-0.3225122,-0.3064454,0.0160668
66,-0.16177489,-0.19428231,"('inactive', 'active')",-0.1617749,-0.1942823,-0.0325074
67,0.86931473,0.9272608,"('doubtful', 'determined')",0.8693147,0.9272608,0.0579461
68,-1.4692559,-1.4256457,"('dependent', 'independent')",-1.4692559,-1.4256457,0.0436102
69,-0.2402492,-0.16561791,"('lazy', 'industrious')",-0.2402492,-0.1656179,0.0746313
70,0.055120714,-0.13505328,"('lethargic', 'energetic')",0.0551207,-0.1350533,-0.190174
71,0.13400047,-0.056626193,"('diffident', 'self-confident')",0.1340005,-0.0566262,-0.1906267
72,-0.5847739,-0.6690753,"('unambitious', 'ambitious')",-0.5847739,-0.6690753,-0.0843014
73,-1.5668715,-1.5003278,"('helpless', 'self-reliant')",-1.5668715,-1.5003278,0.0665437
74,-0.53633374,-0.5692803,"('undedicated', 'dedicated')",-0.5363337,-0.5692803,-0.0329466
75,0.2365139,0.032022215,"('meek', 'impulsive')",0.2365139,0.0320222,-0.2044917
76,-0.9467179,-0.8444646,"('anxious', 'daring')",-0.9467179,-0.8444646,0.1022533
77,-0.5187023,-0.35440344,"('unmotivated', 'motivated')",-0.5187023,-0.3544034,0.1642989
78,0.11520599,0.082672074,"('nonresilient', 'resilient')",0.115206,0.0826721,-0.0325339
79,-0.6259819,-0.6481582,"('wavering', 'unwavering')",-0.6259819,-0.6481582,-0.0221763
80,0.085846946,-0.060172614,"('dominated', 'dominating')",0.0858469,-0.0601726,-0.1460195
81,-0.537397,-0.4869341,"('submissive', 'aggressive')",-0.537397,-0.4869341,0.0504629
82,1.7032298,1.7166562,"('poor', 'rich')",1.7032298,1.7166562,0.0134264
83,-0.039858654,-0.20359053,"('powerless', 'powerful')",-0.0398587,-0.2035905,-0.1637318
84,0.517784,0.5324618,"('inferior', 'superior')",0.517784,0.5324618,0.0146778
85,-0.28224513,-0.24352032,"('insignificant', 'prestigious')",-0.2822451,-0.2435203,0.0387248
86,-0.1827338,-0.34292758,"('uninfluential', 'influential')",-0.1827338,-0.3429276,-0.1601938
87,0.4023498,0.34264034,"('unsuccessful', 'successful')",0.4023498,0.3426403,-0.0597095
88,-1.4717969,-1.4713904,"('low', 'eminent')",-1.4717969,-1.4713904,0.0004065
