,oi_male,oi_female,tuple,glass_male,glass_female,inc_male,inc_female,average_male,average_female,female-male
45,-0.40828934,-0.25975484,"('incompetent', 'competent')",0.59024805,0.6993971,-0.014936089,-0.046185248,0.0556742,0.1311523,0.0754781
46,-0.31570813,-0.21462551,"('uncompetitive', 'competitive')",0.43269697,0.6157827,-0.6017602,-0.56505173,-0.1615905,-0.0546315,0.106959
47,-0.7773888,-0.7068915,"('stupid', 'smart')",1.2945148,1.2675087,5.8141575,5.8953905,2.1104279,2.1520027,0.0415748
48,-0.55309975,-0.5667552,"('unintelligent', 'intelligent')",0.8428974,0.83544457,0.51389486,0.5234175,0.2678975,0.2640356,-0.0038619
49,-0.25853685,-0.09524995,"('unable', 'able')",-0.075687274,0.08675356,-0.044416934,0.14037344,-0.1262137,0.043959,0.1701727
50,0.36344898,0.39847848,"('clumsy', 'skillful')",-0.28305453,-0.22939292,0.2522828,0.2802111,0.1108924,0.1497656,0.0388732
51,-0.73353964,-0.8722317,"('uneducated', 'educated')",-0.20078813,-0.28643182,0.16724607,0.08011505,-0.2556939,-0.3595161,-0.1038222
52,0.09459928,-0.016142806,"('irrational', 'rational')",0.32697147,0.1321669,0.3422973,0.20534872,0.2546227,0.1071243,-0.1474984
53,-1.0787947,-0.9970167,"('uncreative', 'creative')",0.28734502,0.27934244,0.7323386,0.68752384,-0.0197037,-0.0100501,0.0096536
54,-0.09703927,-0.21343961,"('incapable', 'capable')",0.1988962,0.11266221,1.1598724,1.1884052,0.4205765,0.3625426,-0.0580339
55,-0.50432587,-0.43684345,"('incompetent', 'clever')",0.91921747,1.0626843,-0.06452624,-0.014697418,0.1167885,0.2037145,0.086926
56,0.25238696,0.29319245,"('impractical', 'practical')",2.193886,2.1902444,-0.1481911,-0.05519863,0.7660273,0.8094127,0.0433854
57,-0.04731879,-0.054972555,"('unimaginative', 'imaginative')",0.8878343,0.82697535,-2.6107786,-2.664155,-0.5900877,-0.6307174,-0.0406297
58,-0.19410579,-0.06755031,"('undiscriminating', 'discriminating')",1.4481993,1.4409811,0.23332508,0.22923155,0.4958062,0.5342208,0.0384146
59,0.31158873,0.24463646,"('foolish', 'wise')",0.17328021,0.06932026,0.32162791,0.3066256,0.2688323,0.2068608,-0.0619715
60,-0.098804906,0.05882529,"('inefficient', 'efficient')",1.6288877,1.7349743,-0.19284064,0.03678196,0.4457474,0.6101938,0.1644464
61,-0.40466225,-0.47821546,"('illogical', 'logical')",0.123390965,0.034835484,0.17667767,0.04375135,-0.0348645,-0.1332095,-0.098345
62,-0.20234954,-0.040856585,"('incompetent', 'brilliant')",1.1611916,1.3419083,-0.039840914,0.20374487,0.3063337,0.5015989,0.1952652
63,-0.4135654,-0.2596758,"('unperceptive', 'insightful')",0.29854763,0.36626148,0.5703652,0.7139984,0.1517825,0.273528,0.1217455
64,-0.4821238,-0.5246265,"('shy', 'confident')",-0.68359405,-0.7213363,-6.936771,-6.9095254,-2.7008295,-2.718496,-0.0176665
65,-0.9605026,-1.1087779,"('insecure', 'secure')",0.5507888,0.42237344,-0.5263279,-0.5375977,-0.3120139,-0.4080007,-0.0959868
66,-0.6909784,-0.67213356,"('inactive', 'active')",-0.4667968,-0.5196441,0.8775838,0.80850387,-0.0933971,-0.1277579,-0.0343608
67,0.07070239,0.08306152,"('doubtful', 'determined')",-0.06425221,-0.08522385,-0.33232647,-0.34866488,-0.1086254,-0.1169424,-0.008317
68,-0.45150602,-0.4843559,"('dependent', 'independent')",-0.58103424,-0.65952706,-0.5516203,-0.49568892,-0.5280535,-0.546524,-0.0184705
69,0.19249454,0.32688183,"('lazy', 'industrious')",0.22634214,0.32866228,-0.4063119,-0.36597192,0.0041749,0.0965241,0.0923492
70,0.13740674,0.24117745,"('lethargic', 'energetic')",-0.36616576,-0.25070828,0.58386195,0.66504425,0.1183676,0.2185045,0.1001369
71,-0.09274434,-0.13732713,"('diffident', 'self-confident')",1.2887912,1.319193,0.42701587,0.36932185,0.5410209,0.5170626,-0.0239583
72,0.4864467,0.43666458,"('unambitious', 'ambitious')",0.63627696,0.5272569,-1.053873,-0.9935412,0.0229503,-0.0098732,-0.0328235
73,1.3999797,1.3271937,"('helpless', 'self-reliant')",-0.09211702,-0.19874814,-3.2705953,-3.210105,-0.6542442,-0.6938864,-0.0396422
74,0.4858708,0.6806048,"('undedicated', 'dedicated')",1.0731388,1.1801678,-0.14791363,-0.15826237,0.4703654,0.5675034,0.097138
75,0.6392734,0.73554957,"('meek', 'impulsive')",-1.0189824,-1.0245801,-0.22948004,-0.14739284,-0.203063,-0.1454745,0.0575885
76,-0.07493918,0.045701638,"('anxious', 'daring')",0.48209223,0.53168136,0.31347677,0.40127933,0.2402099,0.3262208,0.0860109
77,-0.5777555,-0.48620212,"('unmotivated', 'motivated')",-0.75691223,-0.6404765,-1.3275294,-1.220273,-0.887399,-0.7823172,0.1050818
78,-0.77928764,-0.63313663,"('nonresilient', 'resilient')",0.044664185,0.25559938,0.10517482,0.20000848,-0.2098162,-0.0591763,0.1506399
79,-0.40248486,-0.3067117,"('wavering', 'unwavering')",-1.2954485,-1.325885,-0.05490592,0.02514327,-0.5842798,-0.5358178,0.048462
80,-0.2666147,-0.43454748,"('dominated', 'dominating')",-0.19326603,-0.2862577,-1.5270641,-1.5369314,-0.6623149,-0.7525789,-0.090264
81,-0.5758456,-0.77551305,"('submissive', 'aggressive')",0.28142512,0.13246058,-1.0788972,-1.0426008,-0.4577726,-0.5618844,-0.1041118
82,-0.18439093,-0.1626439,"('poor', 'rich')",0.53942615,0.6254553,6.584563,6.6800976,2.3131994,2.3809697,0.0677703
83,-0.77003425,-0.7685932,"('powerless', 'powerful')",0.36774993,0.37151265,-1.1911923,-1.2445565,-0.5311588,-0.5472124,-0.0160536
84,0.16933146,-0.0018415526,"('inferior', 'superior')",0.20842355,0.18058877,0.9831679,0.9375921,0.453641,0.3721131,-0.0815279
85,0.93410933,0.938319,"('insignificant', 'prestigious')",0.16995563,0.12796623,0.91088146,0.8801821,0.6716488,0.6488225,-0.0228263
86,-0.49097916,-0.56375515,"('uninfluential', 'influential')",0.33604717,0.23212445,-0.20934431,-0.38166225,-0.1214254,-0.2377643,-0.1163389
87,-0.2357641,-0.5254489,"('unsuccessful', 'successful')",0.58186024,0.4093806,0.5252327,0.45338973,0.2904429,0.1124405,-0.1780024
88,-0.05855671,-0.15035799,"('low', 'eminent')",-0.23833159,-0.31340754,0.3073517,0.33064944,0.0034878,-0.044372,-0.0478598
