,permafrost_male,permafrost_female,tuple,average_male,average_female,female-male
33,0.18942903,0.087157205,"('wrong', 'right')",0.189429,0.0871572,-0.1022718
34,0.3954528,0.5374687,"('mean', 'honorable')",0.3954528,0.5374687,0.1420159
35,0.7456814,0.5799889,"('corrupt', 'incorrupt')",0.7456814,0.5799889,-0.1656925
36,-0.08702494,-0.15115799,"('hostile', 'amicable')",-0.0870249,-0.151158,-0.0641331
37,-0.54611456,-0.5976666,"('fake', 'genuine')",-0.5461146,-0.5976666,-0.051552
38,-0.94413424,-1.0386909,"('untruthful', 'truthful')",-0.9441342,-1.0386909,-0.0945567
39,0.45913565,0.57655925,"('exploitative', 'cooperative')",0.4591357,0.5765592,0.1174235
40,-0.38209343,-0.4529874,"('stingy', 'generous')",-0.3820934,-0.4529874,-0.070894
41,-0.69024396,-0.52635586,"('unforgiving', 'forgiving')",-0.690244,-0.5263559,0.1638881
42,-0.086299464,0.029282924,"('unreliable', 'reliable')",-0.0862995,0.0292829,0.1155824
43,-1.2905562,-1.2276754,"('irresponsible', 'responsible')",-1.2905562,-1.2276754,0.0628808
44,0.79413843,0.9133489,"('prejudiced', 'unprejudiced')",0.7941384,0.9133489,0.1192105
45,-1.4611486,-1.3379921,"('incompetent', 'competent')",-1.4611486,-1.3379921,0.1231565
46,-1.5236806,-1.4798783,"('uncompetitive', 'competitive')",-1.5236806,-1.4798783,0.0438023
47,0.5001965,0.48010305,"('stupid', 'smart')",0.5001965,0.480103,-0.0200935
48,-0.64625764,-0.55796146,"('unintelligent', 'intelligent')",-0.6462576,-0.5579615,0.0882961
49,-0.78956586,-0.45732817,"('unable', 'able')",-0.7895659,-0.4573282,0.3322377
50,0.52001184,0.4840662,"('clumsy', 'skillful')",0.5200118,0.4840662,-0.0359456
51,-1.237466,-1.2853521,"('uneducated', 'educated')",-1.237466,-1.2853521,-0.0478861
52,0.16303149,-0.10251798,"('irrational', 'rational')",0.1630315,-0.102518,-0.2655495
53,-1.1248262,-1.2060828,"('uncreative', 'creative')",-1.1248262,-1.2060828,-0.0812566
54,-0.6681886,-0.76236403,"('incapable', 'capable')",-0.6681886,-0.762364,-0.0941754
55,-1.3541274,-1.1447016,"('incompetent', 'clever')",-1.3541274,-1.1447016,0.2094258
56,-0.66311985,-0.60564375,"('impractical', 'practical')",-0.6631199,-0.6056437,0.0574762
57,-1.6867479,-1.693206,"('unimaginative', 'imaginative')",-1.6867479,-1.693206,-0.0064581
58,-0.49752614,-0.45923463,"('undiscriminating', 'discriminating')",-0.4975261,-0.4592346,0.0382915
59,0.18182346,0.034140993,"('foolish', 'wise')",0.1818235,0.034141,-0.1476825
60,-0.7434233,-0.48110887,"('inefficient', 'efficient')",-0.7434233,-0.4811089,0.2623144
61,-0.9076922,-1.0390145,"('illogical', 'logical')",-0.9076922,-1.0390145,-0.1313223
62,-0.88117266,-0.6723233,"('incompetent', 'brilliant')",-0.8811727,-0.6723233,0.2088494
63,-1.35811,-1.346882,"('unperceptive', 'insightful')",-1.35811,-1.346882,0.011228
64,-1.3671321,-1.2670239,"('shy', 'confident')",-1.3671321,-1.2670239,0.1001082
65,-0.1641624,-0.14324617,"('insecure', 'secure')",-0.1641624,-0.1432462,0.0209162
66,-0.024795778,-0.18146524,"('inactive', 'active')",-0.0247958,-0.1814652,-0.1566694
67,-0.038531683,-0.05781583,"('doubtful', 'determined')",-0.0385317,-0.0578158,-0.0192841
68,-0.4861629,-0.43520468,"('dependent', 'independent')",-0.4861629,-0.4352047,0.0509582
69,0.67181915,0.6056182,"('lazy', 'industrious')",0.6718192,0.6056182,-0.066201
70,-1.3116698,-1.228829,"('lethargic', 'energetic')",-1.3116698,-1.228829,0.0828408
71,-0.7872848,-0.8386471,"('diffident', 'self-confident')",-0.7872848,-0.8386471,-0.0513623
72,-0.12570621,-0.1386522,"('unambitious', 'ambitious')",-0.1257062,-0.1386522,-0.012946
73,0.5654291,0.46876538,"('helpless', 'self-reliant')",0.5654291,0.4687654,-0.0966637
74,-0.4740134,-0.4708186,"('undedicated', 'dedicated')",-0.4740134,-0.4708186,0.0031948
75,0.55858403,0.64451563,"('meek', 'impulsive')",0.558584,0.6445156,0.0859316
76,0.047492728,0.19108568,"('anxious', 'daring')",0.0474927,0.1910857,0.143593
77,-1.9629536,-1.7836304,"('unmotivated', 'motivated')",-1.9629536,-1.7836304,0.1793232
78,-0.8354821,-0.8025095,"('nonresilient', 'resilient')",-0.8354821,-0.8025095,0.0329726
79,-0.49580315,-0.5919795,"('wavering', 'unwavering')",-0.4958031,-0.5919795,-0.0961764
80,0.10928067,-0.064957395,"('dominated', 'dominating')",0.1092807,-0.0649574,-0.1742381
81,-0.613015,-0.57199377,"('submissive', 'aggressive')",-0.613015,-0.5719938,0.0410212
82,0.7240532,0.70900357,"('poor', 'rich')",0.7240532,0.7090036,-0.0150496
83,-0.3190238,-0.38997146,"('powerless', 'powerful')",-0.3190238,-0.3899715,-0.0709477
84,0.079857305,0.1078933,"('inferior', 'superior')",0.0798573,0.1078933,0.028036
85,0.44125015,0.23711865,"('insignificant', 'prestigious')",0.4412501,0.2371186,-0.2041315
86,-1.9099281,-2.0835204,"('uninfluential', 'influential')",-1.9099281,-2.0835204,-0.1735923
87,0.13397387,-0.1124415,"('unsuccessful', 'successful')",0.1339739,-0.1124415,-0.2464154
88,0.11952005,-0.015027824,"('low', 'eminent')",0.1195201,-0.0150278,-0.1345479
