,dock_male,dock_female,tuple,average_male,average_female,female-male
44,-2.5087545,-2.528561,"('prejudiced', 'unprejudiced')",-2.5087545,-2.5285611,-0.0198066
45,0.05249331,0.28958616,"('incompetent', 'competent')",0.0524933,0.2895862,0.2370929
46,-1.2233423,-0.8574364,"('uncompetitive', 'competitive')",-1.2233423,-0.8574364,0.3659059
47,4.735407,5.093376,"('stupid', 'smart')",4.7354069,5.0933762,0.3579693
48,-0.04562575,0.26092762,"('unintelligent', 'intelligent')",-0.0456257,0.2609276,0.3065533
49,-0.5339401,-0.26644102,"('unable', 'able')",-0.5339401,-0.266441,0.2674991
50,-0.5455755,-0.6001806,"('clumsy', 'skillful')",-0.5455755,-0.6001806,-0.0546051
51,-0.94253886,-0.6143411,"('uneducated', 'educated')",-0.9425389,-0.6143411,0.3281978
52,0.86778355,0.47616127,"('irrational', 'rational')",0.8677835,0.4761613,-0.3916222
53,0.8946417,1.0049391,"('uncreative', 'creative')",0.8946417,1.0049391,0.1102974
54,1.1784159,1.1933566,"('incapable', 'capable')",1.1784159,1.1933566,0.0149407
55,-0.23735884,0.2607629,"('incompetent', 'clever')",-0.2373588,0.2607629,0.4981217
56,-0.14977752,0.09474492,"('impractical', 'practical')",-0.1497775,0.0947449,0.2445224
57,-1.8367931,-1.7287351,"('unimaginative', 'imaginative')",-1.8367931,-1.7287351,0.108058
58,0.18206564,0.44939378,"('undiscriminating', 'discriminating')",0.1820656,0.4493938,0.2673282
59,0.64244664,0.44288465,"('foolish', 'wise')",0.6424466,0.4428847,-0.1995619
60,-1.5658704,-1.0783957,"('inefficient', 'efficient')",-1.5658704,-1.0783957,0.4874747
61,0.646719,0.6017577,"('illogical', 'logical')",0.646719,0.6017577,-0.0449613
62,-0.17786527,0.1228137,"('incompetent', 'brilliant')",-0.1778653,0.1228137,0.300679
63,0.3097563,0.60085833,"('unperceptive', 'insightful')",0.3097563,0.6008583,0.291102
64,-6.8606668,-6.926534,"('shy', 'confident')",-6.8606668,-6.9265342,-0.0658674
65,-0.86479187,-0.5172039,"('insecure', 'secure')",-0.8647919,-0.5172039,0.347588
66,0.40486547,0.2613294,"('inactive', 'active')",0.4048655,0.2613294,-0.1435361
67,-0.185567,-0.15188597,"('doubtful', 'determined')",-0.185567,-0.151886,0.033681
68,-1.5194416,-1.3201473,"('dependent', 'independent')",-1.5194416,-1.3201473,0.1992943
69,-0.8419572,-1.1363405,"('lazy', 'industrious')",-0.8419572,-1.1363405,-0.2943833
70,0.14614736,0.41339344,"('lethargic', 'energetic')",0.1461474,0.4133934,0.267246
71,0.8057259,0.58198345,"('diffident', 'self-confident')",0.8057259,0.5819834,-0.2237425
72,-0.07847578,0.075577185,"('unambitious', 'ambitious')",-0.0784758,0.0755772,0.154053
73,-3.214458,-3.3083606,"('helpless', 'self-reliant')",-3.214458,-3.3083606,-0.0939026
74,0.7028491,0.6005642,"('undedicated', 'dedicated')",0.7028491,0.6005642,-0.1022849
75,-0.63512397,-0.58652335,"('meek', 'impulsive')",-0.635124,-0.5865234,0.0486006
76,-1.0181729,-0.6892708,"('anxious', 'daring')",-1.0181729,-0.6892708,0.3289021
77,-1.4096664,-1.1632982,"('unmotivated', 'motivated')",-1.4096664,-1.1632982,0.2463682
78,-0.43071654,-0.60492855,"('nonresilient', 'resilient')",-0.4307165,-0.6049286,-0.1742121
79,0.5697522,0.46015194,"('wavering', 'unwavering')",0.5697522,0.4601519,-0.1096003
80,-0.41028365,-0.32041857,"('dominated', 'dominating')",-0.4102837,-0.3204186,0.0898651
81,-1.3294646,-0.8797326,"('submissive', 'aggressive')",-1.3294646,-0.8797326,0.449732
82,5.075072,5.5001917,"('poor', 'rich')",5.0750718,5.5001917,0.4251199
83,-1.0287465,-0.9093715,"('powerless', 'powerful')",-1.0287465,-0.9093715,0.119375
84,-0.18690634,-0.29828325,"('inferior', 'superior')",-0.1869063,-0.2982832,-0.1113769
85,0.15647276,-0.044711404,"('insignificant', 'prestigious')",0.1564728,-0.0447114,-0.2011842
86,0.8258455,0.81765354,"('uninfluential', 'influential')",0.8258455,0.8176535,-0.008192
87,0.057844877,0.14621195,"('unsuccessful', 'successful')",0.0578449,0.146212,0.0883671
88,-0.08736923,-0.07760667,"('low', 'eminent')",-0.0873692,-0.0776067,0.0097625
