,footstep_male,footstep_female,tuple,average_male,average_female,female-male
26,0.12843212,-0.10453707,"('hardhearted', 'benevolent')",0.1284321,-0.1045371,-0.2329692
27,0.6252298,0.66881466,"('hardhearted', 'softhearted')",0.6252298,0.6688147,0.0435849
28,-0.25711003,-0.36281636,"('disloyal', 'loyal')",-0.25711,-0.3628164,-0.1057064
29,-0.21230565,-0.18833402,"('unfair', 'fair')",-0.2123057,-0.188334,0.0239717
30,-0.35579878,-0.40087342,"('intolerant', 'tolerant')",-0.3557988,-0.4008734,-0.0450746
31,-0.6103997,-0.61290896,"('evil', 'good')",-0.6103997,-0.612909,-0.0025093
32,0.5788176,0.4464283,"('unkind', 'kind')",0.5788176,0.4464283,-0.1323893
33,0.6700647,0.5825937,"('wrong', 'right')",0.6700647,0.5825937,-0.087471
34,1.5839683,1.7834889,"('mean', 'honorable')",1.5839683,1.7834889,0.1995206
35,0.8550183,0.84685856,"('corrupt', 'incorrupt')",0.8550183,0.8468586,-0.0081597
36,0.4271516,0.33769265,"('hostile', 'amicable')",0.4271516,0.3376926,-0.089459
37,0.24352771,0.25928304,"('fake', 'genuine')",0.2435277,0.259283,0.0157553
38,0.17753643,0.055776242,"('untruthful', 'truthful')",0.1775364,0.0557762,-0.1217602
39,0.041820444,0.08887688,"('exploitative', 'cooperative')",0.0418204,0.0888769,0.0470565
40,-1.5647277,-1.5463067,"('stingy', 'generous')",-1.5647277,-1.5463067,0.018421
41,-0.71501964,-0.81169295,"('unforgiving', 'forgiving')",-0.7150196,-0.811693,-0.0966734
42,-0.7263012,-0.74761146,"('unreliable', 'reliable')",-0.7263012,-0.7476115,-0.0213103
43,-0.3045572,-0.35848358,"('irresponsible', 'responsible')",-0.3045572,-0.3584836,-0.0539264
44,0.08258597,0.08110659,"('prejudiced', 'unprejudiced')",0.082586,0.0811066,-0.0014794
45,-0.6165254,-0.5794319,"('incompetent', 'competent')",-0.6165254,-0.5794319,0.0370935
46,-0.77270347,-0.726579,"('uncompetitive', 'competitive')",-0.7727035,-0.726579,0.0461245
47,1.8611978,1.8555093,"('stupid', 'smart')",1.8611978,1.8555093,-0.0056885
48,-1.4052774,-1.3492407,"('unintelligent', 'intelligent')",-1.4052774,-1.3492407,0.0560367
49,-0.7687857,-0.592696,"('unable', 'able')",-0.7687857,-0.592696,0.1760897
50,0.25715035,0.2676161,"('clumsy', 'skillful')",0.2571504,0.2676161,0.0104657
51,-0.6533386,-0.66012496,"('uneducated', 'educated')",-0.6533386,-0.660125,-0.0067864
52,-0.44707146,-0.60361296,"('irrational', 'rational')",-0.4470715,-0.603613,-0.1565415
53,-0.61176234,-0.68773454,"('uncreative', 'creative')",-0.6117623,-0.6877345,-0.0759722
54,0.068649665,-0.034743257,"('incapable', 'capable')",0.0686497,-0.0347433,-0.103393
55,-0.9914848,-0.86659247,"('incompetent', 'clever')",-0.9914848,-0.8665925,0.1248923
56,1.0881149,1.094249,"('impractical', 'practical')",1.0881149,1.094249,0.0061341
57,-1.5119882,-1.7064413,"('unimaginative', 'imaginative')",-1.5119882,-1.7064413,-0.1944531
58,0.029378615,0.018673673,"('undiscriminating', 'discriminating')",0.0293786,0.0186737,-0.0107049
59,-0.034869213,-0.14119934,"('foolish', 'wise')",-0.0348692,-0.1411993,-0.1063301
60,0.6804666,0.76306105,"('inefficient', 'efficient')",0.6804666,0.763061,0.0825944
61,0.70325005,0.6490078,"('illogical', 'logical')",0.7032501,0.6490078,-0.0542423
62,-0.7966287,-0.6981011,"('incompetent', 'brilliant')",-0.7966287,-0.6981011,0.0985276
63,0.2515423,0.21498457,"('unperceptive', 'insightful')",0.2515423,0.2149846,-0.0365577
64,-2.4835675,-2.563702,"('shy', 'confident')",-2.4835675,-2.5637021,-0.0801346
65,-0.75298655,-0.70414543,"('insecure', 'secure')",-0.7529866,-0.7041454,0.0488412
66,-0.78911453,-0.8236699,"('inactive', 'active')",-0.7891145,-0.8236699,-0.0345554
67,-0.0656777,-0.13754332,"('doubtful', 'determined')",-0.0656777,-0.1375433,-0.0718656
68,-0.66843003,-0.5053845,"('dependent', 'independent')",-0.66843,-0.5053845,0.1630455
69,0.58700484,0.64693874,"('lazy', 'industrious')",0.5870048,0.6469387,0.0599339
70,-0.38374925,-0.37207884,"('lethargic', 'energetic')",-0.3837492,-0.3720788,0.0116704
71,1.2731196,1.3292854,"('diffident', 'self-confident')",1.2731196,1.3292854,0.0561658
72,-1.0615848,-1.1530604,"('unambitious', 'ambitious')",-1.0615848,-1.1530604,-0.0914756
73,0.40903318,0.48244673,"('helpless', 'self-reliant')",0.4090332,0.4824467,0.0734135
74,0.22203016,0.17226735,"('undedicated', 'dedicated')",0.2220302,0.1722673,-0.0497629
75,0.12536673,0.09463641,"('meek', 'impulsive')",0.1253667,0.0946364,-0.0307303
76,-0.7933861,-0.7848727,"('anxious', 'daring')",-0.7933861,-0.7848727,0.0085134
77,-0.18962355,-0.07502094,"('unmotivated', 'motivated')",-0.1896235,-0.0750209,0.1146026
78,-0.2030484,-0.066628985,"('nonresilient', 'resilient')",-0.2030484,-0.066629,0.1364194
79,-0.292091,-0.3942167,"('wavering', 'unwavering')",-0.292091,-0.3942167,-0.1021257
80,-0.19855684,-0.14511463,"('dominated', 'dominating')",-0.1985568,-0.1451146,0.0534422
81,-0.72128254,-0.7018417,"('submissive', 'aggressive')",-0.7212825,-0.7018417,0.0194408
82,1.0720887,1.1705352,"('poor', 'rich')",1.0720887,1.1705352,0.0984465
83,0.2505094,0.27623078,"('powerless', 'powerful')",0.2505094,0.2762308,0.0257214
84,-0.1663028,-0.13415344,"('inferior', 'superior')",-0.1663028,-0.1341534,0.0321494
85,0.103356704,-0.0273626,"('insignificant', 'prestigious')",0.1033567,-0.0273626,-0.1307193
86,-0.6759243,-0.78379047,"('uninfluential', 'influential')",-0.6759243,-0.7837905,-0.1078662
87,0.3432778,0.37089002,"('unsuccessful', 'successful')",0.3432778,0.37089,0.0276122
88,-0.36048362,-0.39182383,"('low', 'eminent')",-0.3604836,-0.3918238,-0.0313402
