,radio_male,radio_female,tuple,average_male,average_female,female-male
52,0.08658828,0.1596822,"('irrational', 'rational')",0.0865883,0.1596822,0.0730939
53,0.46349666,0.43085456,"('uncreative', 'creative')",0.4634967,0.4308546,-0.0326421
54,0.93706083,1.0235661,"('incapable', 'capable')",0.9370608,1.0235661,0.0865053
55,0.43850133,0.3895668,"('incompetent', 'clever')",0.4385013,0.3895668,-0.0489345
56,1.2979014,1.1825033,"('impractical', 'practical')",1.2979014,1.1825033,-0.1153981
57,-2.7000694,-2.9234848,"('unimaginative', 'imaginative')",-2.7000694,-2.9234848,-0.2234154
58,0.25656238,0.09876315,"('undiscriminating', 'discriminating')",0.2565624,0.0987632,-0.1577992
59,0.34681824,0.49975538,"('foolish', 'wise')",0.3468182,0.4997554,0.1529372
60,0.65320814,0.56862044,"('inefficient', 'efficient')",0.6532081,0.5686204,-0.0845877
61,0.74456316,0.54032207,"('illogical', 'logical')",0.7445632,0.5403221,-0.2042411
62,1.0244453,1.1798955,"('incompetent', 'brilliant')",1.0244453,1.1798955,0.1554502
63,0.79577667,0.7894524,"('unperceptive', 'insightful')",0.7957767,0.7894524,-0.0063243
64,-5.83668,-5.8742595,"('shy', 'confident')",-5.8366799,-5.8742595,-0.0375796
65,0.24528433,0.27121216,"('insecure', 'secure')",0.2452843,0.2712122,0.0259279
66,-0.1614283,-0.24314281,"('inactive', 'active')",-0.1614283,-0.2431428,-0.0817145
67,-0.28457278,-0.34190035,"('doubtful', 'determined')",-0.2845728,-0.3419003,-0.0573275
68,-0.7405506,-0.73398995,"('dependent', 'independent')",-0.7405506,-0.73399,0.0065606
69,-1.0797585,-1.0142957,"('lazy', 'industrious')",-1.0797585,-1.0142957,0.0654628
70,0.7131727,0.7186386,"('lethargic', 'energetic')",0.7131727,0.7186386,0.0054659
71,0.97072846,1.0378475,"('diffident', 'self-confident')",0.9707285,1.0378475,0.067119
72,0.66354585,0.6915093,"('unambitious', 'ambitious')",0.6635458,0.6915093,0.0279635
73,-3.159436,-3.0341032,"('helpless', 'self-reliant')",-3.159436,-3.0341032,0.1253328
74,-0.1940259,-0.35358846,"('undedicated', 'dedicated')",-0.1940259,-0.3535885,-0.1595626
75,-0.82610375,-0.7650126,"('meek', 'impulsive')",-0.8261037,-0.7650126,0.0610911
76,0.42104605,0.29978037,"('anxious', 'daring')",0.421046,0.2997804,-0.1212656
77,-0.8375832,-0.851882,"('unmotivated', 'motivated')",-0.8375832,-0.851882,-0.0142988
78,-0.55673724,-0.53320545,"('nonresilient', 'resilient')",-0.5567372,-0.5332054,0.0235318
79,0.07524539,0.11757404,"('wavering', 'unwavering')",0.0752454,0.117574,0.0423286
80,-0.064626046,-0.19516948,"('dominated', 'dominating')",-0.064626,-0.1951695,-0.1305435
81,-0.086201794,-0.12492677,"('submissive', 'aggressive')",-0.0862018,-0.1249268,-0.038725
82,5.8869677,6.1039844,"('poor', 'rich')",5.8869677,6.1039844,0.2170167
83,-0.38007694,-0.5151007,"('powerless', 'powerful')",-0.3800769,-0.5151007,-0.1350238
84,0.2472085,0.24500266,"('inferior', 'superior')",0.2472085,0.2450027,-0.0022058
85,-0.6889814,-0.6666365,"('insignificant', 'prestigious')",-0.6889814,-0.6666365,0.0223449
86,0.5755059,0.32260376,"('uninfluential', 'influential')",0.5755059,0.3226038,-0.2529021
87,0.10674514,0.15392588,"('unsuccessful', 'successful')",0.1067451,0.1539259,0.0471808
88,-0.26688838,-0.2660029,"('low', 'eminent')",-0.2668884,-0.2660029,0.0008855
