,sidestream_male,sidestream_female,tuple,average_male,average_female,female-male
28,0.47286823,0.43627068,"('disloyal', 'loyal')",0.4728682,0.4362707,-0.0365975
29,-0.070541546,-0.105880484,"('unfair', 'fair')",-0.0705415,-0.1058805,-0.035339
30,1.3990772,1.3601456,"('intolerant', 'tolerant')",1.3990772,1.3601456,-0.0389316
31,-1.6132332,-1.6376685,"('evil', 'good')",-1.6132332,-1.6376685,-0.0244353
32,0.75151217,0.83255154,"('unkind', 'kind')",0.7515122,0.8325515,0.0810393
33,-0.18511494,-0.30079958,"('wrong', 'right')",-0.1851149,-0.3007996,-0.1156847
34,2.955809,3.0420814,"('mean', 'honorable')",2.9558091,3.0420814,0.0862723
35,-1.0712848,-1.2054954,"('corrupt', 'incorrupt')",-1.0712848,-1.2054954,-0.1342106
36,-1.0947021,-1.1150228,"('hostile', 'amicable')",-1.0947021,-1.1150228,-0.0203207
37,0.59065354,0.63330436,"('fake', 'genuine')",0.5906535,0.6333044,0.0426509
38,0.42473957,0.38738018,"('untruthful', 'truthful')",0.4247396,0.3873802,-0.0373594
39,0.8372283,0.7745279,"('exploitative', 'cooperative')",0.8372283,0.7745279,-0.0627004
40,-1.3207012,-1.189346,"('stingy', 'generous')",-1.3207012,-1.189346,0.1313552
41,0.2739156,0.28401232,"('unforgiving', 'forgiving')",0.2739156,0.2840123,0.0100967
42,-0.77650785,-0.6116522,"('unreliable', 'reliable')",-0.7765079,-0.6116522,0.1648557
43,0.78649044,0.7416086,"('irresponsible', 'responsible')",0.7864904,0.7416086,-0.0448818
44,-0.5042285,-0.60168004,"('prejudiced', 'unprejudiced')",-0.5042285,-0.60168,-0.0974515
45,0.23561358,0.32119063,"('incompetent', 'competent')",0.2356136,0.3211906,0.085577
46,0.08922146,0.20862103,"('uncompetitive', 'competitive')",0.0892215,0.208621,0.1193995
47,3.475406,3.5413058,"('stupid', 'smart')",3.4754059,3.5413058,0.0658999
48,0.4958872,0.5424062,"('unintelligent', 'intelligent')",0.4958872,0.5424062,0.046519
49,0.2036208,0.32018384,"('unable', 'able')",0.2036208,0.3201838,0.116563
50,0.1017618,0.19654095,"('clumsy', 'skillful')",0.1017618,0.196541,0.0947792
51,0.16061176,0.3904148,"('uneducated', 'educated')",0.1606118,0.3904148,0.229803
52,-1.0896491,-1.1598696,"('irrational', 'rational')",-1.0896491,-1.1598696,-0.0702205
53,-0.73878354,-0.7774831,"('uncreative', 'creative')",-0.7387835,-0.7774831,-0.0386996
54,0.28003362,0.36915833,"('incapable', 'capable')",0.2800336,0.3691583,0.0891247
55,1.4112073,1.5251993,"('incompetent', 'clever')",1.4112073,1.5251993,0.113992
56,1.1259669,1.091275,"('impractical', 'practical')",1.1259669,1.091275,-0.0346919
57,-2.1687386,-2.1558852,"('unimaginative', 'imaginative')",-2.1687386,-2.1558852,0.0128534
58,-0.24819168,-0.32393062,"('undiscriminating', 'discriminating')",-0.2481917,-0.3239306,-0.0757389
59,-0.19680697,-0.15586004,"('foolish', 'wise')",-0.196807,-0.15586,0.040947
60,1.649248,1.5547738,"('inefficient', 'efficient')",1.649248,1.5547738,-0.0944742
61,0.5685975,0.52869505,"('illogical', 'logical')",0.5685975,0.528695,-0.0399025
62,0.9764729,1.1872082,"('incompetent', 'brilliant')",0.9764729,1.1872082,0.2107353
63,0.5960187,0.63505113,"('unperceptive', 'insightful')",0.5960187,0.6350511,0.0390324
64,-3.552245,-3.5402057,"('shy', 'confident')",-3.5522449,-3.5402057,0.0120392
65,1.1251693,1.2603927,"('insecure', 'secure')",1.1251693,1.2603927,0.1352234
66,-1.0405674,-1.0083921,"('inactive', 'active')",-1.0405674,-1.0083921,0.0321753
67,0.2560727,-0.0061347247,"('doubtful', 'determined')",0.2560727,-0.0061347,-0.2622074
68,0.2887279,0.20788613,"('dependent', 'independent')",0.2887279,0.2078861,-0.0808418
69,-1.0910612,-1.0984887,"('lazy', 'industrious')",-1.0910612,-1.0984887,-0.0074275
70,1.0989354,1.188285,"('lethargic', 'energetic')",1.0989354,1.188285,0.0893496
71,0.31014588,0.2100713,"('diffident', 'self-confident')",0.3101459,0.2100713,-0.1000746
72,-0.18691054,-0.13646501,"('unambitious', 'ambitious')",-0.1869105,-0.136465,0.0504455
73,-1.6093266,-1.611489,"('helpless', 'self-reliant')",-1.6093266,-1.6114891,-0.0021625
74,0.112378806,0.09600644,"('undedicated', 'dedicated')",0.1123788,0.0960064,-0.0163724
75,-0.7785098,-0.82990265,"('meek', 'impulsive')",-0.7785098,-0.8299026,-0.0513928
76,0.9746827,1.0696341,"('anxious', 'daring')",0.9746827,1.0696341,0.0949514
77,-0.708818,-0.6620198,"('unmotivated', 'motivated')",-0.708818,-0.6620198,0.0467982
78,-0.38927177,-0.22959316,"('nonresilient', 'resilient')",-0.3892718,-0.2295932,0.1596786
79,-0.9645145,-0.9693689,"('wavering', 'unwavering')",-0.9645145,-0.9693689,-0.0048544
80,0.27803707,0.3842904,"('dominated', 'dominating')",0.2780371,0.3842904,0.1062533
81,0.79299897,0.86248046,"('submissive', 'aggressive')",0.792999,0.8624805,0.0694815
82,3.2699692,3.4723437,"('poor', 'rich')",3.2699692,3.4723437,0.2023745
83,-0.31544083,-0.5439129,"('powerless', 'powerful')",-0.3154408,-0.5439129,-0.2284721
84,-0.06758355,-0.15771225,"('inferior', 'superior')",-0.0675836,-0.1577123,-0.0901287
85,-1.5446566,-1.7071646,"('insignificant', 'prestigious')",-1.5446566,-1.7071646,-0.162508
86,-0.3446066,-0.41998988,"('uninfluential', 'influential')",-0.3446066,-0.4199899,-0.0753833
87,-0.15986092,0.0126083195,"('unsuccessful', 'successful')",-0.1598609,0.0126083,0.1724692
88,-0.60568494,-0.5697554,"('low', 'eminent')",-0.6056849,-0.5697554,0.0359295
