,supreme_male,supreme_female,tuple,average_male,average_female,female-male
60,0.1364828,0.5364724,"('inefficient', 'efficient')",0.1364828,0.5364724,0.3999896
61,0.26324403,0.15314005,"('illogical', 'logical')",0.263244,0.1531401,-0.1101039
62,0.34235653,0.59797865,"('incompetent', 'brilliant')",0.3423565,0.5979787,0.2556222
63,0.13227694,0.28984544,"('unperceptive', 'insightful')",0.1322769,0.2898454,0.1575685
64,-6.2984424,-6.1874223,"('shy', 'confident')",-6.2984424,-6.1874223,0.1110201
65,0.38971668,0.62110496,"('insecure', 'secure')",0.3897167,0.621105,0.2313883
66,-0.021901928,-0.21207197,"('inactive', 'active')",-0.0219019,-0.212072,-0.1901701
67,-0.6143523,-0.5115105,"('doubtful', 'determined')",-0.6143523,-0.5115105,0.1028418
68,-0.96474636,-0.8044257,"('dependent', 'independent')",-0.9647464,-0.8044257,0.1603207
69,-2.0936093,-2.171793,"('lazy', 'industrious')",-2.0936093,-2.171793,-0.0781837
70,1.5016572,1.5114481,"('lethargic', 'energetic')",1.5016572,1.5114481,0.0097909
71,0.18299662,0.16205697,"('diffident', 'self-confident')",0.1829966,0.162057,-0.0209396
72,0.95120656,1.1852233,"('unambitious', 'ambitious')",0.9512066,1.1852233,0.2340167
73,-2.5994291,-2.6098444,"('helpless', 'self-reliant')",-2.5994291,-2.6098444,-0.0104153
74,0.352188,0.29811633,"('undedicated', 'dedicated')",0.352188,0.2981163,-0.0540717
75,-0.7678043,-0.84033734,"('meek', 'impulsive')",-0.7678043,-0.8403373,-0.072533
76,0.58881927,0.7032046,"('anxious', 'daring')",0.5888193,0.7032046,0.1143853
77,-1.7177016,-1.5269356,"('unmotivated', 'motivated')",-1.7177016,-1.5269356,0.190766
78,-1.0647019,-1.0590836,"('nonresilient', 'resilient')",-1.0647019,-1.0590836,0.0056183
79,-0.07048989,-0.12519915,"('wavering', 'unwavering')",-0.0704899,-0.1251992,-0.0547093
80,0.10985498,0.031827837,"('dominated', 'dominating')",0.109855,0.0318278,-0.0780272
81,-0.061585724,0.07080627,"('submissive', 'aggressive')",-0.0615857,0.0708063,0.132392
82,6.0294514,6.1931505,"('poor', 'rich')",6.0294514,6.1931505,0.1636991
83,-0.2690544,-0.18655257,"('powerless', 'powerful')",-0.2690544,-0.1865526,0.0825018
84,0.60868824,0.5735973,"('inferior', 'superior')",0.6086882,0.5735973,-0.0350909
85,-0.86385906,-1.0310626,"('insignificant', 'prestigious')",-0.8638591,-1.0310626,-0.1672035
86,0.7682515,0.792487,"('uninfluential', 'influential')",0.7682515,0.792487,0.0242355
87,-0.101954,-0.06777063,"('unsuccessful', 'successful')",-0.101954,-0.0677706,0.0341834
88,-0.0010011031,0.063332826,"('low', 'eminent')",-0.0010011,0.0633328,0.0643339
