,crumb_male,crumb_female,tuple,average_male,average_female,female-male
29,0.021093186,0.019805953,"('unfair', 'fair')",0.0210932,0.019806,-0.0012872
30,0.8399736,0.686099,"('intolerant', 'tolerant')",0.8399736,0.686099,-0.1538746
31,-1.6959875,-1.4699432,"('evil', 'good')",-1.6959875,-1.4699432,0.2260443
32,0.16506761,-0.1703587,"('unkind', 'kind')",0.1650676,-0.1703587,-0.3354263
33,0.469483,0.37646887,"('wrong', 'right')",0.469483,0.3764689,-0.0930141
34,1.0687171,1.1184587,"('mean', 'honorable')",1.0687171,1.1184587,0.0497416
35,-0.26973027,-0.22715358,"('corrupt', 'incorrupt')",-0.2697303,-0.2271536,0.0425767
36,-1.7058849,-1.624933,"('hostile', 'amicable')",-1.7058849,-1.624933,0.0809519
37,0.119904235,0.005802083,"('fake', 'genuine')",0.1199042,0.0058021,-0.1141021
38,0.008612476,0.069796264,"('untruthful', 'truthful')",0.0086125,0.0697963,0.0611838
39,1.4033203,1.3446707,"('exploitative', 'cooperative')",1.4033203,1.3446707,-0.0586496
40,-0.8819786,-0.9323549,"('stingy', 'generous')",-0.8819786,-0.9323549,-0.0503763
41,0.5935313,0.42190412,"('unforgiving', 'forgiving')",0.5935313,0.4219041,-0.1716272
42,-0.6520143,-0.5824302,"('unreliable', 'reliable')",-0.6520143,-0.5824302,0.0695841
43,0.45336315,0.21131119,"('irresponsible', 'responsible')",0.4533632,0.2113112,-0.242052
44,-0.23530588,-0.32195204,"('prejudiced', 'unprejudiced')",-0.2353059,-0.321952,-0.0866461
45,-0.095453806,-0.20357606,"('incompetent', 'competent')",-0.0954538,-0.2035761,-0.1081223
46,-0.25662223,-0.4374094,"('uncompetitive', 'competitive')",-0.2566222,-0.4374094,-0.1807872
47,1.5296745,1.2520413,"('stupid', 'smart')",1.5296745,1.2520413,-0.2776332
48,0.19146666,0.23693101,"('unintelligent', 'intelligent')",0.1914667,0.236931,0.0454643
49,-0.61923397,-0.46434116,"('unable', 'able')",-0.619234,-0.4643412,0.1548928
50,-0.8659332,-0.93380207,"('clumsy', 'skillful')",-0.8659332,-0.9338021,-0.0678689
51,0.26233035,0.16576697,"('uneducated', 'educated')",0.2623304,0.165767,-0.0965634
52,-1.0391005,-1.1438359,"('irrational', 'rational')",-1.0391005,-1.1438359,-0.1047354
53,-1.3417404,-1.5198376,"('uncreative', 'creative')",-1.3417404,-1.5198376,-0.1780972
54,-0.7880377,-0.9156514,"('incapable', 'capable')",-0.7880377,-0.9156514,-0.1276137
55,0.55530703,0.51283807,"('incompetent', 'clever')",0.555307,0.5128381,-0.0424689
56,0.9688095,0.8764126,"('impractical', 'practical')",0.9688095,0.8764126,-0.0923969
57,-0.79336345,-0.93423045,"('unimaginative', 'imaginative')",-0.7933635,-0.9342304,-0.1408669
58,0.05245379,0.067324616,"('undiscriminating', 'discriminating')",0.0524538,0.0673246,0.0148708
59,-0.3857423,-0.43535903,"('foolish', 'wise')",-0.3857423,-0.435359,-0.0496167
60,0.95396984,1.0021847,"('inefficient', 'efficient')",0.9539698,1.0021847,0.0482149
61,-0.17300045,-0.32780397,"('illogical', 'logical')",-0.1730005,-0.327804,-0.1548035
62,0.6095321,0.5959706,"('incompetent', 'brilliant')",0.6095321,0.5959706,-0.0135615
63,-0.045746256,-0.034400277,"('unperceptive', 'insightful')",-0.0457463,-0.0344003,0.011346
64,-1.7602168,-1.713005,"('shy', 'confident')",-1.7602168,-1.7130049,0.0472119
65,0.27802178,0.08974275,"('insecure', 'secure')",0.2780218,0.0897427,-0.1882791
66,-1.4108555,-1.7304177,"('inactive', 'active')",-1.4108555,-1.7304177,-0.3195622
67,0.09120849,0.006187618,"('doubtful', 'determined')",0.0912085,0.0061876,-0.0850209
68,-0.13359219,-0.046895012,"('dependent', 'independent')",-0.1335922,-0.046895,0.0866972
69,-0.8799853,-0.8360929,"('lazy', 'industrious')",-0.8799853,-0.8360929,0.0438924
70,0.4924109,0.28264898,"('lethargic', 'energetic')",0.4924109,0.282649,-0.2097619
71,0.015227329,0.14092994,"('diffident', 'self-confident')",0.0152273,0.1409299,0.1257026
72,-0.5822547,-0.68552125,"('unambitious', 'ambitious')",-0.5822547,-0.6855212,-0.1032665
73,-0.2127959,-0.042039245,"('helpless', 'self-reliant')",-0.2127959,-0.0420392,0.1707567
74,0.5451211,0.42986807,"('undedicated', 'dedicated')",0.5451211,0.4298681,-0.115253
75,-0.3755876,-0.3352388,"('meek', 'impulsive')",-0.3755876,-0.3352388,0.0403488
76,0.10121972,-0.0336707,"('anxious', 'daring')",0.1012197,-0.0336707,-0.1348904
77,-0.5967401,-0.45234743,"('unmotivated', 'motivated')",-0.5967401,-0.4523474,0.1443927
78,-0.21030568,-0.061601847,"('nonresilient', 'resilient')",-0.2103057,-0.0616018,0.1487039
79,-1.5727569,-1.5384238,"('wavering', 'unwavering')",-1.5727569,-1.5384238,0.0343331
80,0.77769625,0.67588717,"('dominated', 'dominating')",0.7776963,0.6758872,-0.1018091
81,0.7962398,0.7840345,"('submissive', 'aggressive')",0.7962398,0.7840345,-0.0122053
82,1.0155156,0.75332975,"('poor', 'rich')",1.0155156,0.7533298,-0.2621858
83,-0.048625402,-0.10085522,"('powerless', 'powerful')",-0.0486254,-0.1008552,-0.0522298
84,0.2237971,0.31817585,"('inferior', 'superior')",0.2237971,0.3181759,0.0943788
85,-1.0280414,-1.0347059,"('insignificant', 'prestigious')",-1.0280414,-1.0347059,-0.0066645
86,-0.25064653,-0.47867802,"('uninfluential', 'influential')",-0.2506465,-0.478678,-0.2280315
87,0.5160322,0.35230723,"('unsuccessful', 'successful')",0.5160322,0.3523072,-0.163725
88,-0.89630765,-0.8150546,"('low', 'eminent')",-0.8963076,-0.8150546,0.081253
