,typewriter_male,typewriter_female,tuple,average_male,average_female,female-male
21,-0.87265915,-0.7280622,"('immoral', 'moral')",-0.8726591,-0.7280622,0.1445969
22,-0.9518064,-0.8962615,"('untrustworthy', 'trustworthy')",-0.9518064,-0.8962615,0.0555449
23,3.0864449,3.1802015,"('insincere', 'sincere')",3.0864449,3.1802015,0.0937566
24,0.7523589,0.75832707,"('dishonest', 'honest')",0.7523589,0.7583271,0.0059682
25,1.2304591,1.1138117,"('egoistic', 'altruistic')",1.2304591,1.1138117,-0.1166474
26,2.0336015,1.8688356,"('hardhearted', 'benevolent')",2.0336015,1.8688356,-0.1647659
27,0.76716584,0.64740694,"('hardhearted', 'softhearted')",0.7671658,0.6474069,-0.1197589
28,0.6888841,0.5949004,"('disloyal', 'loyal')",0.6888841,0.5949004,-0.0939837
29,-0.35122654,-0.45267698,"('unfair', 'fair')",-0.3512265,-0.452677,-0.1014505
30,-0.0016628914,0.043086737,"('intolerant', 'tolerant')",-0.0016629,0.0430867,0.0447496
31,-0.40749836,-0.51630646,"('evil', 'good')",-0.4074984,-0.5163065,-0.1088081
32,0.48441938,0.47121844,"('unkind', 'kind')",0.4844194,0.4712184,-0.013201
33,0.4751907,0.37572888,"('wrong', 'right')",0.4751907,0.3757289,-0.0994618
34,2.100022,2.2352054,"('mean', 'honorable')",2.1000221,2.2352054,0.1351833
35,0.92220217,0.6841941,"('corrupt', 'incorrupt')",0.9222022,0.6841941,-0.2380081
36,0.13759518,-0.09474942,"('hostile', 'amicable')",0.1375952,-0.0947494,-0.2323446
37,-0.0009836592,0.06510079,"('fake', 'genuine')",-0.0009837,0.0651008,0.0660845
38,-0.14087822,-0.14466198,"('untruthful', 'truthful')",-0.1408782,-0.144662,-0.0037838
39,0.31013107,0.32804987,"('exploitative', 'cooperative')",0.3101311,0.3280499,0.0179188
40,-0.7107472,-0.78936404,"('stingy', 'generous')",-0.7107472,-0.789364,-0.0786168
41,-0.10027244,-0.13210824,"('unforgiving', 'forgiving')",-0.1002724,-0.1321082,-0.0318358
42,-2.3319628,-2.201879,"('unreliable', 'reliable')",-2.3319628,-2.201879,0.1300838
43,-0.36794406,-0.27884874,"('irresponsible', 'responsible')",-0.3679441,-0.2788487,0.0890954
44,-0.942187,-0.8951606,"('prejudiced', 'unprejudiced')",-0.942187,-0.8951606,0.0470264
45,-0.58097595,-0.47946322,"('incompetent', 'competent')",-0.5809759,-0.4794632,0.1015127
46,-1.6460146,-1.4947308,"('uncompetitive', 'competitive')",-1.6460146,-1.4947308,0.1512838
47,2.9234672,3.0255692,"('stupid', 'smart')",2.9234672,3.0255692,0.102102
48,0.21956208,0.22455862,"('unintelligent', 'intelligent')",0.2195621,0.2245586,0.0049965
49,-0.9608722,-0.87684566,"('unable', 'able')",-0.9608722,-0.8768457,0.0840265
50,-0.56050646,-0.5980649,"('clumsy', 'skillful')",-0.5605065,-0.5980649,-0.0375584
51,-0.23943609,-0.22046146,"('uneducated', 'educated')",-0.2394361,-0.2204615,0.0189746
52,0.31101122,0.03832762,"('irrational', 'rational')",0.3110112,0.0383276,-0.2726836
53,0.68678963,0.63075876,"('uncreative', 'creative')",0.6867896,0.6307588,-0.0560308
54,0.6786771,0.64284503,"('incapable', 'capable')",0.6786771,0.642845,-0.0358321
55,-0.41313636,-0.25149325,"('incompetent', 'clever')",-0.4131364,-0.2514932,0.1616432
56,0.0446824,0.17175099,"('impractical', 'practical')",0.0446824,0.171751,0.1270686
57,-1.7803258,-1.6884886,"('unimaginative', 'imaginative')",-1.7803258,-1.6884886,0.0918372
58,0.04711183,0.10132111,"('undiscriminating', 'discriminating')",0.0471118,0.1013211,0.0542093
59,0.27019602,0.13433911,"('foolish', 'wise')",0.270196,0.1343391,-0.1358569
60,-0.58576167,-0.3300094,"('inefficient', 'efficient')",-0.5857617,-0.3300094,0.2557523
61,0.34382424,0.22927924,"('illogical', 'logical')",0.3438242,0.2292792,-0.114545
62,-0.3912769,-0.2004352,"('incompetent', 'brilliant')",-0.3912769,-0.2004352,0.1908417
63,-1.063364,-0.91213423,"('unperceptive', 'insightful')",-1.063364,-0.9121342,0.1512298
64,-3.9554877,-3.9130616,"('shy', 'confident')",-3.9554877,-3.9130616,0.0424261
65,-0.72201115,-0.6420755,"('insecure', 'secure')",-0.7220111,-0.6420755,0.0799356
66,0.027288139,-0.0728711,"('inactive', 'active')",0.0272881,-0.0728711,-0.1001592
67,-0.10570134,-0.08499996,"('doubtful', 'determined')",-0.1057013,-0.085,0.0207013
68,-1.2537471,-1.2996806,"('dependent', 'independent')",-1.2537471,-1.2996806,-0.0459335
69,-0.05644624,-0.2129204,"('lazy', 'industrious')",-0.0564462,-0.2129204,-0.1564742
70,-0.74450284,-0.6254901,"('lethargic', 'energetic')",-0.7445028,-0.6254901,0.1190127
71,0.5106265,0.5274056,"('diffident', 'self-confident')",0.5106265,0.5274056,0.0167791
72,0.0115184765,0.11486569,"('unambitious', 'ambitious')",0.0115185,0.1148657,0.1033472
73,-1.0435537,-1.002648,"('helpless', 'self-reliant')",-1.0435537,-1.002648,0.0409057
74,0.26463163,0.33200532,"('undedicated', 'dedicated')",0.2646316,0.3320053,0.0673737
75,-0.20955783,-0.20937486,"('meek', 'impulsive')",-0.2095578,-0.2093749,0.0001829
76,-0.27097237,-0.11723916,"('anxious', 'daring')",-0.2709724,-0.1172392,0.1537332
77,-1.4139887,-1.3054451,"('unmotivated', 'motivated')",-1.4139887,-1.3054451,0.1085436
78,-0.17540163,-0.15113539,"('nonresilient', 'resilient')",-0.1754016,-0.1511354,0.0242662
79,0.005875799,-0.09173301,"('wavering', 'unwavering')",0.0058758,-0.091733,-0.0976088
80,-0.28511757,-0.202407,"('dominated', 'dominating')",-0.2851176,-0.202407,0.0827106
81,-1.1252481,-1.0064718,"('submissive', 'aggressive')",-1.1252481,-1.0064718,0.1187763
82,2.7206206,2.7853677,"('poor', 'rich')",2.7206206,2.7853677,0.0647471
83,0.023315746,0.050993096,"('powerless', 'powerful')",0.0233157,0.0509931,0.0276774
84,0.18672082,0.15182666,"('inferior', 'superior')",0.1867208,0.1518267,-0.0348941
85,0.52645004,0.36614376,"('insignificant', 'prestigious')",0.52645,0.3661438,-0.1603062
86,0.26569724,0.23940003,"('uninfluential', 'influential')",0.2656972,0.2394,-0.0262972
87,-0.004142616,0.057205148,"('unsuccessful', 'successful')",-0.0041426,0.0572051,0.0613477
88,-0.20249824,-0.18338814,"('low', 'eminent')",-0.2024982,-0.1833881,0.0191101
