,friction_male,friction_female,tuple,average_male,average_female,female-male
21,-0.20989354,-0.16051301,"('immoral', 'moral')",-0.2098935,-0.160513,0.0493805
22,-0.32252717,-0.30751476,"('untrustworthy', 'trustworthy')",-0.3225272,-0.3075148,0.0150124
23,6.160304,6.498527,"('insincere', 'sincere')",6.1603041,6.4985271,0.338223
24,1.7533468,1.846789,"('dishonest', 'honest')",1.7533468,1.846789,0.0934422
25,0.1809617,0.22144383,"('egoistic', 'altruistic')",0.1809617,0.2214438,0.0404821
26,0.6179602,0.30884495,"('hardhearted', 'benevolent')",0.6179602,0.308845,-0.3091152
27,1.4505063,1.4507148,"('hardhearted', 'softhearted')",1.4505063,1.4507148,0.0002085
28,1.1744573,1.0917515,"('disloyal', 'loyal')",1.1744573,1.0917515,-0.0827058
29,-0.8072354,-0.81591433,"('unfair', 'fair')",-0.8072354,-0.8159143,-0.0086789
30,1.2494224,1.1717328,"('intolerant', 'tolerant')",1.2494224,1.1717328,-0.0776896
31,-1.660275,-1.4445349,"('evil', 'good')",-1.660275,-1.4445349,0.2157401
32,1.1867483,1.1093059,"('unkind', 'kind')",1.1867483,1.1093059,-0.0774424
33,-0.98416144,-0.86902475,"('wrong', 'right')",-0.9841614,-0.8690248,0.1151366
34,3.9758284,4.4836745,"('mean', 'honorable')",3.9758284,4.4836745,0.5078461
35,-1.0375646,-1.1068227,"('corrupt', 'incorrupt')",-1.0375646,-1.1068227,-0.0692581
36,-0.7873515,-0.8326641,"('hostile', 'amicable')",-0.7873515,-0.8326641,-0.0453126
37,0.8250206,0.8191161,"('fake', 'genuine')",0.8250206,0.8191161,-0.0059045
38,-0.26436627,-0.15895273,"('untruthful', 'truthful')",-0.2643663,-0.1589527,0.1054136
39,0.025414368,0.010060279,"('exploitative', 'cooperative')",0.0254144,0.0100603,-0.0153541
40,-1.3872389,-1.292755,"('stingy', 'generous')",-1.3872389,-1.292755,0.0944839
41,-0.05187483,-0.15560353,"('unforgiving', 'forgiving')",-0.0518748,-0.1556035,-0.1037287
42,-2.0906816,-2.1334329,"('unreliable', 'reliable')",-2.0906816,-2.1334329,-0.0427513
43,1.3071504,1.4134924,"('irresponsible', 'responsible')",1.3071504,1.4134924,0.106342
44,-1.4898139,-1.6261331,"('prejudiced', 'unprejudiced')",-1.4898139,-1.6261331,-0.1363192
45,0.24573216,0.17451227,"('incompetent', 'competent')",0.2457322,0.1745123,-0.0712199
46,-0.2891285,-0.42033982,"('uncompetitive', 'competitive')",-0.2891285,-0.4203398,-0.1312113
47,5.3143253,5.694688,"('stupid', 'smart')",5.3143253,5.6946878,0.3803625
48,0.98038757,1.0626878,"('unintelligent', 'intelligent')",0.9803876,1.0626878,0.0823002
49,-0.38632882,-0.045032874,"('unable', 'able')",-0.3863288,-0.0450329,0.3412959
50,-0.3333362,-0.16913313,"('clumsy', 'skillful')",-0.3333362,-0.1691331,0.1642031
51,0.39726338,0.44515777,"('uneducated', 'educated')",0.3972634,0.4451578,0.0478944
52,-0.75624824,-0.7618473,"('irrational', 'rational')",-0.7562482,-0.7618473,-0.0055991
53,0.18983158,0.4635775,"('uncreative', 'creative')",0.1898316,0.4635775,0.2737459
54,0.837865,1.1618779,"('incapable', 'capable')",0.837865,1.1618779,0.3240129
55,0.82437634,0.8421691,"('incompetent', 'clever')",0.8243763,0.8421691,0.0177928
56,0.70221925,0.6539659,"('impractical', 'practical')",0.7022192,0.6539659,-0.0482533
57,-2.5757546,-2.6236463,"('unimaginative', 'imaginative')",-2.5757546,-2.6236463,-0.0478917
58,0.009388335,-0.029294826,"('undiscriminating', 'discriminating')",0.0093883,-0.0292948,-0.0386831
59,-0.3367816,-0.011037119,"('foolish', 'wise')",-0.3367816,-0.0110371,0.3257445
60,0.43364403,0.5799141,"('inefficient', 'efficient')",0.433644,0.5799141,0.1462701
61,0.33254805,0.2904856,"('illogical', 'logical')",0.3325481,0.2904856,-0.0420625
62,0.98577255,1.232687,"('incompetent', 'brilliant')",0.9857726,1.232687,0.2469144
63,0.49987513,0.68319166,"('unperceptive', 'insightful')",0.4998751,0.6831917,0.1833166
64,-6.191903,-6.344394,"('shy', 'confident')",-6.1919031,-6.3443942,-0.1524911
65,0.67913455,0.6386396,"('insecure', 'secure')",0.6791345,0.6386396,-0.0404949
66,-0.11704917,-0.27377734,"('inactive', 'active')",-0.1170492,-0.2737773,-0.1567281
67,-0.6181732,-0.6584117,"('doubtful', 'determined')",-0.6181732,-0.6584117,-0.0402385
68,-1.1466384,-0.79787433,"('dependent', 'independent')",-1.1466384,-0.7978743,0.3487641
69,-2.0858312,-2.0430872,"('lazy', 'industrious')",-2.0858312,-2.0430872,0.042744
70,1.6879907,1.6160165,"('lethargic', 'energetic')",1.6879907,1.6160165,-0.0719742
71,0.1377515,0.39655128,"('diffident', 'self-confident')",0.1377515,0.3965513,0.2587998
72,0.8161975,0.9973088,"('unambitious', 'ambitious')",0.8161975,0.9973088,0.1811113
73,-3.1436214,-2.984085,"('helpless', 'self-reliant')",-3.1436214,-2.9840851,0.1595363
74,0.17814973,0.085770085,"('undedicated', 'dedicated')",0.1781497,0.0857701,-0.0923796
75,-1.1076194,-0.8777454,"('meek', 'impulsive')",-1.1076194,-0.8777454,0.229874
76,0.91432875,0.97387874,"('anxious', 'daring')",0.9143288,0.9738787,0.0595499
77,-1.0697027,-1.0395354,"('unmotivated', 'motivated')",-1.0697027,-1.0395354,0.0301673
78,-0.37768948,-0.3051726,"('nonresilient', 'resilient')",-0.3776895,-0.3051726,0.0725169
79,-0.41728967,-0.26289707,"('wavering', 'unwavering')",-0.4172897,-0.2628971,0.1543926
80,0.25917622,-0.02362487,"('dominated', 'dominating')",0.2591762,-0.0236249,-0.2828011
81,0.46675566,0.27751833,"('submissive', 'aggressive')",0.4667557,0.2775183,-0.1892374
82,6.0616846,6.471332,"('poor', 'rich')",6.0616846,6.4713321,0.4096475
83,-0.46738008,-0.66936624,"('powerless', 'powerful')",-0.4673801,-0.6693662,-0.2019861
84,0.6229367,0.5984372,"('inferior', 'superior')",0.6229367,0.5984372,-0.0244995
85,-1.3666016,-1.1344215,"('insignificant', 'prestigious')",-1.3666016,-1.1344215,0.2321801
86,0.4941922,0.4056582,"('uninfluential', 'influential')",0.4941922,0.4056582,-0.088534
87,-0.05574889,0.19442162,"('unsuccessful', 'successful')",-0.0557489,0.1944216,0.2501705
88,0.17449847,0.21409997,"('low', 'eminent')",0.1744985,0.2141,0.0396015
