,directory_male,directory_female,tuple,average_male,average_female,female-male
42,-2.8190498,-2.6008337,"('unreliable', 'reliable')",-2.8190498,-2.6008337,0.2182161
43,1.2667936,1.307336,"('irresponsible', 'responsible')",1.2667936,1.307336,0.0405424
44,-1.4455863,-1.5104074,"('prejudiced', 'unprejudiced')",-1.4455863,-1.5104074,-0.0648211
45,0.1587373,0.25830525,"('incompetent', 'competent')",0.1587373,0.2583053,0.099568
46,-0.70655304,-0.57524425,"('uncompetitive', 'competitive')",-0.706553,-0.5752442,0.1313088
47,5.695842,5.888734,"('stupid', 'smart')",5.6958418,5.8887339,0.1928921
48,0.5271248,0.56001544,"('unintelligent', 'intelligent')",0.5271248,0.5600154,0.0328906
49,0.24698018,0.52044195,"('unable', 'able')",0.2469802,0.5204419,0.2734617
50,-0.17353696,-0.1289791,"('clumsy', 'skillful')",-0.173537,-0.1289791,0.0445579
51,-0.13507265,0.09689126,"('uneducated', 'educated')",-0.1350726,0.0968913,0.2319639
52,-0.22788778,-0.22871436,"('irrational', 'rational')",-0.2278878,-0.2287144,-0.0008266
53,0.022075552,0.09271112,"('uncreative', 'creative')",0.0220756,0.0927111,0.0706355
54,1.2866625,1.5641896,"('incapable', 'capable')",1.2866625,1.5641896,0.2775271
55,0.2616975,0.40109125,"('incompetent', 'clever')",0.2616975,0.4010912,0.1393937
56,0.5932522,0.5982087,"('impractical', 'practical')",0.5932522,0.5982087,0.0049565
57,-2.9405024,-2.7543902,"('unimaginative', 'imaginative')",-2.9405024,-2.7543902,0.1861122
58,0.18006599,0.1354289,"('undiscriminating', 'discriminating')",0.180066,0.1354289,-0.0446371
59,0.12192927,0.17427075,"('foolish', 'wise')",0.1219293,0.1742707,0.0523414
60,0.7350555,0.7744458,"('inefficient', 'efficient')",0.7350555,0.7744458,0.0393903
61,0.40934482,0.2660852,"('illogical', 'logical')",0.4093448,0.2660852,-0.1432596
62,0.6705338,0.8950462,"('incompetent', 'brilliant')",0.6705338,0.8950462,0.2245124
63,0.3505029,0.4889105,"('unperceptive', 'insightful')",0.3505029,0.4889105,0.1384076
64,-6.941966,-6.7872915,"('shy', 'confident')",-6.9419661,-6.7872915,0.1546746
65,0.44360536,0.4846042,"('insecure', 'secure')",0.4436054,0.4846042,0.0409988
66,-0.06526748,-0.06810468,"('inactive', 'active')",-0.0652675,-0.0681047,-0.0028372
67,-0.14568135,-0.30477923,"('doubtful', 'determined')",-0.1456814,-0.3047792,-0.1590978
68,-0.56572425,-0.3876318,"('dependent', 'independent')",-0.5657243,-0.3876318,0.1780925
69,-1.7056183,-1.6863861,"('lazy', 'industrious')",-1.7056183,-1.6863861,0.0192322
70,0.7279472,0.9575453,"('lethargic', 'energetic')",0.7279472,0.9575453,0.2295981
71,0.36983252,0.49973688,"('diffident', 'self-confident')",0.3698325,0.4997369,0.1299044
72,0.76070017,0.7610064,"('unambitious', 'ambitious')",0.7607002,0.7610064,0.0003062
73,-3.2099988,-3.0521712,"('helpless', 'self-reliant')",-3.2099988,-3.0521712,0.1578276
74,0.00039988384,-0.10568063,"('undedicated', 'dedicated')",0.0003999,-0.1056806,-0.1060805
75,-0.58251435,-0.42685974,"('meek', 'impulsive')",-0.5825143,-0.4268597,0.1556546
76,-0.15060796,-0.020814467,"('anxious', 'daring')",-0.150608,-0.0208145,0.1297935
77,-1.5139827,-1.320834,"('unmotivated', 'motivated')",-1.5139827,-1.320834,0.1931487
78,-1.0314876,-0.95269376,"('nonresilient', 'resilient')",-1.0314876,-0.9526938,0.0787938
79,-0.3004406,-0.094041586,"('wavering', 'unwavering')",-0.3004406,-0.0940416,0.206399
80,-0.71638167,-0.7518569,"('dominated', 'dominating')",-0.7163817,-0.7518569,-0.0354752
81,-0.053332247,-0.026436947,"('submissive', 'aggressive')",-0.0533322,-0.0264369,0.0268953
82,6.8324203,7.2148147,"('poor', 'rich')",6.8324203,7.2148147,0.3823944
83,-0.37913668,-0.5249605,"('powerless', 'powerful')",-0.3791367,-0.5249605,-0.1458238
84,0.19943123,0.23575588,"('inferior', 'superior')",0.1994312,0.2357559,0.0363247
85,-1.1228782,-1.1656476,"('insignificant', 'prestigious')",-1.1228782,-1.1656476,-0.0427694
86,0.17439112,0.26591888,"('uninfluential', 'influential')",0.1743911,0.2659189,0.0915278
87,-0.16220927,0.10089486,"('unsuccessful', 'successful')",-0.1622093,0.1008949,0.2631042
88,0.05573731,0.13447678,"('low', 'eminent')",0.0557373,0.1344768,0.0787395
