,flow_male,flow_female,tuple,average_male,average_female,female-male
54,0.86307865,1.063226,"('incapable', 'capable')",0.8630787,1.063226,0.2001473
55,1.3249531,1.3797427,"('incompetent', 'clever')",1.3249531,1.3797427,0.0547896
56,1.3893174,1.3632488,"('impractical', 'practical')",1.3893174,1.3632488,-0.0260686
57,-3.06349,-2.8408701,"('unimaginative', 'imaginative')",-3.0634899,-2.8408701,0.2226198
58,0.2719044,0.2295849,"('undiscriminating', 'discriminating')",0.2719044,0.2295849,-0.0423195
59,-0.2878382,-0.30218783,"('foolish', 'wise')",-0.2878382,-0.3021878,-0.0143496
60,1.6757,1.6599512,"('inefficient', 'efficient')",1.6756999,1.6599512,-0.0157487
61,1.2815535,0.88670486,"('illogical', 'logical')",1.2815535,0.8867049,-0.3948486
62,1.4172803,1.6266958,"('incompetent', 'brilliant')",1.4172803,1.6266958,0.2094155
63,0.86831546,0.9467691,"('unperceptive', 'insightful')",0.8683155,0.9467691,0.0784536
64,-6.479821,-6.386347,"('shy', 'confident')",-6.4798212,-6.3863468,0.0934744
65,0.9049838,0.96160513,"('insecure', 'secure')",0.9049838,0.9616051,0.0566213
66,-0.9152294,-0.6652443,"('inactive', 'active')",-0.9152294,-0.6652443,0.2499851
67,-0.5485375,-0.6323516,"('doubtful', 'determined')",-0.5485375,-0.6323516,-0.0838141
68,-0.5684629,-0.44434738,"('dependent', 'independent')",-0.5684629,-0.4443474,0.1241155
69,-2.0315185,-2.01619,"('lazy', 'industrious')",-2.0315185,-2.0161901,0.0153284
70,1.2089337,1.3707441,"('lethargic', 'energetic')",1.2089337,1.3707441,0.1618104
71,0.6029986,0.50273436,"('diffident', 'self-confident')",0.6029986,0.5027344,-0.1002642
72,0.36841074,0.61936206,"('unambitious', 'ambitious')",0.3684107,0.6193621,0.2509514
73,-3.3290052,-3.2718096,"('helpless', 'self-reliant')",-3.3290052,-3.2718096,0.0571956
74,0.30810896,0.12729844,"('undedicated', 'dedicated')",0.308109,0.1272984,-0.1808106
75,-1.7490146,-1.3790135,"('meek', 'impulsive')",-1.7490146,-1.3790135,0.3700011
76,0.7243594,0.819982,"('anxious', 'daring')",0.7243594,0.819982,0.0956226
77,-0.542751,-0.5596583,"('unmotivated', 'motivated')",-0.542751,-0.5596583,-0.0169073
78,-0.15709251,-0.17595924,"('nonresilient', 'resilient')",-0.1570925,-0.1759592,-0.0188667
79,-0.500145,-0.5395255,"('wavering', 'unwavering')",-0.500145,-0.5395255,-0.0393805
80,-0.10051741,-0.15945911,"('dominated', 'dominating')",-0.1005174,-0.1594591,-0.0589417
81,0.39188087,0.50764465,"('submissive', 'aggressive')",0.3918809,0.5076447,0.1157638
82,6.2431445,6.8582435,"('poor', 'rich')",6.2431445,6.8582435,0.615099
83,-0.47101256,-0.56671745,"('powerless', 'powerful')",-0.4710126,-0.5667174,-0.0957048
84,0.38130856,0.26255608,"('inferior', 'superior')",0.3813086,0.2625561,-0.1187525
85,-1.0743896,-1.3697821,"('insignificant', 'prestigious')",-1.0743896,-1.3697821,-0.2953925
86,0.5747539,0.5674535,"('uninfluential', 'influential')",0.5747539,0.5674535,-0.0073004
87,0.45159984,0.49412954,"('unsuccessful', 'successful')",0.4515998,0.4941295,0.0425297
88,0.36788476,0.2770132,"('low', 'eminent')",0.3678848,0.2770132,-0.0908716
