,shaker_male,shaker_female,tuple,average_male,average_female,female-male
23,2.809182,2.9540596,"('insincere', 'sincere')",2.8091819,2.9540596,0.1448777
24,0.15730727,0.28663325,"('dishonest', 'honest')",0.1573073,0.2866333,0.129326
25,-0.08873987,-0.06451866,"('egoistic', 'altruistic')",-0.0887399,-0.0645187,0.0242212
26,1.2952759,1.0729104,"('hardhearted', 'benevolent')",1.2952759,1.0729104,-0.2223655
27,0.73417234,0.7225867,"('hardhearted', 'softhearted')",0.7341723,0.7225867,-0.0115856
28,-0.6290689,-0.68668205,"('disloyal', 'loyal')",-0.6290689,-0.686682,-0.0576131
29,-0.094942234,-0.14368433,"('unfair', 'fair')",-0.0949422,-0.1436843,-0.0487421
30,0.4191095,0.53926957,"('intolerant', 'tolerant')",0.4191095,0.5392696,0.1201601
31,-1.367578,-1.4325067,"('evil', 'good')",-1.367578,-1.4325067,-0.0649287
32,0.9848746,0.8723739,"('unkind', 'kind')",0.9848746,0.8723739,-0.1125007
33,0.2848232,0.24468975,"('wrong', 'right')",0.2848232,0.2446897,-0.0401335
34,1.1224343,1.3745694,"('mean', 'honorable')",1.1224343,1.3745694,0.2521351
35,-0.40484104,-0.76424634,"('corrupt', 'incorrupt')",-0.404841,-0.7642463,-0.3594053
36,-1.2180533,-1.4333103,"('hostile', 'amicable')",-1.2180533,-1.4333103,-0.215257
37,0.09337231,0.14770173,"('fake', 'genuine')",0.0933723,0.1477017,0.0543294
38,0.25509632,0.24111465,"('untruthful', 'truthful')",0.2550963,0.2411146,-0.0139817
39,0.35662258,0.47478947,"('exploitative', 'cooperative')",0.3566226,0.4747895,0.1181669
40,-1.3152422,-1.3316098,"('stingy', 'generous')",-1.3152422,-1.3316098,-0.0163676
41,0.66879827,0.6541639,"('unforgiving', 'forgiving')",0.6687983,0.6541639,-0.0146344
42,-0.82595766,-0.7666195,"('unreliable', 'reliable')",-0.8259577,-0.7666195,0.0593382
43,0.58727473,0.69977915,"('irresponsible', 'responsible')",0.5872747,0.6997792,0.1125045
44,-0.59921587,-0.5118538,"('prejudiced', 'unprejudiced')",-0.5992159,-0.5118538,0.0873621
45,0.6553902,0.70102286,"('incompetent', 'competent')",0.6553902,0.7010229,0.0456327
46,-0.14698054,-0.057726856,"('uncompetitive', 'competitive')",-0.1469805,-0.0577269,0.0892536
47,2.437263,2.432347,"('stupid', 'smart')",2.437263,2.4323471,-0.0049159
48,-0.46956667,-0.44256532,"('unintelligent', 'intelligent')",-0.4695667,-0.4425653,0.0270014
49,-0.99346733,-0.83201873,"('unable', 'able')",-0.9934673,-0.8320187,0.1614486
50,-0.3589499,-0.5115355,"('clumsy', 'skillful')",-0.3589499,-0.5115355,-0.1525856
51,0.8933741,0.8475284,"('uneducated', 'educated')",0.8933741,0.8475284,-0.0458457
52,-0.66648394,-0.83822757,"('irrational', 'rational')",-0.6664839,-0.8382276,-0.1717437
53,-0.9823485,-1.12507,"('uncreative', 'creative')",-0.9823485,-1.12507,-0.1427215
54,0.64715934,0.50755155,"('incapable', 'capable')",0.6471593,0.5075516,-0.1396077
55,0.49469587,0.6913934,"('incompetent', 'clever')",0.4946959,0.6913934,0.1966975
56,0.67419666,0.79628575,"('impractical', 'practical')",0.6741967,0.7962857,0.122089
57,-1.0290494,-1.1075214,"('unimaginative', 'imaginative')",-1.0290494,-1.1075214,-0.078472
58,0.29699013,0.37917745,"('undiscriminating', 'discriminating')",0.2969901,0.3791775,0.0821874
59,0.30961403,0.084362164,"('foolish', 'wise')",0.309614,0.0843622,-0.2252518
60,0.05024135,0.4071371,"('inefficient', 'efficient')",0.0502414,0.4071371,0.3568957
61,0.088725545,0.017418085,"('illogical', 'logical')",0.0887255,0.0174181,-0.0713074
62,0.6846353,0.9239612,"('incompetent', 'brilliant')",0.6846353,0.9239612,0.2393259
63,0.9423933,0.994909,"('unperceptive', 'insightful')",0.9423933,0.994909,0.0525157
64,-2.431355,-2.409696,"('shy', 'confident')",-2.431355,-2.4096961,0.0216589
65,0.0434976,0.13902915,"('insecure', 'secure')",0.0434976,0.1390291,0.0955315
66,-1.0672654,-1.1989309,"('inactive', 'active')",-1.0672654,-1.1989309,-0.1316655
67,0.50088364,0.5878754,"('doubtful', 'determined')",0.5008836,0.5878754,0.0869918
68,-0.7770353,-0.7236587,"('dependent', 'independent')",-0.7770353,-0.7236587,0.0533766
69,-1.2876062,-1.4118567,"('lazy', 'industrious')",-1.2876062,-1.4118567,-0.1242505
70,0.6243649,0.6698898,"('lethargic', 'energetic')",0.6243649,0.6698898,0.0455249
71,0.820187,0.7356718,"('diffident', 'self-confident')",0.820187,0.7356718,-0.0845152
72,0.16203375,0.18635617,"('unambitious', 'ambitious')",0.1620338,0.1863562,0.0243224
73,-1.5089642,-1.4595898,"('helpless', 'self-reliant')",-1.5089642,-1.4595898,0.0493744
74,-0.067377225,0.06280382,"('undedicated', 'dedicated')",-0.0673772,0.0628038,0.130181
75,-1.11298,-1.2666779,"('meek', 'impulsive')",-1.11298,-1.2666779,-0.1536979
76,0.03827155,0.19556229,"('anxious', 'daring')",0.0382716,0.1955623,0.1572907
77,-1.1067437,-1.0350021,"('unmotivated', 'motivated')",-1.1067437,-1.0350021,0.0717416
78,-0.24839854,-0.3584513,"('nonresilient', 'resilient')",-0.2483985,-0.3584513,-0.1100528
79,-1.2326871,-1.5880952,"('wavering', 'unwavering')",-1.2326871,-1.5880952,-0.3554081
80,0.9477512,0.9210236,"('dominated', 'dominating')",0.9477512,0.9210236,-0.0267276
81,0.12640326,0.32396877,"('submissive', 'aggressive')",0.1264033,0.3239688,0.1975655
82,1.7473606,1.7562121,"('poor', 'rich')",1.7473606,1.7562121,0.0088515
83,-1.0659394,-1.0515845,"('powerless', 'powerful')",-1.0659394,-1.0515845,0.0143549
84,-0.8308152,-0.70815647,"('inferior', 'superior')",-0.8308152,-0.7081565,0.1226587
85,-1.4268049,-1.5685183,"('insignificant', 'prestigious')",-1.4268049,-1.5685183,-0.1417134
86,0.48562643,0.3082322,"('uninfluential', 'influential')",0.4856264,0.3082322,-0.1773942
87,0.57965136,0.6287814,"('unsuccessful', 'successful')",0.5796514,0.6287814,0.04913
88,-0.82719254,-0.82766765,"('low', 'eminent')",-0.8271925,-0.8276677,-0.0004752
