,desire_male,desire_female,tuple,average_male,average_female,female-male
39,0.1513309,0.08390418,"('exploitative', 'cooperative')",0.1513309,0.0839042,-0.0674267
40,-1.6613017,-1.8400161,"('stingy', 'generous')",-1.6613017,-1.8400161,-0.1787144
41,0.0058344193,0.011826357,"('unforgiving', 'forgiving')",0.0058344,0.0118264,0.005992
42,-1.8903216,-1.8848636,"('unreliable', 'reliable')",-1.8903216,-1.8848636,0.005458
43,1.4359182,1.4259797,"('irresponsible', 'responsible')",1.4359182,1.4259797,-0.0099385
44,-1.2615398,-1.2565842,"('prejudiced', 'unprejudiced')",-1.2615398,-1.2565842,0.0049556
45,0.39647248,0.40894845,"('incompetent', 'competent')",0.3964725,0.4089485,0.012476
46,-0.01950794,0.0074392892,"('uncompetitive', 'competitive')",-0.0195079,0.0074393,0.0269472
47,5.1467648,5.3668947,"('stupid', 'smart')",5.1467648,5.3668947,0.2201299
48,1.1359777,0.93409395,"('unintelligent', 'intelligent')",1.1359777,0.934094,-0.2018837
49,0.122090906,0.26415813,"('unable', 'able')",0.1220909,0.2641581,0.1420672
50,0.055057824,0.12772684,"('clumsy', 'skillful')",0.0550578,0.1277268,0.072669
51,0.5942793,0.48219705,"('uneducated', 'educated')",0.5942793,0.482197,-0.1120823
52,-0.84720415,-0.79587823,"('irrational', 'rational')",-0.8472041,-0.7958782,0.0513259
53,0.12193776,0.11595182,"('uncreative', 'creative')",0.1219378,0.1159518,-0.005986
54,0.95665175,1.1994612,"('incapable', 'capable')",0.9566517,1.1994612,0.2428095
55,1.2571489,1.0794126,"('incompetent', 'clever')",1.2571489,1.0794126,-0.1777363
56,1.0840011,1.0184118,"('impractical', 'practical')",1.0840011,1.0184118,-0.0655893
57,-2.2133157,-2.180287,"('unimaginative', 'imaginative')",-2.2133157,-2.1802869,0.0330288
58,-0.21616474,-0.26589608,"('undiscriminating', 'discriminating')",-0.2161647,-0.2658961,-0.0497314
59,-0.38026932,-0.25448427,"('foolish', 'wise')",-0.3802693,-0.2544843,0.125785
60,1.322647,1.2541205,"('inefficient', 'efficient')",1.322647,1.2541205,-0.0685265
61,0.14766382,-0.051625058,"('illogical', 'logical')",0.1476638,-0.0516251,-0.1992889
62,1.6247092,1.6404303,"('incompetent', 'brilliant')",1.6247092,1.6404303,0.0157211
63,0.7723114,0.8133231,"('unperceptive', 'insightful')",0.7723114,0.8133231,0.0410117
64,-5.8524184,-5.7709184,"('shy', 'confident')",-5.8524184,-5.7709184,0.0815
65,0.8275747,0.75332683,"('insecure', 'secure')",0.8275747,0.7533268,-0.0742479
66,-0.45916522,-0.3845216,"('inactive', 'active')",-0.4591652,-0.3845216,0.0746436
67,-0.5979838,-0.52105725,"('doubtful', 'determined')",-0.5979838,-0.5210572,0.0769266
68,-0.37912834,-0.42693254,"('dependent', 'independent')",-0.3791283,-0.4269325,-0.0478042
69,-2.1179461,-2.0563738,"('lazy', 'industrious')",-2.1179461,-2.0563738,0.0615723
70,1.601235,1.5935113,"('lethargic', 'energetic')",1.601235,1.5935113,-0.0077237
71,0.12472354,0.177306,"('diffident', 'self-confident')",0.1247235,0.177306,0.0525825
72,1.0403866,1.1162992,"('unambitious', 'ambitious')",1.0403866,1.1162992,0.0759126
73,-3.0632563,-3.052028,"('helpless', 'self-reliant')",-3.0632563,-3.0520279,0.0112284
74,0.11121489,-0.021206494,"('undedicated', 'dedicated')",0.1112149,-0.0212065,-0.1324214
75,-0.85288024,-0.6051207,"('meek', 'impulsive')",-0.8528802,-0.6051207,0.2477595
76,1.1610899,1.0354685,"('anxious', 'daring')",1.1610899,1.0354685,-0.1256214
77,-0.7996791,-0.7521167,"('unmotivated', 'motivated')",-0.7996791,-0.7521167,0.0475624
78,-0.5146464,-0.5249012,"('nonresilient', 'resilient')",-0.5146464,-0.5249012,-0.0102548
79,-0.5729479,-0.45081782,"('wavering', 'unwavering')",-0.5729479,-0.4508178,0.1221301
80,-0.05680648,-0.14691313,"('dominated', 'dominating')",-0.0568065,-0.1469131,-0.0901066
81,0.78272283,0.7291818,"('submissive', 'aggressive')",0.7827228,0.7291818,-0.053541
82,6.860835,7.0072002,"('poor', 'rich')",6.8608351,7.0072002,0.1463651
83,-0.30266953,-0.27706063,"('powerless', 'powerful')",-0.3026695,-0.2770606,0.0256089
84,0.0637218,0.12002788,"('inferior', 'superior')",0.0637218,0.1200279,0.0563061
85,-1.4180036,-1.5007653,"('insignificant', 'prestigious')",-1.4180036,-1.5007653,-0.0827617
86,0.5602225,0.5999507,"('uninfluential', 'influential')",0.5602225,0.5999507,0.0397282
87,-0.16148953,-0.100075245,"('unsuccessful', 'successful')",-0.1614895,-0.1000752,0.0614143
88,0.37929425,0.34137377,"('low', 'eminent')",0.3792942,0.3413738,-0.0379204
