,sophomore_male,sophomore_female,tuple,average_male,average_female,female-male
50,0.296775,0.3714143,"('clumsy', 'skillful')",0.296775,0.3714143,0.0746393
51,0.18594277,0.13128495,"('uneducated', 'educated')",0.1859428,0.131285,-0.0546578
52,-0.3995968,-0.29289377,"('irrational', 'rational')",-0.3995968,-0.2928938,0.106703
53,0.5968456,0.6434481,"('uncreative', 'creative')",0.5968456,0.6434481,0.0466025
54,1.4162564,1.7276158,"('incapable', 'capable')",1.4162564,1.7276158,0.3113594
55,0.6917806,0.4185271,"('incompetent', 'clever')",0.6917806,0.4185271,-0.2732535
56,0.6050514,0.41038954,"('impractical', 'practical')",0.6050514,0.4103895,-0.1946619
57,-2.86727,-2.9502254,"('unimaginative', 'imaginative')",-2.86727,-2.9502254,-0.0829554
58,0.024319446,-0.005314935,"('undiscriminating', 'discriminating')",0.0243194,-0.0053149,-0.0296343
59,0.14000192,0.37172508,"('foolish', 'wise')",0.1400019,0.3717251,0.2317232
60,0.48970684,0.19297947,"('inefficient', 'efficient')",0.4897068,0.1929795,-0.2967273
61,0.4435947,0.21315016,"('illogical', 'logical')",0.4435947,0.2131502,-0.2304445
62,1.2266117,1.0493885,"('incompetent', 'brilliant')",1.2266117,1.0493885,-0.1772232
63,0.89761627,0.8177253,"('unperceptive', 'insightful')",0.8976163,0.8177253,-0.079891
64,-6.142705,-6.305645,"('shy', 'confident')",-6.142705,-6.305645,-0.16294
65,0.50802386,0.19032562,"('insecure', 'secure')",0.5080239,0.1903256,-0.3176983
66,0.16282578,0.20568778,"('inactive', 'active')",0.1628258,0.2056878,0.042862
67,-0.74432236,-0.65576106,"('doubtful', 'determined')",-0.7443224,-0.6557611,0.0885613
68,-0.24201787,-0.43045014,"('dependent', 'independent')",-0.2420179,-0.4304501,-0.1884322
69,-1.4269148,-1.2603678,"('lazy', 'industrious')",-1.4269148,-1.2603678,0.166547
70,1.4349986,1.2834009,"('lethargic', 'energetic')",1.4349986,1.2834009,-0.1515977
71,0.7399056,0.74814856,"('diffident', 'self-confident')",0.7399056,0.7481486,0.008243
72,0.68112785,0.6329668,"('unambitious', 'ambitious')",0.6811278,0.6329668,-0.048161
73,-2.880341,-2.8762863,"('helpless', 'self-reliant')",-2.8803411,-2.8762863,0.0040548
74,0.07403654,0.0015496947,"('undedicated', 'dedicated')",0.0740365,0.0015497,-0.0724868
75,-0.51271826,-0.24035947,"('meek', 'impulsive')",-0.5127183,-0.2403595,0.2723588
76,0.4665015,0.19615866,"('anxious', 'daring')",0.4665015,0.1961587,-0.2703428
77,-1.1318346,-1.130304,"('unmotivated', 'motivated')",-1.1318346,-1.130304,0.0015306
78,-0.42149767,-0.5438039,"('nonresilient', 'resilient')",-0.4214977,-0.5438039,-0.1223062
79,0.06363684,0.3158284,"('wavering', 'unwavering')",0.0636368,0.3158284,0.2521916
80,-0.43798536,-0.67045254,"('dominated', 'dominating')",-0.4379854,-0.6704525,-0.2324671
81,-0.3694272,-0.5367734,"('submissive', 'aggressive')",-0.3694272,-0.5367734,-0.1673462
82,6.8875947,6.954189,"('poor', 'rich')",6.8875947,6.9541888,0.0665941
83,-0.5646891,-0.58668965,"('powerless', 'powerful')",-0.5646891,-0.5866897,-0.0220006
84,0.1312189,0.20731185,"('inferior', 'superior')",0.1312189,0.2073119,0.076093
85,-0.86921805,-0.6219406,"('insignificant', 'prestigious')",-0.8692181,-0.6219406,0.2472775
86,0.2963435,0.28477272,"('uninfluential', 'influential')",0.2963435,0.2847727,-0.0115708
87,0.091028556,0.15236512,"('unsuccessful', 'successful')",0.0910286,0.1523651,0.0613365
88,0.06573706,0.12657405,"('low', 'eminent')",0.0657371,0.1265741,0.060837
