,grandfather_male,grandfather_female,tuple,average_male,average_female,female-male
25,0.834195,0.7864803,"('egoistic', 'altruistic')",0.834195,0.7864803,-0.0477147
26,1.0985912,0.8790002,"('hardhearted', 'benevolent')",1.0985912,0.8790002,-0.219591
27,1.5540652,1.3600881,"('hardhearted', 'softhearted')",1.5540652,1.3600881,-0.1939771
28,1.2287483,1.0619767,"('disloyal', 'loyal')",1.2287483,1.0619767,-0.1667716
29,-0.3864367,-0.5590314,"('unfair', 'fair')",-0.3864367,-0.5590314,-0.1725947
30,0.8169006,0.92687833,"('intolerant', 'tolerant')",0.8169006,0.9268783,0.1099777
31,-1.3348144,-1.3821193,"('evil', 'good')",-1.3348144,-1.3821193,-0.0473049
32,1.2091569,1.1028291,"('unkind', 'kind')",1.2091569,1.1028291,-0.1063278
33,-0.28992593,-0.3609095,"('wrong', 'right')",-0.2899259,-0.3609095,-0.0709836
34,3.8089657,4.08452,"('mean', 'honorable')",3.8089657,4.0845199,0.2755542
35,-1.0229893,-1.3336984,"('corrupt', 'incorrupt')",-1.0229893,-1.3336984,-0.3107091
36,-0.8919533,-1.0519602,"('hostile', 'amicable')",-0.8919533,-1.0519602,-0.1600069
37,0.95131594,0.8808852,"('fake', 'genuine')",0.9513159,0.8808852,-0.0704307
38,-0.5871091,-0.48306182,"('untruthful', 'truthful')",-0.5871091,-0.4830618,0.1040473
39,0.4532983,0.44380444,"('exploitative', 'cooperative')",0.4532983,0.4438044,-0.0094939
40,-0.92905843,-1.0461888,"('stingy', 'generous')",-0.9290584,-1.0461888,-0.1171304
41,0.6321921,0.5054118,"('unforgiving', 'forgiving')",0.6321921,0.5054118,-0.1267803
42,-1.7721003,-1.8044527,"('unreliable', 'reliable')",-1.7721003,-1.8044527,-0.0323524
43,0.92680514,1.0578011,"('irresponsible', 'responsible')",0.9268051,1.0578011,0.130996
44,-0.8739333,-0.9226709,"('prejudiced', 'unprejudiced')",-0.8739333,-0.9226709,-0.0487376
45,0.4600684,0.27591452,"('incompetent', 'competent')",0.4600684,0.2759145,-0.1841539
46,-0.3414793,-0.35078883,"('uncompetitive', 'competitive')",-0.3414793,-0.3507888,-0.0093095
47,4.426755,4.6076365,"('stupid', 'smart')",4.426755,4.6076365,0.1808815
48,0.2697707,0.3165803,"('unintelligent', 'intelligent')",0.2697707,0.3165803,0.0468096
49,-0.56614625,-0.42013633,"('unable', 'able')",-0.5661463,-0.4201363,0.14601
50,-0.5564357,-0.59265554,"('clumsy', 'skillful')",-0.5564357,-0.5926555,-0.0362198
51,0.58028907,0.6163863,"('uneducated', 'educated')",0.5802891,0.6163863,0.0360972
52,-0.29727417,-0.52481985,"('irrational', 'rational')",-0.2972742,-0.5248199,-0.2275457
53,-0.33481535,-0.4483,"('uncreative', 'creative')",-0.3348154,-0.4483,-0.1134846
54,0.70592856,0.7488974,"('incapable', 'capable')",0.7059286,0.7488974,0.0429688
55,0.958146,1.0191476,"('incompetent', 'clever')",0.958146,1.0191476,0.0610016
56,0.42180058,0.4510389,"('impractical', 'practical')",0.4218006,0.4510389,0.0292383
57,-1.4880636,-1.6909904,"('unimaginative', 'imaginative')",-1.4880636,-1.6909904,-0.2029268
58,0.4015979,0.36618847,"('undiscriminating', 'discriminating')",0.4015979,0.3661885,-0.0354094
59,-0.16343631,-0.14111139,"('foolish', 'wise')",-0.1634363,-0.1411114,0.0223249
60,0.3879494,0.6899879,"('inefficient', 'efficient')",0.3879494,0.6899879,0.3020385
61,0.27568156,0.105373934,"('illogical', 'logical')",0.2756816,0.1053739,-0.1703077
62,0.55106634,0.72221637,"('incompetent', 'brilliant')",0.5510663,0.7222164,0.1711501
63,0.10423167,0.17584607,"('unperceptive', 'insightful')",0.1042317,0.1758461,0.0716144
64,-5.473298,-5.316508,"('shy', 'confident')",-5.4732981,-5.3165078,0.1567903
65,0.53119314,0.7669815,"('insecure', 'secure')",0.5311931,0.7669815,0.2357884
66,-0.043634128,-0.22132346,"('inactive', 'active')",-0.0436341,-0.2213235,-0.1776894
67,-0.7166052,-0.629745,"('doubtful', 'determined')",-0.7166052,-0.629745,0.0868602
68,-0.8337525,-0.743532,"('dependent', 'independent')",-0.8337525,-0.743532,0.0902205
69,-1.8910842,-1.9181935,"('lazy', 'industrious')",-1.8910842,-1.9181935,-0.0271093
70,1.8415393,1.7662283,"('lethargic', 'energetic')",1.8415393,1.7662283,-0.075311
71,0.36311772,0.3591186,"('diffident', 'self-confident')",0.3631177,0.3591186,-0.0039991
72,0.91055447,1.1482676,"('unambitious', 'ambitious')",0.9105545,1.1482676,0.2377131
73,-2.4175882,-2.4196637,"('helpless', 'self-reliant')",-2.4175882,-2.4196637,-0.0020755
74,0.4014178,0.23136862,"('undedicated', 'dedicated')",0.4014178,0.2313686,-0.1700492
75,-0.57004803,-0.54870605,"('meek', 'impulsive')",-0.570048,-0.5487061,0.0213419
76,0.53857636,0.6086235,"('anxious', 'daring')",0.5385764,0.6086235,0.0700471
77,-1.352014,-1.1831694,"('unmotivated', 'motivated')",-1.3520139,-1.1831694,0.1688445
78,-1.1134006,-1.1526595,"('nonresilient', 'resilient')",-1.1134006,-1.1526595,-0.0392589
79,-0.34550944,-0.39823404,"('wavering', 'unwavering')",-0.3455094,-0.398234,-0.0527246
80,0.37171587,0.24821605,"('dominated', 'dominating')",0.3717159,0.248216,-0.1234999
81,0.18089175,0.29098272,"('submissive', 'aggressive')",0.1808918,0.2909827,0.1100909
82,5.711097,5.7509813,"('poor', 'rich')",5.7110968,5.7509813,0.0398845
83,-0.17809471,-0.13090149,"('powerless', 'powerful')",-0.1780947,-0.1309015,0.0471932
84,0.21666548,0.23531157,"('inferior', 'superior')",0.2166655,0.2353116,0.0186461
85,-1.2654229,-1.3517592,"('insignificant', 'prestigious')",-1.2654229,-1.3517592,-0.0863363
86,0.7985412,0.67830944,"('uninfluential', 'influential')",0.7985412,0.6783094,-0.1202318
87,-0.25809568,-0.20897181,"('unsuccessful', 'successful')",-0.2580957,-0.2089718,0.0491239
88,-0.042616054,-0.074903056,"('low', 'eminent')",-0.0426161,-0.0749031,-0.032287
