,cnx_male,cnx_female,tuple,resources_male,resources_female,corp_male,corp_female,average_male,average_female,female-male
24,0.16397732,0.11636753,"('dishonest', 'honest')",0.046279054,0.013984654,0.5458638,0.53461516,0.2520401,0.2216558,-0.0303843
25,-0.312547,-0.36534107,"('egoistic', 'altruistic')",0.70266163,0.6752525,0.9105119,0.88571054,0.4335422,0.3985407,-0.0350015
26,-0.28511843,-0.34753308,"('hardhearted', 'benevolent')",0.73431116,0.66551423,1.5215917,1.4970777,0.6569281,0.6050196,-0.0519085
27,-1.3595978,-1.3112056,"('hardhearted', 'softhearted')",-0.36031753,-0.28016743,0.40146086,0.37741163,-0.4394848,-0.4046538,0.034831
28,-0.20942584,-0.44265756,"('disloyal', 'loyal')",-0.025685482,-0.27379978,1.1459296,0.99815995,0.3036061,0.0939009,-0.2097052
29,0.21836635,0.23110612,"('unfair', 'fair')",0.015027344,0.030056283,-0.5771221,-0.624783,-0.1145761,-0.1212069,-0.0066308
30,0.88809216,0.7542095,"('intolerant', 'tolerant')",1.4008665,1.3140646,1.1853017,1.1129484,1.1580868,1.0604075,-0.0976793
31,-0.959859,-0.82902837,"('evil', 'good')",-0.9464585,-0.9226614,-1.6344689,-1.6259066,-1.1802621,-1.1258655,0.0543966
32,-0.048993304,-0.21725273,"('unkind', 'kind')",0.06669031,-0.032141328,0.9420026,0.79643714,0.3198999,0.1823477,-0.1375522
33,0.4563057,0.4422236,"('wrong', 'right')",1.0943811,1.0906289,-1.032465,-1.0520908,0.1727406,0.1602539,-0.0124867
34,-0.26378077,-0.21514274,"('mean', 'honorable')",0.18070248,0.20280269,5.275821,5.420886,1.7309143,1.8028487,0.0719344
35,-0.40141124,-0.39538538,"('corrupt', 'incorrupt')",-1.0358479,-1.0529002,-0.77935195,-0.8446013,-0.7388704,-0.7642956,-0.0254252
36,-0.75552744,-0.88841337,"('hostile', 'amicable')",-1.8612218,-2.0057764,-0.67180055,-0.7726819,-1.0961833,-1.2222906,-0.1261073
37,-0.48510912,-0.5400928,"('fake', 'genuine')",-0.22042522,-0.27079725,-0.2687999,-0.26151195,-0.3247781,-0.3574673,-0.0326892
38,-0.6727514,-0.7550003,"('untruthful', 'truthful')",0.048804313,-0.010218747,-0.23344497,-0.20130235,-0.2857974,-0.3221738,-0.0363764
39,1.4217433,1.4611713,"('exploitative', 'cooperative')",0.32458,0.4419227,0.34738457,0.4156533,0.6979027,0.7729158,0.0750131
40,0.047053955,0.05920593,"('stingy', 'generous')",0.124578424,0.0897089,-1.8743705,-1.9141951,-0.5675793,-0.5884267,-0.0208474
41,-0.946289,-1.0172437,"('unforgiving', 'forgiving')",-0.20918809,-0.32447076,0.1244549,0.06801519,-0.3436741,-0.4245664,-0.0808923
42,0.8019152,0.7633034,"('unreliable', 'reliable')",0.57913095,0.58239937,-2.5531142,-2.5455427,-0.3906893,-0.3999466,-0.0092573
43,0.12486113,0.14084074,"('irresponsible', 'responsible')",-0.25241423,-0.22501156,0.26958877,0.30874825,0.0473452,0.0748591,0.0275139
44,0.28510424,0.31162322,"('prejudiced', 'unprejudiced')",-0.5778236,-0.52421796,-1.160899,-1.159174,-0.4845395,-0.4572562,0.0272833
45,-0.41926417,-0.50788885,"('incompetent', 'competent')",-0.5185917,-0.7192417,0.0024746433,-0.09019782,-0.3117937,-0.4391094,-0.1273157
46,0.3416777,0.22053257,"('uncompetitive', 'competitive')",0.43111914,0.3313991,-0.28332037,-0.28112918,0.1631588,0.0902675,-0.0728913
47,0.13066193,0.20622627,"('stupid', 'smart')",0.5107499,0.54924136,4.9717836,5.061902,1.8710651,1.9391232,0.0680581
48,-0.37778673,-0.4666094,"('unintelligent', 'intelligent')",0.23762026,0.15292734,0.5563589,0.5278703,0.1387308,0.0713961,-0.0673347
49,-0.17993355,-0.20085031,"('unable', 'able')",-0.38398945,-0.40946472,-0.40299663,-0.37026912,-0.3223066,-0.3268614,-0.0045548
50,0.32865128,0.1929703,"('clumsy', 'skillful')",-0.040365785,-0.12234672,-0.15850434,-0.27606988,0.0432604,-0.0684821,-0.1117425
51,-0.41473526,-0.50559485,"('uneducated', 'educated')",-0.54631925,-0.57074213,0.8490297,0.7567977,-0.0373416,-0.1065131,-0.0691715
52,-0.09881466,-0.23494637,"('irrational', 'rational')",-0.35749596,-0.41850215,-0.26692867,-0.36328062,-0.2410798,-0.3389097,-0.0978299
53,-0.10071786,-0.18504344,"('uncreative', 'creative')",0.27094504,0.1994333,0.4247695,0.3633188,0.1983322,0.1259029,-0.0724293
54,-0.036935046,-0.18015571,"('incapable', 'capable')",-0.2935183,-0.36916167,0.22083849,0.21604969,-0.0365383,-0.1110892,-0.0745509
55,0.043406256,-0.054957777,"('incompetent', 'clever')",-0.3795851,-0.5112427,0.7228034,0.6576946,0.1288749,0.030498,-0.0983769
56,0.421119,0.3567237,"('impractical', 'practical')",1.0175369,0.98151463,0.018716432,-0.015451139,0.4857908,0.4409291,-0.0448617
57,-0.5633978,-0.722228,"('unimaginative', 'imaginative')",0.016753368,-0.10742336,-2.4111114,-2.4795835,-0.9859186,-1.1030783,-0.1171597
58,-0.022789903,-0.06651408,"('undiscriminating', 'discriminating')",0.5851754,0.5329559,0.2361505,0.2354406,0.2661787,0.2339608,-0.0322179
59,0.73511434,0.8085221,"('foolish', 'wise')",1.0298923,1.1298347,-0.45589396,-0.40013498,0.4363709,0.5127406,0.0763697
60,-0.045188114,-0.15059054,"('inefficient', 'efficient')",0.81243074,0.79998285,0.09866577,0.17620814,0.2886361,0.2752001,-0.013436
61,0.5679837,0.4449129,"('illogical', 'logical')",0.5492788,0.43037894,0.6062116,0.47708672,0.5744913,0.4507929,-0.1236984
62,0.42638427,0.4510585,"('incompetent', 'brilliant')",-0.09554159,-0.10185305,0.42633417,0.47571486,0.2523923,0.2749734,0.0225811
63,0.06768415,0.06082156,"('unperceptive', 'insightful')",1.1017133,1.0632023,0.6788315,0.77951354,0.6160763,0.6345124,0.0184361
64,0.60176164,0.6067475,"('shy', 'confident')",0.6863296,0.7356233,-5.435537,-5.427306,-1.3824819,-1.3616451,0.0208368
65,-0.059710983,-0.1892586,"('insecure', 'secure')",-0.04761047,-0.07772033,0.26774052,0.27062586,0.053473,0.0012156,-0.0522574
66,0.31434023,0.36685976,"('inactive', 'active')",-0.60388094,-0.49158108,0.4754709,0.5592795,0.0619767,0.1448527,0.082876
67,0.6463366,0.6498218,"('doubtful', 'determined')",0.71759695,0.77114695,-0.30421844,-0.3056163,0.3532384,0.3717842,0.0185458
68,-0.28719622,-0.35833836,"('dependent', 'independent')",-0.7709234,-0.79519206,-0.85082173,-0.8366081,-0.6363138,-0.6633795,-0.0270657
69,0.4773514,0.52216977,"('lazy', 'industrious')",0.93337864,1.0237019,-1.169425,-1.1019591,0.080435,0.1479709,0.0675359
70,0.07723978,0.005113732,"('lethargic', 'energetic')",0.63662064,0.6535558,0.47359952,0.5504115,0.39582,0.403027,0.007207
71,0.36657384,0.4050172,"('diffident', 'self-confident')",1.7143992,1.7334169,0.13934238,0.16114077,0.7401052,0.766525,0.0264198
72,-0.5515889,-0.45320114,"('unambitious', 'ambitious')",0.4018405,0.47111413,-0.8216279,-0.82223904,-0.3237921,-0.2681087,0.0556834
73,0.91964537,0.8990824,"('helpless', 'self-reliant')",0.68249416,0.704477,-3.3643506,-3.2923212,-0.5874037,-0.5629206,0.0244831
74,0.22921401,0.18107411,"('undedicated', 'dedicated')",0.59018993,0.55307126,-0.12520288,-0.13874944,0.2314004,0.1984653,-0.0329351
75,0.124302596,0.19653021,"('meek', 'impulsive')",0.043578744,0.07930453,-0.4719508,-0.4029145,-0.1013565,-0.0423599,0.0589966
76,0.55505025,0.5299962,"('anxious', 'daring')",-0.072108865,-0.020308688,0.31415382,0.28754222,0.2656984,0.2657433,4.49e-05
77,-0.6952831,-0.7165051,"('unmotivated', 'motivated')",0.83261263,0.777115,-1.2647278,-1.162739,-0.3757994,-0.3673764,0.008423
78,-0.8520318,-0.8601365,"('nonresilient', 'resilient')",-0.24552466,-0.30301765,-0.22873297,-0.20705384,-0.4420965,-0.456736,-0.0146395
79,-0.5125024,-0.54665023,"('wavering', 'unwavering')",-0.7904799,-0.8310707,-0.63018906,-0.6316825,-0.6443905,-0.6698012,-0.0254107
80,0.60301846,0.6168639,"('dominated', 'dominating')",0.068817414,0.11683974,-0.062392056,0.028308678,0.2031479,0.2540041,0.0508562
81,0.57499266,0.40475374,"('submissive', 'aggressive')",1.0822698,0.9880419,-0.013924301,0.026722439,0.5477794,0.4731727,-0.0746067
82,0.046264544,-0.03851384,"('poor', 'rich')",-0.20274617,-0.32057568,5.9548607,5.8276668,1.932793,1.8228591,-0.1099339
83,0.4346466,0.34013593,"('powerless', 'powerful')",0.32664043,0.31353614,-0.75824475,-0.74352455,0.0010141,-0.0299508,-0.0309649
84,1.3418708,1.2499983,"('inferior', 'superior')",0.9619105,0.928226,0.8671826,0.87795186,1.0569879,1.0187254,-0.0382625
85,0.20215094,0.25300628,"('insignificant', 'prestigious')",0.67409873,0.68979716,0.012149561,-0.0020532645,0.2961331,0.3135834,0.0174503
86,-0.86693937,-1.0303694,"('uninfluential', 'influential')",-0.23787755,-0.36939198,-0.26025748,-0.34464467,-0.4550248,-0.5814687,-0.1264439
87,0.5336962,0.486185,"('unsuccessful', 'successful')",0.48886356,0.41918796,0.90016335,0.93617976,0.6409077,0.6138509,-0.0270568
88,0.19491251,-0.020630488,"('low', 'eminent')",-0.0009291414,-0.122418925,0.13784234,-0.0154915005,0.1106086,-0.052847,-0.1634556
