,suite_male,suite_female,tuple,average_male,average_female,female-male
29,-0.58037686,-0.7306817,"('unfair', 'fair')",-0.5803769,-0.7306817,-0.1503048
30,1.0315249,1.08314,"('intolerant', 'tolerant')",1.0315249,1.08314,0.0516151
31,-1.4370978,-1.2720664,"('evil', 'good')",-1.4370978,-1.2720664,0.1650314
32,1.3589796,1.3102957,"('unkind', 'kind')",1.3589796,1.3102957,-0.0486839
33,-0.068781346,-0.050834686,"('wrong', 'right')",-0.0687813,-0.0508347,0.0179466
34,4.678678,5.0490108,"('mean', 'honorable')",4.678678,5.0490108,0.3703328
35,-1.020549,-0.9746122,"('corrupt', 'incorrupt')",-1.0205491,-0.9746122,0.0459369
36,-0.21248376,-0.12789968,"('hostile', 'amicable')",-0.2124838,-0.1278997,0.0845841
37,0.66463006,0.7542934,"('fake', 'genuine')",0.6646301,0.7542934,0.0896633
38,0.20592001,0.404411,"('untruthful', 'truthful')",0.20592,0.404411,0.198491
39,0.38730243,0.46275806,"('exploitative', 'cooperative')",0.3873024,0.4627581,0.0754557
40,-2.2990775,-2.4041586,"('stingy', 'generous')",-2.2990775,-2.4041586,-0.1050811
41,0.324743,0.30446956,"('unforgiving', 'forgiving')",0.324743,0.3044696,-0.0202734
42,-2.653005,-2.652102,"('unreliable', 'reliable')",-2.6530049,-2.652102,0.0009029
43,1.0248694,1.0481464,"('irresponsible', 'responsible')",1.0248694,1.0481464,0.023277
44,-1.5647436,-1.6598425,"('prejudiced', 'unprejudiced')",-1.5647436,-1.6598425,-0.0950989
45,0.062139098,0.14179881,"('incompetent', 'competent')",0.0621391,0.1417988,0.0796597
46,-0.8657637,-0.8443852,"('uncompetitive', 'competitive')",-0.8657637,-0.8443852,0.0213785
47,5.661652,5.979842,"('stupid', 'smart')",5.6616521,5.9798422,0.3181901
48,0.36915553,0.3798812,"('unintelligent', 'intelligent')",0.3691555,0.3798812,0.0107257
49,0.1696457,0.33832958,"('unable', 'able')",0.1696457,0.3383296,0.1686839
50,-0.1928767,-0.14537087,"('clumsy', 'skillful')",-0.1928767,-0.1453709,0.0475058
51,0.41448322,0.55967265,"('uneducated', 'educated')",0.4144832,0.5596727,0.1451895
52,0.09627644,0.219585,"('irrational', 'rational')",0.0962764,0.219585,0.1233086
53,0.09920254,0.11229783,"('uncreative', 'creative')",0.0992025,0.1122978,0.0130953
54,1.4745932,1.7766932,"('incapable', 'capable')",1.4745932,1.7766932,0.3021
55,0.37497312,0.33606014,"('incompetent', 'clever')",0.3749731,0.3360601,-0.038913
56,0.5129976,0.5691591,"('impractical', 'practical')",0.5129976,0.5691591,0.0561615
57,-2.8261528,-2.7098212,"('unimaginative', 'imaginative')",-2.8261528,-2.7098212,0.1163316
58,0.10747083,0.090176865,"('undiscriminating', 'discriminating')",0.1074708,0.0901769,-0.0172939
59,0.050025426,0.19011423,"('foolish', 'wise')",0.0500254,0.1901142,0.1400888
60,1.2359297,1.1635684,"('inefficient', 'efficient')",1.2359297,1.1635684,-0.0723613
61,0.56602293,0.357505,"('illogical', 'logical')",0.5660229,0.357505,-0.2085179
62,0.9959301,1.0767616,"('incompetent', 'brilliant')",0.9959301,1.0767616,0.0808315
63,0.2858698,0.33446285,"('unperceptive', 'insightful')",0.2858698,0.3344629,0.0485931
64,-6.04179,-6.0774374,"('shy', 'confident')",-6.04179,-6.0774374,-0.0356474
65,0.32587588,0.31404287,"('insecure', 'secure')",0.3258759,0.3140429,-0.011833
66,-0.08750725,-0.09139019,"('inactive', 'active')",-0.0875072,-0.0913902,-0.003883
67,-0.07329287,-0.08478089,"('doubtful', 'determined')",-0.0732929,-0.0847809,-0.011488
68,-0.9206836,-0.82779974,"('dependent', 'independent')",-0.9206836,-0.8277997,0.0928839
69,-1.6875999,-1.5588133,"('lazy', 'industrious')",-1.6875999,-1.5588133,0.1287866
70,0.6886438,0.74652183,"('lethargic', 'energetic')",0.6886438,0.7465218,0.057878
71,0.31062505,0.36602587,"('diffident', 'self-confident')",0.310625,0.3660259,0.0554009
72,0.8717336,0.91298735,"('unambitious', 'ambitious')",0.8717336,0.9129874,0.0412538
73,-3.3094187,-3.3287952,"('helpless', 'self-reliant')",-3.3094187,-3.3287952,-0.0193765
74,-0.060448997,-0.096826434,"('undedicated', 'dedicated')",-0.060449,-0.0968264,-0.0363774
75,-1.1253297,-0.9618732,"('meek', 'impulsive')",-1.1253297,-0.9618732,0.1634565
76,-0.16255833,-0.33302984,"('anxious', 'daring')",-0.1625583,-0.3330298,-0.1704715
77,-1.0238045,-0.9171955,"('unmotivated', 'motivated')",-1.0238045,-0.9171955,0.106609
78,-0.52365637,-0.51901793,"('nonresilient', 'resilient')",-0.5236564,-0.5190179,0.0046385
79,-0.4764567,-0.2556143,"('wavering', 'unwavering')",-0.4764567,-0.2556143,0.2208424
80,-0.61696744,-0.6765228,"('dominated', 'dominating')",-0.6169674,-0.6765228,-0.0595554
81,-0.3142819,-0.2699042,"('submissive', 'aggressive')",-0.3142819,-0.2699042,0.0443777
82,6.306251,6.5831017,"('poor', 'rich')",6.306251,6.5831017,0.2768507
83,-0.19425151,-0.21652156,"('powerless', 'powerful')",-0.1942515,-0.2165216,-0.0222701
84,0.25448966,0.14809234,"('inferior', 'superior')",0.2544897,0.1480923,-0.1063974
85,-0.68029577,-0.6823048,"('insignificant', 'prestigious')",-0.6802958,-0.6823048,-0.002009
86,0.1338982,0.18064594,"('uninfluential', 'influential')",0.1338982,0.1806459,0.0467477
87,-0.10305097,0.11938686,"('unsuccessful', 'successful')",-0.103051,0.1193869,0.2224379
88,0.07326685,0.14742374,"('low', 'eminent')",0.0732668,0.1474237,0.0741569
