,trustee_male,trustee_female,tuple,average_male,average_female,female-male
22,-0.03292127,-0.009971969,"('untrustworthy', 'trustworthy')",-0.0329213,-0.009972,0.0229493
23,7.3192453,7.3443255,"('insincere', 'sincere')",7.3192453,7.3443255,0.0250802
24,1.676981,1.7926712,"('dishonest', 'honest')",1.676981,1.7926712,0.1156902
25,0.46707594,0.5589786,"('egoistic', 'altruistic')",0.4670759,0.5589786,0.0919027
26,2.130425,1.8703673,"('hardhearted', 'benevolent')",2.130425,1.8703673,-0.2600577
27,1.1665332,1.1305737,"('hardhearted', 'softhearted')",1.1665332,1.1305737,-0.0359595
28,1.4870248,1.3296704,"('disloyal', 'loyal')",1.4870248,1.3296704,-0.1573544
29,-1.3768568,-1.4656999,"('unfair', 'fair')",-1.3768568,-1.4656999,-0.0888431
30,1.5936948,1.6212714,"('intolerant', 'tolerant')",1.5936948,1.6212714,0.0275766
31,-2.516518,-2.4088485,"('evil', 'good')",-2.5165181,-2.4088485,0.1076696
32,2.2316635,2.0497696,"('unkind', 'kind')",2.2316635,2.0497696,-0.1818939
33,-0.6826073,-0.69533587,"('wrong', 'right')",-0.6826073,-0.6953359,-0.0127286
34,5.106562,5.4306145,"('mean', 'honorable')",5.1065621,5.4306145,0.3240524
35,-1.5768617,-1.7421049,"('corrupt', 'incorrupt')",-1.5768617,-1.7421049,-0.1652432
36,-1.1594857,-1.3146504,"('hostile', 'amicable')",-1.1594857,-1.3146504,-0.1551647
37,1.1433002,1.1507757,"('fake', 'genuine')",1.1433002,1.1507757,0.0074755
38,0.84533685,0.91129583,"('untruthful', 'truthful')",0.8453369,0.9112958,0.0659589
39,0.10967544,0.20482513,"('exploitative', 'cooperative')",0.1096754,0.2048251,0.0951497
40,-1.762208,-1.8173434,"('stingy', 'generous')",-1.762208,-1.8173434,-0.0551354
41,0.921787,0.68657374,"('unforgiving', 'forgiving')",0.921787,0.6865737,-0.2352133
42,-2.7051094,-2.6685054,"('unreliable', 'reliable')",-2.7051094,-2.6685054,0.036604
43,1.8789645,1.9879885,"('irresponsible', 'responsible')",1.8789645,1.9879885,0.109024
44,-1.8368719,-1.8048782,"('prejudiced', 'unprejudiced')",-1.8368719,-1.8048782,0.0319937
45,1.052071,0.848317,"('incompetent', 'competent')",1.052071,0.848317,-0.203754
46,-0.10985834,-0.18731385,"('uncompetitive', 'competitive')",-0.1098583,-0.1873139,-0.0774556
47,5.429401,5.7162876,"('stupid', 'smart')",5.4294009,5.7162876,0.2868867
48,0.79034495,0.76619476,"('unintelligent', 'intelligent')",0.790345,0.7661948,-0.0241502
49,0.14645338,0.24701783,"('unable', 'able')",0.1464534,0.2470178,0.1005644
50,-0.3225072,-0.37986088,"('clumsy', 'skillful')",-0.3225072,-0.3798609,-0.0573537
51,1.4462748,1.3118056,"('uneducated', 'educated')",1.4462748,1.3118056,-0.1344692
52,-0.8224678,-0.97995996,"('irrational', 'rational')",-0.8224678,-0.97996,-0.1574922
53,0.10283396,0.0021886826,"('uncreative', 'creative')",0.102834,0.0021887,-0.1006453
54,0.74131167,0.8284733,"('incapable', 'capable')",0.7413117,0.8284733,0.0871616
55,1.4892378,1.5698844,"('incompetent', 'clever')",1.4892378,1.5698844,0.0806466
56,1.3278332,1.3434741,"('impractical', 'practical')",1.3278332,1.3434741,0.0156409
57,-1.9423044,-2.1418731,"('unimaginative', 'imaginative')",-1.9423044,-2.1418731,-0.1995687
58,0.5687206,0.51621294,"('undiscriminating', 'discriminating')",0.5687206,0.5162129,-0.0525077
59,-0.39562193,-0.36689886,"('foolish', 'wise')",-0.3956219,-0.3668989,0.028723
60,1.2362541,1.5226071,"('inefficient', 'efficient')",1.2362541,1.5226071,0.286353
61,0.43948188,0.20347066,"('illogical', 'logical')",0.4394819,0.2034707,-0.2360112
62,1.3452792,1.5004829,"('incompetent', 'brilliant')",1.3452792,1.5004829,0.1552037
63,1.3014259,1.3086076,"('unperceptive', 'insightful')",1.3014259,1.3086076,0.0071817
64,-5.661886,-5.610981,"('shy', 'confident')",-5.6618862,-5.610981,0.0509052
65,0.60771537,0.71119875,"('insecure', 'secure')",0.6077154,0.7111987,0.1034833
66,-0.189784,-0.27226484,"('inactive', 'active')",-0.189784,-0.2722648,-0.0824808
67,-0.15996717,-0.16562283,"('doubtful', 'determined')",-0.1599672,-0.1656228,-0.0056556
68,-1.4095035,-1.2918053,"('dependent', 'independent')",-1.4095035,-1.2918053,0.1176982
69,-2.461505,-2.4492922,"('lazy', 'industrious')",-2.4615049,-2.4492922,0.0122127
70,1.757415,1.749127,"('lethargic', 'energetic')",1.7574151,1.749127,-0.0082881
71,0.053975344,0.12902994,"('diffident', 'self-confident')",0.0539753,0.1290299,0.0750546
72,1.16441,1.2903662,"('unambitious', 'ambitious')",1.16441,1.2903662,0.1259562
73,-3.5039656,-3.3823764,"('helpless', 'self-reliant')",-3.5039656,-3.3823764,0.1215892
74,0.7311314,0.6437559,"('undedicated', 'dedicated')",0.7311314,0.6437559,-0.0873755
75,-1.1080499,-1.0945898,"('meek', 'impulsive')",-1.1080499,-1.0945898,0.0134601
76,0.40464276,0.3850316,"('anxious', 'daring')",0.4046428,0.3850316,-0.0196112
77,-0.78725827,-0.5983711,"('unmotivated', 'motivated')",-0.7872583,-0.5983711,0.1888872
78,-0.5438502,-0.63796765,"('nonresilient', 'resilient')",-0.5438502,-0.6379676,-0.0941174
79,-0.43778735,-0.5285884,"('wavering', 'unwavering')",-0.4377874,-0.5285884,-0.090801
80,0.733029,0.57972246,"('dominated', 'dominating')",0.733029,0.5797225,-0.1533065
81,0.42777807,0.40857318,"('submissive', 'aggressive')",0.4277781,0.4085732,-0.0192049
82,6.1622257,6.266845,"('poor', 'rich')",6.1622257,6.2668452,0.1046195
83,0.2296701,0.16391774,"('powerless', 'powerful')",0.2296701,0.1639177,-0.0657524
84,-0.20484897,-0.22104634,"('inferior', 'superior')",-0.204849,-0.2210463,-0.0161973
85,-0.9988624,-1.120691,"('insignificant', 'prestigious')",-0.9988624,-1.1206909,-0.1218285
86,1.4832538,1.3423783,"('uninfluential', 'influential')",1.4832538,1.3423783,-0.1408755
87,0.07698911,0.07391212,"('unsuccessful', 'successful')",0.0769891,0.0739121,-0.003077
88,0.6852117,0.4957123,"('low', 'eminent')",0.6852117,0.4957123,-0.1894994
