,impairment_male,impairment_female,tuple,average_male,average_female,female-male
23,6.531328,6.521048,"('insincere', 'sincere')",6.5313282,6.5210481,-0.0102801
24,1.6386287,1.7347208,"('dishonest', 'honest')",1.6386287,1.7347208,0.0960921
25,0.30607802,0.26854694,"('egoistic', 'altruistic')",0.306078,0.2685469,-0.0375311
26,0.7562751,0.4058228,"('hardhearted', 'benevolent')",0.7562751,0.4058228,-0.3504523
27,1.3358731,1.167597,"('hardhearted', 'softhearted')",1.3358731,1.1675971,-0.168276
28,0.88122106,0.7688972,"('disloyal', 'loyal')",0.8812211,0.7688972,-0.1123239
29,-1.4398304,-1.5244318,"('unfair', 'fair')",-1.4398304,-1.5244318,-0.0846014
30,1.4141529,1.3360561,"('intolerant', 'tolerant')",1.4141529,1.3360561,-0.0780968
31,-2.727912,-2.6313856,"('evil', 'good')",-2.7279119,-2.6313856,0.0965263
32,1.2808299,1.0564988,"('unkind', 'kind')",1.2808299,1.0564988,-0.2243311
33,-0.76380146,-0.6917843,"('wrong', 'right')",-0.7638015,-0.6917843,0.0720172
34,4.211938,4.4386377,"('mean', 'honorable')",4.2119379,4.4386377,0.2266998
35,-1.7036802,-1.7536267,"('corrupt', 'incorrupt')",-1.7036802,-1.7536267,-0.0499465
36,-1.9960147,-2.021497,"('hostile', 'amicable')",-1.9960147,-2.021497,-0.0254823
37,0.9280317,0.9242733,"('fake', 'genuine')",0.9280317,0.9242733,-0.0037584
38,0.008746505,-0.076218165,"('untruthful', 'truthful')",0.0087465,-0.0762182,-0.0849647
39,0.31371886,0.2955049,"('exploitative', 'cooperative')",0.3137189,0.2955049,-0.018214
40,-1.4129257,-1.3654202,"('stingy', 'generous')",-1.4129257,-1.3654202,0.0475055
41,0.25941154,-0.0324728,"('unforgiving', 'forgiving')",0.2594115,-0.0324728,-0.2918843
42,-2.4934886,-2.2870657,"('unreliable', 'reliable')",-2.4934886,-2.2870657,0.2064229
43,1.246264,1.2318559,"('irresponsible', 'responsible')",1.246264,1.2318559,-0.0144081
44,-1.7122896,-1.7776003,"('prejudiced', 'unprejudiced')",-1.7122896,-1.7776003,-0.0653107
45,0.6711142,0.5403978,"('incompetent', 'competent')",0.6711142,0.5403978,-0.1307164
46,0.21585923,0.15166709,"('uncompetitive', 'competitive')",0.2158592,0.1516671,-0.0641921
47,4.3412266,4.414903,"('stupid', 'smart')",4.3412266,4.4149032,0.0736766
48,0.7967016,0.8006005,"('unintelligent', 'intelligent')",0.7967016,0.8006005,0.0038989
49,0.020199422,0.15714698,"('unable', 'able')",0.0201994,0.157147,0.1369476
50,-0.5759595,-0.44192767,"('clumsy', 'skillful')",-0.5759595,-0.4419277,0.1340318
51,1.3202204,1.3842081,"('uneducated', 'educated')",1.3202204,1.3842081,0.0639877
52,-1.2553617,-1.2885792,"('irrational', 'rational')",-1.2553617,-1.2885792,-0.0332175
53,-0.6577536,-0.722881,"('uncreative', 'creative')",-0.6577536,-0.722881,-0.0651274
54,0.18925187,0.5105059,"('incapable', 'capable')",0.1892519,0.5105059,0.321254
55,1.4865569,1.5036621,"('incompetent', 'clever')",1.4865569,1.5036621,0.0171052
56,1.1988838,1.2715223,"('impractical', 'practical')",1.1988838,1.2715223,0.0726385
57,-1.9628996,-1.9526858,"('unimaginative', 'imaginative')",-1.9628996,-1.9526858,0.0102138
58,-0.16317976,-0.2722806,"('undiscriminating', 'discriminating')",-0.1631798,-0.2722806,-0.1091008
59,-1.1825538,-1.0520502,"('foolish', 'wise')",-1.1825538,-1.0520502,0.1305036
60,1.3720558,1.3960559,"('inefficient', 'efficient')",1.3720558,1.3960559,0.0240001
61,0.23982598,-0.05650746,"('illogical', 'logical')",0.239826,-0.0565075,-0.2963335
62,1.4629841,1.6603311,"('incompetent', 'brilliant')",1.4629841,1.6603311,0.197347
63,0.9277706,0.8874786,"('unperceptive', 'insightful')",0.9277706,0.8874786,-0.040292
64,-5.459832,-5.2668896,"('shy', 'confident')",-5.4598322,-5.2668896,0.1929426
65,0.67099386,0.76585436,"('insecure', 'secure')",0.6709939,0.7658544,0.0948605
66,-0.99711984,-1.079228,"('inactive', 'active')",-0.9971198,-1.079228,-0.0821082
67,-0.46810162,-0.54982746,"('doubtful', 'determined')",-0.4681016,-0.5498275,-0.0817259
68,-1.0910689,-0.84556997,"('dependent', 'independent')",-1.0910689,-0.84557,0.2454989
69,-2.462967,-2.3843248,"('lazy', 'industrious')",-2.4629669,-2.3843248,0.0786421
70,1.8580741,1.9024447,"('lethargic', 'energetic')",1.8580741,1.9024447,0.0443706
71,-0.7090117,-0.5205314,"('diffident', 'self-confident')",-0.7090117,-0.5205314,0.1884803
72,0.90488243,1.1614017,"('unambitious', 'ambitious')",0.9048824,1.1614017,0.2565193
73,-3.0907571,-2.7309923,"('helpless', 'self-reliant')",-3.0907571,-2.7309923,0.3597648
74,0.5931786,0.48392677,"('undedicated', 'dedicated')",0.5931786,0.4839268,-0.1092518
75,-1.3751631,-1.233329,"('meek', 'impulsive')",-1.3751631,-1.2333291,0.141834
76,0.8525531,0.7134642,"('anxious', 'daring')",0.8525531,0.7134642,-0.1390889
77,-0.81461155,-0.7171027,"('unmotivated', 'motivated')",-0.8146116,-0.7171027,0.0975089
78,-0.7359526,-0.69202095,"('nonresilient', 'resilient')",-0.7359526,-0.692021,0.0439316
79,-1.1427375,-1.0719718,"('wavering', 'unwavering')",-1.1427375,-1.0719718,0.0707657
80,1.1777048,1.0925901,"('dominated', 'dominating')",1.1777048,1.0925901,-0.0851147
81,0.9345827,0.9290197,"('submissive', 'aggressive')",0.9345827,0.9290197,-0.005563
82,5.902833,6.1536636,"('poor', 'rich')",5.902833,6.1536636,0.2508306
83,-0.42198357,-0.421235,"('powerless', 'powerful')",-0.4219836,-0.421235,0.0007486
84,0.036650874,0.071284994,"('inferior', 'superior')",0.0366509,0.071285,0.0346341
85,-2.0031629,-2.2397213,"('insignificant', 'prestigious')",-2.0031629,-2.2397213,-0.2365584
86,1.0951513,1.0447619,"('uninfluential', 'influential')",1.0951513,1.0447619,-0.0503894
87,0.36835068,0.5358365,"('unsuccessful', 'successful')",0.3683507,0.5358365,0.1674858
88,0.49816677,0.41910356,"('low', 'eminent')",0.4981668,0.4191036,-0.0790632
