,lava_male,lava_female,tuple,average_male,average_female,female-male
25,0.99516076,0.9172671,"('egoistic', 'altruistic')",0.9951608,0.9172671,-0.0778937
26,1.0249044,0.99214935,"('hardhearted', 'benevolent')",1.0249044,0.9921494,-0.032755
27,1.6128918,1.5212635,"('hardhearted', 'softhearted')",1.6128918,1.5212635,-0.0916283
28,0.84456474,0.82432604,"('disloyal', 'loyal')",0.8445647,0.824326,-0.0202387
29,-0.11342028,-0.25211504,"('unfair', 'fair')",-0.1134203,-0.252115,-0.1386947
30,0.88920355,0.89101493,"('intolerant', 'tolerant')",0.8892035,0.8910149,0.0018114
31,-0.35353342,-0.38539353,"('evil', 'good')",-0.3535334,-0.3853935,-0.0318601
32,0.6442479,0.6132548,"('unkind', 'kind')",0.6442479,0.6132548,-0.0309931
33,-0.27086455,-0.3455414,"('wrong', 'right')",-0.2708645,-0.3455414,-0.0746769
34,4.79425,5.018388,"('mean', 'honorable')",4.79425,5.0183878,0.2241378
35,-0.15922908,-0.38664442,"('corrupt', 'incorrupt')",-0.1592291,-0.3866444,-0.2274153
36,-0.18682338,-0.24618533,"('hostile', 'amicable')",-0.1868234,-0.2461853,-0.0593619
37,0.6586299,0.5974963,"('fake', 'genuine')",0.6586299,0.5974963,-0.0611336
38,-0.27601516,-0.17592086,"('untruthful', 'truthful')",-0.2760152,-0.1759209,0.1000943
39,0.31206617,0.32860345,"('exploitative', 'cooperative')",0.3120662,0.3286034,0.0165372
40,-1.5001428,-1.6769737,"('stingy', 'generous')",-1.5001428,-1.6769737,-0.1768309
41,-0.08839959,-0.05186062,"('unforgiving', 'forgiving')",-0.0883996,-0.0518606,0.036539
42,-3.0819395,-3.151922,"('unreliable', 'reliable')",-3.0819395,-3.151922,-0.0699825
43,0.27369395,0.31977218,"('irresponsible', 'responsible')",0.2736939,0.3197722,0.0460783
44,-1.3364822,-1.4328083,"('prejudiced', 'unprejudiced')",-1.3364822,-1.4328083,-0.0963261
45,-0.4068493,-0.43544793,"('incompetent', 'competent')",-0.4068493,-0.4354479,-0.0285986
46,-1.3219727,-1.3395978,"('uncompetitive', 'competitive')",-1.3219727,-1.3395978,-0.0176251
47,5.3176885,5.5004616,"('stupid', 'smart')",5.3176885,5.5004616,0.1827731
48,0.5951145,0.6930945,"('unintelligent', 'intelligent')",0.5951145,0.6930945,0.09798
49,0.22473253,0.30839637,"('unable', 'able')",0.2247325,0.3083964,0.0836639
50,-0.25729778,-0.23772603,"('clumsy', 'skillful')",-0.2572978,-0.237726,0.0195718
51,-0.27562448,-0.29053622,"('uneducated', 'educated')",-0.2756245,-0.2905362,-0.0149117
52,-0.03514349,-0.14531296,"('irrational', 'rational')",-0.0351435,-0.145313,-0.1101695
53,0.18217213,0.15740947,"('uncreative', 'creative')",0.1821721,0.1574095,-0.0247626
54,1.2980597,1.3775826,"('incapable', 'capable')",1.2980597,1.3775826,0.0795229
55,0.45455867,0.45736325,"('incompetent', 'clever')",0.4545587,0.4573632,0.0028045
56,-0.28939205,-0.25395888,"('impractical', 'practical')",-0.2893921,-0.2539589,0.0354332
57,-3.3324876,-3.3659878,"('unimaginative', 'imaginative')",-3.3324876,-3.3659878,-0.0335002
58,-0.12842184,-0.09498495,"('undiscriminating', 'discriminating')",-0.1284218,-0.0949849,0.0334369
59,0.34264332,0.40567946,"('foolish', 'wise')",0.3426433,0.4056795,0.0630362
60,-0.28730693,-0.15886861,"('inefficient', 'efficient')",-0.2873069,-0.1588686,0.1284383
61,0.4684792,0.36267915,"('illogical', 'logical')",0.4684792,0.3626792,-0.1058
62,0.30370873,0.3975067,"('incompetent', 'brilliant')",0.3037087,0.3975067,0.093798
63,0.033306222,0.22209637,"('unperceptive', 'insightful')",0.0333062,0.2220964,0.1887902
64,-7.1394196,-7.299436,"('shy', 'confident')",-7.1394196,-7.2994361,-0.1600165
65,-0.43005708,-0.35882962,"('insecure', 'secure')",-0.4300571,-0.3588296,0.0712275
66,-0.10947162,-0.20709984,"('inactive', 'active')",-0.1094716,-0.2070998,-0.0976282
67,-0.50523543,-0.47561547,"('doubtful', 'determined')",-0.5052354,-0.4756155,0.0296199
68,-0.7676896,-0.7745273,"('dependent', 'independent')",-0.7676896,-0.7745273,-0.0068377
69,-1.4873023,-1.5575366,"('lazy', 'industrious')",-1.4873023,-1.5575366,-0.0702343
70,0.34983683,0.31960377,"('lethargic', 'energetic')",0.3498368,0.3196038,-0.030233
71,0.43537137,0.47182718,"('diffident', 'self-confident')",0.4353714,0.4718272,0.0364558
72,0.6136874,0.6747596,"('unambitious', 'ambitious')",0.6136874,0.6747596,0.0610722
73,-3.1684363,-3.1870759,"('helpless', 'self-reliant')",-3.1684363,-3.1870759,-0.0186396
74,-0.44790885,-0.50616765,"('undedicated', 'dedicated')",-0.4479088,-0.5061677,-0.0582589
75,-0.79861176,-0.7900839,"('meek', 'impulsive')",-0.7986118,-0.7900839,0.0085279
76,0.45911318,0.4493703,"('anxious', 'daring')",0.4591132,0.4493703,-0.0097429
77,-1.7995281,-1.656426,"('unmotivated', 'motivated')",-1.7995281,-1.656426,0.1431021
78,-0.39549544,-0.35073674,"('nonresilient', 'resilient')",-0.3954954,-0.3507367,0.0447587
79,0.27667716,0.2986083,"('wavering', 'unwavering')",0.2766772,0.2986083,0.0219311
80,-0.90992546,-0.95477736,"('dominated', 'dominating')",-0.9099255,-0.9547774,-0.0448519
81,-0.8952712,-0.8242073,"('submissive', 'aggressive')",-0.8952712,-0.8242073,0.0710639
82,6.550387,6.669903,"('poor', 'rich')",6.5503869,6.6699028,0.1195159
83,-0.4181848,-0.42369014,"('powerless', 'powerful')",-0.4181848,-0.4236901,-0.0055053
84,0.6907088,0.6635691,"('inferior', 'superior')",0.6907088,0.6635691,-0.0271397
85,0.5395553,0.5147844,"('insignificant', 'prestigious')",0.5395553,0.5147844,-0.0247709
86,-0.11928767,-0.15349889,"('uninfluential', 'influential')",-0.1192877,-0.1534989,-0.0342112
87,-0.08250985,-0.005143907,"('unsuccessful', 'successful')",-0.0825099,-0.0051439,0.077366
88,-0.26986885,-0.23551902,"('low', 'eminent')",-0.2698689,-0.235519,0.0343499
