,comb_male,comb_female,tuple,average_male,average_female,female-male
32,1.1593926,1.0733131,"('unkind', 'kind')",1.1593926,1.0733131,-0.0860795
33,-0.28271693,-0.33776268,"('wrong', 'right')",-0.2827169,-0.3377627,-0.0550458
34,4.1695614,4.395876,"('mean', 'honorable')",4.1695614,4.3958759,0.2263145
35,-0.8464163,-1.1859093,"('corrupt', 'incorrupt')",-0.8464163,-1.1859093,-0.339493
36,-0.7336334,-0.9135138,"('hostile', 'amicable')",-0.7336334,-0.9135138,-0.1798804
37,1.1037933,1.0787563,"('fake', 'genuine')",1.1037933,1.0787563,-0.025037
38,-0.50266,-0.37716302,"('untruthful', 'truthful')",-0.50266,-0.377163,0.125497
39,0.16143817,0.2297487,"('exploitative', 'cooperative')",0.1614382,0.2297487,0.0683105
40,-1.4257759,-1.6593257,"('stingy', 'generous')",-1.4257759,-1.6593257,-0.2335498
41,0.10432342,0.078273326,"('unforgiving', 'forgiving')",0.1043234,0.0782733,-0.0260501
42,-1.9151857,-1.9254489,"('unreliable', 'reliable')",-1.9151857,-1.9254489,-0.0102632
43,1.1425451,1.3079963,"('irresponsible', 'responsible')",1.1425451,1.3079963,0.1654512
44,-1.1504151,-1.1440114,"('prejudiced', 'unprejudiced')",-1.1504151,-1.1440114,0.0064037
45,0.21133508,0.12123762,"('incompetent', 'competent')",0.2113351,0.1212376,-0.0900975
46,-0.41458082,-0.36836368,"('uncompetitive', 'competitive')",-0.4145808,-0.3683637,0.0462171
47,4.49757,4.720639,"('stupid', 'smart')",4.49757,4.7206392,0.2230692
48,0.68173826,0.6873454,"('unintelligent', 'intelligent')",0.6817383,0.6873454,0.0056071
49,-0.076197654,0.11284972,"('unable', 'able')",-0.0761977,0.1128497,0.1890474
50,-0.12641704,-0.16910578,"('clumsy', 'skillful')",-0.126417,-0.1691058,-0.0426888
51,0.19296795,0.22012205,"('uneducated', 'educated')",0.192968,0.2201221,0.0271541
52,-0.22334144,-0.47834787,"('irrational', 'rational')",-0.2233414,-0.4783479,-0.2550065
53,0.5489592,0.44232044,"('uncreative', 'creative')",0.5489592,0.4423204,-0.1066388
54,1.1154158,1.2262789,"('incapable', 'capable')",1.1154158,1.2262789,0.1108631
55,0.88735,0.951186,"('incompetent', 'clever')",0.88735,0.951186,0.063836
56,0.5889378,0.6397525,"('impractical', 'practical')",0.5889378,0.6397525,0.0508147
57,-2.0796957,-2.1124263,"('unimaginative', 'imaginative')",-2.0796957,-2.1124263,-0.0327306
58,0.7945751,0.7422953,"('undiscriminating', 'discriminating')",0.7945751,0.7422953,-0.0522798
59,-0.18492195,-0.146243,"('foolish', 'wise')",-0.184922,-0.146243,0.038679
60,0.51909834,0.7699491,"('inefficient', 'efficient')",0.5190983,0.7699491,0.2508508
61,0.5377871,0.38913706,"('illogical', 'logical')",0.5377871,0.3891371,-0.14865
62,0.8664581,1.0212889,"('incompetent', 'brilliant')",0.8664581,1.0212889,0.1548308
63,0.122605026,0.24259377,"('unperceptive', 'insightful')",0.122605,0.2425938,0.1199888
64,-5.950639,-5.9010005,"('shy', 'confident')",-5.9506388,-5.9010005,0.0496383
65,0.37895194,0.5046737,"('insecure', 'secure')",0.3789519,0.5046737,0.1257218
66,0.047849648,-0.07640723,"('inactive', 'active')",0.0478496,-0.0764072,-0.1242568
67,-0.6067534,-0.42885056,"('doubtful', 'determined')",-0.6067534,-0.4288506,0.1779028
68,-0.8749156,-0.7180737,"('dependent', 'independent')",-0.8749156,-0.7180737,0.1568419
69,-1.8714993,-1.9417439,"('lazy', 'industrious')",-1.8714993,-1.9417439,-0.0702446
70,1.3569535,1.3962175,"('lethargic', 'energetic')",1.3569535,1.3962175,0.039264
71,0.5151771,0.43677917,"('diffident', 'self-confident')",0.5151771,0.4367792,-0.0783979
72,0.9957324,1.1297352,"('unambitious', 'ambitious')",0.9957324,1.1297352,0.1340028
73,-2.736228,-2.7268763,"('helpless', 'self-reliant')",-2.736228,-2.7268763,0.0093517
74,-0.03569588,-0.102983065,"('undedicated', 'dedicated')",-0.0356959,-0.1029831,-0.0672872
75,-0.9475381,-0.84349644,"('meek', 'impulsive')",-0.9475381,-0.8434964,0.1040417
76,0.7054721,0.7880228,"('anxious', 'daring')",0.7054721,0.7880228,0.0825507
77,-1.3358572,-1.1106346,"('unmotivated', 'motivated')",-1.3358572,-1.1106346,0.2252226
78,-0.6141296,-0.66734934,"('nonresilient', 'resilient')",-0.6141296,-0.6673493,-0.0532197
79,-0.49129942,-0.5378491,"('wavering', 'unwavering')",-0.4912994,-0.5378491,-0.0465497
80,-0.29454625,-0.3156177,"('dominated', 'dominating')",-0.2945462,-0.3156177,-0.0210715
81,-0.13614333,0.045840397,"('submissive', 'aggressive')",-0.1361433,0.0458404,0.1819837
82,6.2700553,6.4091916,"('poor', 'rich')",6.2700553,6.4091916,0.1391363
83,-0.3034081,-0.25397614,"('powerless', 'powerful')",-0.3034081,-0.2539761,0.049432
84,0.3721509,0.3853045,"('inferior', 'superior')",0.3721509,0.3853045,0.0131536
85,-0.8494892,-0.990274,"('insignificant', 'prestigious')",-0.8494892,-0.990274,-0.1407848
86,0.37049475,0.33176318,"('uninfluential', 'influential')",0.3704948,0.3317632,-0.0387316
87,-0.10980021,-0.059841342,"('unsuccessful', 'successful')",-0.1098002,-0.0598413,0.0499589
88,0.03573626,0.08746985,"('low', 'eminent')",0.0357363,0.0874699,0.0517336
