,cruise_male,cruise_female,tuple,average_male,average_female,female-male
21,-0.62159234,-0.59951466,"('immoral', 'moral')",-0.6215923,-0.5995147,0.0220776
22,-0.9420943,-1.0433468,"('untrustworthy', 'trustworthy')",-0.9420943,-1.0433468,-0.1012525
23,6.0769596,6.18473,"('insincere', 'sincere')",6.0769596,6.1847301,0.1077705
24,1.2428716,1.2481532,"('dishonest', 'honest')",1.2428716,1.2481532,0.0052816
25,0.9648929,0.92665094,"('egoistic', 'altruistic')",0.9648929,0.9266509,-0.038242
26,1.0839581,1.225996,"('hardhearted', 'benevolent')",1.0839581,1.225996,0.1420379
27,1.4934793,1.3881904,"('hardhearted', 'softhearted')",1.4934793,1.3881904,-0.1052889
28,0.8778802,0.9355459,"('disloyal', 'loyal')",0.8778802,0.9355459,0.0576657
29,-0.4914069,-0.58422357,"('unfair', 'fair')",-0.4914069,-0.5842236,-0.0928167
30,0.7663235,0.7607553,"('intolerant', 'tolerant')",0.7663235,0.7607553,-0.0055682
31,-0.93588287,-0.9684452,"('evil', 'good')",-0.9358829,-0.9684452,-0.0325623
32,0.8254832,0.86160564,"('unkind', 'kind')",0.8254832,0.8616056,0.0361224
33,0.21355662,0.26680875,"('wrong', 'right')",0.2135566,0.2668087,0.0532521
34,4.427121,4.5997505,"('mean', 'honorable')",4.4271212,4.5997505,0.1726293
35,-0.7611078,-0.8806086,"('corrupt', 'incorrupt')",-0.7611078,-0.8806086,-0.1195008
36,-0.2338103,-0.2065417,"('hostile', 'amicable')",-0.2338103,-0.2065417,0.0272686
37,0.63833255,0.6246366,"('fake', 'genuine')",0.6383325,0.6246366,-0.0136959
38,0.07200315,0.21806324,"('untruthful', 'truthful')",0.0720031,0.2180632,0.1460601
39,-0.20588969,-0.16267867,"('exploitative', 'cooperative')",-0.2058897,-0.1626787,0.043211
40,-1.7694006,-1.9673434,"('stingy', 'generous')",-1.7694006,-1.9673434,-0.1979428
41,0.14701515,0.33771452,"('unforgiving', 'forgiving')",0.1470152,0.3377145,0.1906993
42,-2.5699377,-2.6371994,"('unreliable', 'reliable')",-2.5699377,-2.6371994,-0.0672617
43,1.0343332,1.1373255,"('irresponsible', 'responsible')",1.0343332,1.1373255,0.1029923
44,-1.3089861,-1.4514931,"('prejudiced', 'unprejudiced')",-1.3089861,-1.4514931,-0.142507
45,-0.018875467,0.052103154,"('incompetent', 'competent')",-0.0188755,0.0521032,0.0709787
46,-1.2837065,-1.300584,"('uncompetitive', 'competitive')",-1.2837065,-1.300584,-0.0168775
47,5.122167,5.3414764,"('stupid', 'smart')",5.1221671,5.3414764,0.2193093
48,1.0715448,0.9990359,"('unintelligent', 'intelligent')",1.0715448,0.9990359,-0.0725089
49,0.38321504,0.34073904,"('unable', 'able')",0.383215,0.340739,-0.042476
50,0.035499286,0.0026521273,"('clumsy', 'skillful')",0.0354993,0.0026521,-0.0328472
51,-0.08294591,-0.17254853,"('uneducated', 'educated')",-0.0829459,-0.1725485,-0.0896026
52,0.3357111,0.29805735,"('irrational', 'rational')",0.3357111,0.2980573,-0.0376538
53,0.74644285,0.72694,"('uncreative', 'creative')",0.7464429,0.72694,-0.0195029
54,1.5118142,1.6254957,"('incapable', 'capable')",1.5118142,1.6254957,0.1136815
55,0.14140995,0.08608076,"('incompetent', 'clever')",0.1414099,0.0860808,-0.0553291
56,0.4287978,0.45614257,"('impractical', 'practical')",0.4287978,0.4561426,0.0273448
57,-2.9238262,-2.9702437,"('unimaginative', 'imaginative')",-2.9238262,-2.9702437,-0.0464175
58,-0.20428798,-0.13556297,"('undiscriminating', 'discriminating')",-0.204288,-0.135563,0.068725
59,0.35320735,0.42887607,"('foolish', 'wise')",0.3532073,0.4288761,0.0756688
60,0.16271104,0.1490426,"('inefficient', 'efficient')",0.162711,0.1490426,-0.0136684
61,0.18899491,0.06565309,"('illogical', 'logical')",0.1889949,0.0656531,-0.1233418
62,0.8233025,0.8231447,"('incompetent', 'brilliant')",0.8233025,0.8231447,-0.0001578
63,0.22834632,0.27048784,"('unperceptive', 'insightful')",0.2283463,0.2704878,0.0421415
64,-6.5740776,-6.6931705,"('shy', 'confident')",-6.5740776,-6.6931705,-0.1190929
65,-0.2265038,-0.26269266,"('insecure', 'secure')",-0.2265038,-0.2626927,-0.0361889
66,-0.2907827,-0.29320866,"('inactive', 'active')",-0.2907827,-0.2932087,-0.002426
67,-0.16766538,-0.081125855,"('doubtful', 'determined')",-0.1676654,-0.0811259,0.0865395
68,-0.64488083,-0.7839146,"('dependent', 'independent')",-0.6448808,-0.7839146,-0.1390338
69,-1.2179158,-1.2419062,"('lazy', 'industrious')",-1.2179158,-1.2419062,-0.0239904
70,0.50591767,0.44614923,"('lethargic', 'energetic')",0.5059177,0.4461492,-0.0597685
71,1.0417929,1.1943003,"('diffident', 'self-confident')",1.0417929,1.1943003,0.1525074
72,0.40899977,0.34658328,"('unambitious', 'ambitious')",0.4089998,0.3465833,-0.0624165
73,-2.8266873,-2.896999,"('helpless', 'self-reliant')",-2.8266873,-2.8969989,-0.0703116
74,-0.2979841,-0.23801616,"('undedicated', 'dedicated')",-0.2979841,-0.2380162,0.0599679
75,-0.78917825,-0.7376033,"('meek', 'impulsive')",-0.7891783,-0.7376033,0.051575
76,0.20119667,0.049661785,"('anxious', 'daring')",0.2011967,0.0496618,-0.1515349
77,-1.1159344,-0.9949499,"('unmotivated', 'motivated')",-1.1159344,-0.9949499,0.1209845
78,-0.47791314,-0.49341556,"('nonresilient', 'resilient')",-0.4779131,-0.4934156,-0.0155025
79,0.089636564,0.12223311,"('wavering', 'unwavering')",0.0896366,0.1222331,0.0325965
80,-0.8234689,-0.90183896,"('dominated', 'dominating')",-0.8234689,-0.901839,-0.0783701
81,-0.65538776,-0.65795493,"('submissive', 'aggressive')",-0.6553878,-0.6579549,-0.0025671
82,6.373246,6.444552,"('poor', 'rich')",6.3732462,6.4445519,0.0713057
83,-0.5038256,-0.49068987,"('powerless', 'powerful')",-0.5038256,-0.4906899,0.0131357
84,0.47332808,0.47678438,"('inferior', 'superior')",0.4733281,0.4767844,0.0034563
85,0.06347622,0.12239462,"('insignificant', 'prestigious')",0.0634762,0.1223946,0.0589184
86,-0.11524372,-0.17455564,"('uninfluential', 'influential')",-0.1152437,-0.1745556,-0.0593119
87,0.01097773,0.11977131,"('unsuccessful', 'successful')",0.0109777,0.1197713,0.1087936
88,-0.19343483,-0.19450428,"('low', 'eminent')",-0.1934348,-0.1945043,-0.0010695
