,mouser_male,mouser_female,tuple,average_male,average_female,female-male
60,1.4017557,1.4159704,"('inefficient', 'efficient')",1.4017557,1.4159704,0.0142147
61,0.51485455,0.3812587,"('illogical', 'logical')",0.5148546,0.3812587,-0.1335959
62,0.66892856,0.71618295,"('incompetent', 'brilliant')",0.6689286,0.7161829,0.0472543
63,-0.04179018,-0.02112106,"('unperceptive', 'insightful')",-0.0417902,-0.0211211,0.0206691
64,-2.8567958,-2.8564224,"('shy', 'confident')",-2.8567958,-2.8564224,0.0003734
65,0.98529744,0.8688077,"('insecure', 'secure')",0.9852974,0.8688077,-0.1164897
66,-0.72428465,-0.76060635,"('inactive', 'active')",-0.7242846,-0.7606063,-0.0363217
67,0.1834384,0.23529243,"('doubtful', 'determined')",0.1834384,0.2352924,0.051854
68,-0.6691575,-0.63914776,"('dependent', 'independent')",-0.6691575,-0.6391478,0.0300097
69,-1.6454937,-1.5097339,"('lazy', 'industrious')",-1.6454937,-1.5097339,0.1357598
70,0.7847146,0.6419751,"('lethargic', 'energetic')",0.7847146,0.6419751,-0.1427395
71,0.034765072,0.057639208,"('diffident', 'self-confident')",0.0347651,0.0576392,0.0228741
72,-0.2881158,-0.36128154,"('unambitious', 'ambitious')",-0.2881158,-0.3612815,-0.0731657
73,-1.6606992,-1.5539489,"('helpless', 'self-reliant')",-1.6606992,-1.5539489,0.1067503
74,0.6151433,0.49168554,"('undedicated', 'dedicated')",0.6151433,0.4916855,-0.1234578
75,-0.86277044,-0.79297924,"('meek', 'impulsive')",-0.8627704,-0.7929792,0.0697912
76,0.6760378,0.688306,"('anxious', 'daring')",0.6760378,0.688306,0.0122682
77,-1.028906,-0.938081,"('unmotivated', 'motivated')",-1.028906,-0.938081,0.090825
78,-0.19224833,-0.24379346,"('nonresilient', 'resilient')",-0.1922483,-0.2437935,-0.0515452
79,-1.2755436,-1.2626574,"('wavering', 'unwavering')",-1.2755436,-1.2626574,0.0128862
80,0.18089512,0.14034803,"('dominated', 'dominating')",0.1808951,0.140348,-0.0405471
81,0.36511678,0.35219684,"('submissive', 'aggressive')",0.3651168,0.3521968,-0.01292
82,2.296569,2.1589923,"('poor', 'rich')",2.2965691,2.1589923,-0.1375768
83,-0.2170206,-0.23885223,"('powerless', 'powerful')",-0.2170206,-0.2388522,-0.0218316
84,-0.044811107,0.01951789,"('inferior', 'superior')",-0.0448111,0.0195179,0.064329
85,-1.5859072,-1.4995621,"('insignificant', 'prestigious')",-1.5859072,-1.4995621,0.0863451
86,-0.13774669,-0.38472068,"('uninfluential', 'influential')",-0.1377467,-0.3847207,-0.246974
87,-0.11277971,-0.17943971,"('unsuccessful', 'successful')",-0.1127797,-0.1794397,-0.06666
88,-0.55063057,-0.6141095,"('low', 'eminent')",-0.5506306,-0.6141095,-0.0634789
