,wyeth_male,wyeth_female,tuple,average_male,average_female,female-male
69,1.6042557,1.6969674,"('lazy', 'industrious')",1.6042557,1.6969674,0.0927117
70,-1.8070203,-1.875553,"('lethargic', 'energetic')",-1.8070203,-1.875553,-0.0685327
71,0.49537677,0.45321813,"('diffident', 'self-confident')",0.4953768,0.4532181,-0.0421587
72,-0.4283481,-0.42136607,"('unambitious', 'ambitious')",-0.4283481,-0.4213661,0.006982
73,-0.12414199,-0.15140563,"('helpless', 'self-reliant')",-0.124142,-0.1514056,-0.0272636
74,-0.38028485,-0.4373868,"('undedicated', 'dedicated')",-0.3802848,-0.4373868,-0.057102
75,0.6871842,0.6248768,"('meek', 'impulsive')",0.6871842,0.6248768,-0.0623074
76,-1.1804746,-1.1310505,"('anxious', 'daring')",-1.1804746,-1.1310505,0.0494241
77,-2.0027618,-1.8381146,"('unmotivated', 'motivated')",-2.0027618,-1.8381146,0.1646472
78,-0.28390646,-0.28488016,"('nonresilient', 'resilient')",-0.2839065,-0.2848802,-0.0009737
79,1.0431368,1.0496426,"('wavering', 'unwavering')",1.0431368,1.0496426,0.0065058
80,-0.7099747,-0.8007968,"('dominated', 'dominating')",-0.7099747,-0.8007968,-0.0908221
81,-2.3603752,-2.2577128,"('submissive', 'aggressive')",-2.3603752,-2.2577128,0.1026624
82,0.31681812,0.33172202,"('poor', 'rich')",0.3168181,0.331722,0.0149039
83,-0.44228578,-0.46156943,"('powerless', 'powerful')",-0.4422858,-0.4615694,-0.0192836
84,-0.273517,-0.32273203,"('inferior', 'superior')",-0.273517,-0.322732,-0.049215
85,2.0884013,2.151764,"('insignificant', 'prestigious')",2.0884013,2.1517639,0.0633626
86,-0.98102945,-1.0014734,"('uninfluential', 'influential')",-0.9810295,-1.0014734,-0.0204439
87,0.7911284,0.7434854,"('unsuccessful', 'successful')",0.7911284,0.7434854,-0.047643
88,-0.33395335,-0.35897535,"('low', 'eminent')",-0.3339534,-0.3589754,-0.025022
