,female_male,female_female,tuple,average_male,average_female,female-male
41,-0.0059896484,-0.2113244,"('unforgiving', 'forgiving')",-0.0059896,-0.2113244,-0.2053348
42,-1.4006946,-1.8350315,"('unreliable', 'reliable')",-1.4006946,-1.8350315,-0.4343369
43,1.8557549,1.5298858,"('irresponsible', 'responsible')",1.8557549,1.5298858,-0.3258691
44,-1.302754,-1.3353509,"('prejudiced', 'unprejudiced')",-1.302754,-1.3353509,-0.0325969
45,0.8302017,0.46842608,"('incompetent', 'competent')",0.8302017,0.4684261,-0.3617756
46,0.14698339,-0.31218413,"('uncompetitive', 'competitive')",0.1469834,-0.3121841,-0.4591675
47,5.7163405,5.9579406,"('stupid', 'smart')",5.7163405,5.9579406,0.2416001
48,1.4062301,1.2333226,"('unintelligent', 'intelligent')",1.4062301,1.2333226,-0.1729075
49,0.4701918,0.43106604,"('unable', 'able')",0.4701918,0.431066,-0.0391258
50,0.343405,0.58128697,"('clumsy', 'skillful')",0.343405,0.581287,0.237882
51,1.2959646,0.8721127,"('uneducated', 'educated')",1.2959646,0.8721127,-0.4238519
52,-0.64825106,-0.29173467,"('irrational', 'rational')",-0.6482511,-0.2917347,0.3565164
53,0.7115169,0.7052963,"('uncreative', 'creative')",0.7115169,0.7052963,-0.0062206
54,1.4243027,1.5568196,"('incapable', 'capable')",1.4243027,1.5568196,0.1325169
55,1.5002514,0.9569268,"('incompetent', 'clever')",1.5002514,0.9569268,-0.5433246
56,1.1092829,0.6458652,"('impractical', 'practical')",1.1092829,0.6458652,-0.4634177
57,-2.1435692,-2.5787284,"('unimaginative', 'imaginative')",-2.1435692,-2.5787284,-0.4351592
58,-0.07149285,-0.26614428,"('undiscriminating', 'discriminating')",-0.0714929,-0.2661443,-0.1946514
59,-0.042027324,0.18972921,"('foolish', 'wise')",-0.0420273,0.1897292,0.2317565
60,1.2183429,0.5916842,"('inefficient', 'efficient')",1.2183429,0.5916842,-0.6266587
61,0.70589197,0.4577217,"('illogical', 'logical')",0.705892,0.4577217,-0.2481703
62,2.03924,1.3593297,"('incompetent', 'brilliant')",2.0392399,1.3593297,-0.6799102
63,1.4677596,0.9091168,"('unperceptive', 'insightful')",1.4677596,0.9091168,-0.5586428
64,-5.05705,-5.8075333,"('shy', 'confident')",-5.0570502,-5.8075333,-0.7504831
65,1.5280087,1.0713211,"('insecure', 'secure')",1.5280087,1.0713211,-0.4566876
66,-0.1095691,-0.14568716,"('inactive', 'active')",-0.1095691,-0.1456872,-0.0361181
67,-0.8682007,-1.022988,"('doubtful', 'determined')",-0.8682007,-1.022988,-0.1547873
68,-0.09084822,-0.2301658,"('dependent', 'independent')",-0.0908482,-0.2301658,-0.1393176
69,-1.9452645,-1.7622358,"('lazy', 'industrious')",-1.9452645,-1.7622358,0.1830287
70,2.1288803,1.6049646,"('lethargic', 'energetic')",2.1288803,1.6049646,-0.5239157
71,0.656837,0.7716205,"('diffident', 'self-confident')",0.656837,0.7716205,0.1147835
72,1.0832485,0.803014,"('unambitious', 'ambitious')",1.0832485,0.803014,-0.2802345
73,-2.9578087,-2.9640517,"('helpless', 'self-reliant')",-2.9578087,-2.9640517,-0.006243
74,0.5194,0.16778845,"('undedicated', 'dedicated')",0.5194,0.1677884,-0.3516116
75,-0.93073285,-0.71499366,"('meek', 'impulsive')",-0.9307328,-0.7149937,0.2157391
76,1.462533,1.0735593,"('anxious', 'daring')",1.462533,1.0735593,-0.3889737
77,-0.74459594,-1.134408,"('unmotivated', 'motivated')",-0.7445959,-1.134408,-0.3898121
78,-0.112166606,-0.30200315,"('nonresilient', 'resilient')",-0.1121666,-0.3020031,-0.1898365
79,-0.29798844,0.13419397,"('wavering', 'unwavering')",-0.2979884,0.134194,0.4321824
80,0.46280724,0.023395784,"('dominated', 'dominating')",0.4628072,0.0233958,-0.4394114
81,0.7874792,0.0963064,"('submissive', 'aggressive')",0.7874792,0.0963064,-0.6911728
82,6.4725947,6.7415166,"('poor', 'rich')",6.4725947,6.7415166,0.2689219
83,-0.21769333,-0.5221343,"('powerless', 'powerful')",-0.2176933,-0.5221343,-0.304441
84,0.1457335,0.42181817,"('inferior', 'superior')",0.1457335,0.4218182,0.2760847
85,-1.6005806,-1.2690403,"('insignificant', 'prestigious')",-1.6005806,-1.2690403,0.3315403
86,0.90886784,0.5330437,"('uninfluential', 'influential')",0.9088678,0.5330437,-0.3758241
87,0.27880356,0.21130984,"('unsuccessful', 'successful')",0.2788036,0.2113098,-0.0674938
88,0.0540311,0.04713076,"('low', 'eminent')",0.0540311,0.0471308,-0.0069003
