,corporal_male,corporal_female,tuple,average_male,average_female,female-male
36,-0.2830025,-0.65690655,"('hostile', 'amicable')",-0.2830025,-0.6569065,-0.373904
37,1.0760621,1.1795659,"('fake', 'genuine')",1.0760621,1.1795659,0.1035038
38,0.35104254,0.2832588,"('untruthful', 'truthful')",0.3510425,0.2832588,-0.0677837
39,-0.15030107,-0.036011446,"('exploitative', 'cooperative')",-0.1503011,-0.0360114,0.1142897
40,-1.5328616,-1.3797746,"('stingy', 'generous')",-1.5328616,-1.3797746,0.153087
41,-0.086832464,-0.04071776,"('unforgiving', 'forgiving')",-0.0868325,-0.0407178,0.0461147
42,-2.5604799,-2.2130265,"('unreliable', 'reliable')",-2.5604799,-2.2130265,0.3474534
43,1.064264,1.1963365,"('irresponsible', 'responsible')",1.0642641,1.1963365,0.1320724
44,-1.5718263,-1.6730313,"('prejudiced', 'unprejudiced')",-1.5718263,-1.6730313,-0.101205
45,0.16459207,0.3064225,"('incompetent', 'competent')",0.1645921,0.3064225,0.1418304
46,-1.072284,-0.6573548,"('uncompetitive', 'competitive')",-1.072284,-0.6573548,0.4149292
47,5.911476,6.0487204,"('stupid', 'smart')",5.9114761,6.0487204,0.1372443
48,0.7524616,0.9336366,"('unintelligent', 'intelligent')",0.7524616,0.9336366,0.181175
49,0.268082,0.51814175,"('unable', 'able')",0.268082,0.5181417,0.2500597
50,0.06182686,0.06337632,"('clumsy', 'skillful')",0.0618269,0.0633763,0.0015494
51,0.51861703,0.733897,"('uneducated', 'educated')",0.518617,0.733897,0.21528
52,-0.15331881,-0.33680212,"('irrational', 'rational')",-0.1533188,-0.3368021,-0.1834833
53,0.6285286,0.63785005,"('uncreative', 'creative')",0.6285286,0.63785,0.0093214
54,1.4990661,1.6195024,"('incapable', 'capable')",1.4990661,1.6195024,0.1204363
55,0.60959643,0.89544106,"('incompetent', 'clever')",0.6095964,0.8954411,0.2858447
56,0.8291704,0.9812344,"('impractical', 'practical')",0.8291704,0.9812344,0.152064
57,-3.137432,-2.7737627,"('unimaginative', 'imaginative')",-3.1374321,-2.7737627,0.3636694
58,-0.293005,-0.2628475,"('undiscriminating', 'discriminating')",-0.293005,-0.2628475,0.0301575
59,0.5739917,0.4869944,"('foolish', 'wise')",0.5739917,0.4869944,-0.0869973
60,0.31185865,0.6212213,"('inefficient', 'efficient')",0.3118587,0.6212213,0.3093626
61,0.3493071,0.32361186,"('illogical', 'logical')",0.3493071,0.3236119,-0.0256952
62,1.0401394,1.4361867,"('incompetent', 'brilliant')",1.0401394,1.4361867,0.3960473
63,0.6194249,0.95229,"('unperceptive', 'insightful')",0.6194249,0.95229,0.3328651
64,-6.262908,-5.922435,"('shy', 'confident')",-6.262908,-5.9224348,0.3404732
65,0.2741993,0.54307175,"('insecure', 'secure')",0.2741993,0.5430717,0.2688724
66,0.041329548,-0.006955087,"('inactive', 'active')",0.0413295,-0.0069551,-0.0482846
67,-0.39971575,-0.39902717,"('doubtful', 'determined')",-0.3997158,-0.3990272,0.0006886
68,-0.44076574,-0.23229164,"('dependent', 'independent')",-0.4407657,-0.2322916,0.2084741
69,-1.0107577,-1.2435446,"('lazy', 'industrious')",-1.0107577,-1.2435446,-0.2327869
70,0.98301643,1.3401959,"('lethargic', 'energetic')",0.9830164,1.3401959,0.3571795
71,0.9426249,0.9791994,"('diffident', 'self-confident')",0.9426249,0.9791994,0.0365745
72,0.6836286,0.78871214,"('unambitious', 'ambitious')",0.6836286,0.7887121,0.1050835
73,-3.2325363,-3.167251,"('helpless', 'self-reliant')",-3.2325363,-3.1672511,0.0652852
74,0.053590618,0.11737448,"('undedicated', 'dedicated')",0.0535906,0.1173745,0.0637839
75,-1.0230263,-1.0427146,"('meek', 'impulsive')",-1.0230263,-1.0427146,-0.0196883
76,0.47808075,0.65808856,"('anxious', 'daring')",0.4780807,0.6580886,0.1800079
77,-0.9264336,-0.83310044,"('unmotivated', 'motivated')",-0.9264336,-0.8331004,0.0933332
78,-0.5483712,-0.3953774,"('nonresilient', 'resilient')",-0.5483712,-0.3953774,0.1529938
79,0.27351034,0.11042243,"('wavering', 'unwavering')",0.2735103,0.1104224,-0.1630879
80,-0.22976753,-0.09798685,"('dominated', 'dominating')",-0.2297675,-0.0979868,0.1317807
81,-0.3327663,0.09865846,"('submissive', 'aggressive')",-0.3327663,0.0986585,0.4314248
82,6.2815833,6.5723743,"('poor', 'rich')",6.2815833,6.5723743,0.290791
83,-0.41559708,-0.3272219,"('powerless', 'powerful')",-0.4155971,-0.3272219,0.0883752
84,0.23954843,0.2507805,"('inferior', 'superior')",0.2395484,0.2507805,0.0112321
85,-1.0970984,-1.3224399,"('insignificant', 'prestigious')",-1.0970984,-1.3224399,-0.2253415
86,0.5174758,0.71855605,"('uninfluential', 'influential')",0.5174758,0.718556,0.2010802
87,0.048503004,0.27004692,"('unsuccessful', 'successful')",0.048503,0.2700469,0.2215439
88,0.056087073,0.19166115,"('low', 'eminent')",0.0560871,0.1916611,0.135574
