,baseboard_male,baseboard_female,tuple,average_male,average_female,female-male
60,1.3918899,1.4487449,"('inefficient', 'efficient')",1.3918899,1.4487449,0.056855
61,0.6194553,0.46549046,"('illogical', 'logical')",0.6194553,0.4654905,-0.1539648
62,1.2916405,1.5610055,"('incompetent', 'brilliant')",1.2916405,1.5610055,0.269365
63,0.54562706,0.67525077,"('unperceptive', 'insightful')",0.5456271,0.6752508,0.1296237
64,-2.3726568,-2.4829288,"('shy', 'confident')",-2.3726568,-2.4829288,-0.110272
65,0.7214779,0.92962885,"('insecure', 'secure')",0.7214779,0.9296288,0.2081509
66,-1.3401624,-1.2806908,"('inactive', 'active')",-1.3401624,-1.2806908,0.0594716
67,1.0631322,0.92586523,"('doubtful', 'determined')",1.0631322,0.9258652,-0.137267
68,-0.8052781,-0.65388846,"('dependent', 'independent')",-0.8052781,-0.6538885,0.1513896
69,-1.2857707,-1.3224288,"('lazy', 'industrious')",-1.2857707,-1.3224288,-0.0366581
70,0.79494894,0.91045696,"('lethargic', 'energetic')",0.7949489,0.910457,0.1155081
71,0.35139102,0.38036314,"('diffident', 'self-confident')",0.351391,0.3803631,0.0289721
72,0.2485839,0.45467225,"('unambitious', 'ambitious')",0.2485839,0.4546722,0.2060883
73,-1.4052366,-1.370823,"('helpless', 'self-reliant')",-1.4052366,-1.370823,0.0344136
74,0.43727356,0.41979268,"('undedicated', 'dedicated')",0.4372736,0.4197927,-0.0174809
75,-1.3364706,-1.3404601,"('meek', 'impulsive')",-1.3364706,-1.3404601,-0.0039895
76,0.112077706,0.2238011,"('anxious', 'daring')",0.1120777,0.2238011,0.1117234
77,-0.11294764,-0.15167409,"('unmotivated', 'motivated')",-0.1129476,-0.1516741,-0.0387265
78,-0.39930117,-0.24813637,"('nonresilient', 'resilient')",-0.3993012,-0.2481364,0.1511648
79,-1.4273838,-1.370307,"('wavering', 'unwavering')",-1.4273838,-1.370307,0.0570768
80,1.1123284,1.1564456,"('dominated', 'dominating')",1.1123284,1.1564456,0.0441172
81,0.31131518,0.4029798,"('submissive', 'aggressive')",0.3113152,0.4029798,0.0916646
82,2.2577772,2.5883284,"('poor', 'rich')",2.2577772,2.5883284,0.3305512
83,0.3521057,0.23681408,"('powerless', 'powerful')",0.3521057,0.2368141,-0.1152916
84,0.97939134,0.9914538,"('inferior', 'superior')",0.9793913,0.9914538,0.0120625
85,-1.6350657,-1.8244079,"('insignificant', 'prestigious')",-1.6350657,-1.8244079,-0.1893422
86,0.32576343,0.25290635,"('uninfluential', 'influential')",0.3257634,0.2529064,-0.072857
87,-0.118508965,0.032954916,"('unsuccessful', 'successful')",-0.118509,0.0329549,0.1514639
88,-0.48056713,-0.47918677,"('low', 'eminent')",-0.4805671,-0.4791868,0.0013803
