,remnant_male,remnant_female,tuple,average_male,average_female,female-male
33,-0.4599347,-0.5221891,"('wrong', 'right')",-0.4599347,-0.5221891,-0.0622544
34,3.8717744,4.044952,"('mean', 'honorable')",3.8717744,4.0449519,0.1731775
35,-0.8944645,-1.2277203,"('corrupt', 'incorrupt')",-0.8944645,-1.2277203,-0.3332558
36,-0.863947,-1.0344975,"('hostile', 'amicable')",-0.863947,-1.0344975,-0.1705505
37,1.012697,0.9594706,"('fake', 'genuine')",1.012697,0.9594706,-0.0532264
38,-0.49150008,-0.414414,"('untruthful', 'truthful')",-0.4915001,-0.414414,0.0770861
39,0.2810684,0.32446632,"('exploitative', 'cooperative')",0.2810684,0.3244663,0.0433979
40,-1.1168743,-1.3034618,"('stingy', 'generous')",-1.1168743,-1.3034618,-0.1865875
41,0.3631351,0.34343204,"('unforgiving', 'forgiving')",0.3631351,0.343432,-0.0197031
42,-1.2894201,-1.3056009,"('unreliable', 'reliable')",-1.2894201,-1.3056009,-0.0161808
43,0.93686014,1.0912511,"('irresponsible', 'responsible')",0.9368601,1.0912511,0.154391
44,-0.71401054,-0.70572937,"('prejudiced', 'unprejudiced')",-0.7140105,-0.7057294,0.0082811
45,0.54185015,0.34461462,"('incompetent', 'competent')",0.5418501,0.3446146,-0.1972355
46,-0.24472521,-0.15705913,"('uncompetitive', 'competitive')",-0.2447252,-0.1570591,0.0876661
47,4.421714,4.5264416,"('stupid', 'smart')",4.4217138,4.5264416,0.1047278
48,0.29826188,0.3264155,"('unintelligent', 'intelligent')",0.2982619,0.3264155,0.0281536
49,-0.41931105,-0.25171232,"('unable', 'able')",-0.419311,-0.2517123,0.1675987
50,-0.26534486,-0.33288062,"('clumsy', 'skillful')",-0.2653449,-0.3328806,-0.0675357
51,0.018036406,0.0001642853,"('uneducated', 'educated')",0.0180364,0.0001643,-0.0178721
52,-0.4174918,-0.6585296,"('irrational', 'rational')",-0.4174918,-0.6585296,-0.2410378
53,-0.06000337,-0.20581819,"('uncreative', 'creative')",-0.0600034,-0.2058182,-0.1458148
54,0.6520063,0.6497638,"('incapable', 'capable')",0.6520063,0.6497638,-0.0022425
55,0.784384,0.8693113,"('incompetent', 'clever')",0.784384,0.8693113,0.0849273
56,0.5917127,0.65681463,"('impractical', 'practical')",0.5917127,0.6568146,0.0651019
57,-1.872527,-1.9951298,"('unimaginative', 'imaginative')",-1.872527,-1.9951298,-0.1226028
58,0.36103296,0.27534762,"('undiscriminating', 'discriminating')",0.361033,0.2753476,-0.0856854
59,-0.14656287,-0.20504664,"('foolish', 'wise')",-0.1465629,-0.2050466,-0.0584837
60,0.58432,0.90868044,"('inefficient', 'efficient')",0.58432,0.9086804,0.3243604
61,0.23146012,0.07574504,"('illogical', 'logical')",0.2314601,0.075745,-0.1557151
62,0.6305931,0.80002767,"('incompetent', 'brilliant')",0.6305931,0.8000277,0.1694346
63,0.019415572,0.10582924,"('unperceptive', 'insightful')",0.0194156,0.1058292,0.0864136
64,-5.188222,-5.046857,"('shy', 'confident')",-5.1882219,-5.0468569,0.141365
65,0.78232807,0.9375305,"('insecure', 'secure')",0.7823281,0.9375305,0.1552024
66,0.09607872,-0.07093365,"('inactive', 'active')",0.0960787,-0.0709336,-0.1670123
67,-0.61892956,-0.47106287,"('doubtful', 'determined')",-0.6189296,-0.4710629,0.1478667
68,-0.9183178,-0.7971893,"('dependent', 'independent')",-0.9183178,-0.7971893,0.1211285
69,-1.874101,-1.8830202,"('lazy', 'industrious')",-1.874101,-1.8830202,-0.0089192
70,1.7086891,1.6901597,"('lethargic', 'energetic')",1.7086891,1.6901597,-0.0185294
71,0.49092707,0.40660453,"('diffident', 'self-confident')",0.4909271,0.4066045,-0.0843226
72,0.8298667,1.0687835,"('unambitious', 'ambitious')",0.8298667,1.0687835,0.2389168
73,-2.6694546,-2.6692057,"('helpless', 'self-reliant')",-2.6694546,-2.6692057,0.0002489
74,0.3017727,0.09978144,"('undedicated', 'dedicated')",0.3017727,0.0997814,-0.2019913
75,-0.6102239,-0.566049,"('meek', 'impulsive')",-0.6102239,-0.566049,0.0441749
76,0.78312266,0.82534605,"('anxious', 'daring')",0.7831227,0.8253461,0.0422234
77,-1.3315656,-1.1044974,"('unmotivated', 'motivated')",-1.3315656,-1.1044974,0.2270682
78,-0.90376467,-0.9234039,"('nonresilient', 'resilient')",-0.9037647,-0.9234039,-0.0196392
79,-0.50847954,-0.5707109,"('wavering', 'unwavering')",-0.5084795,-0.5707109,-0.0622314
80,-0.054948766,-0.07920626,"('dominated', 'dominating')",-0.0549488,-0.0792063,-0.0242575
81,0.08709967,0.25826365,"('submissive', 'aggressive')",0.0870997,0.2582636,0.1711639
82,5.633866,5.6411047,"('poor', 'rich')",5.6338658,5.6411047,0.0072389
83,-0.25017175,-0.14280517,"('powerless', 'powerful')",-0.2501718,-0.1428052,0.1073666
84,0.17020488,0.14529093,"('inferior', 'superior')",0.1702049,0.1452909,-0.024914
85,-1.085876,-1.2694786,"('insignificant', 'prestigious')",-1.085876,-1.2694786,-0.1836026
86,0.39762458,0.32387376,"('uninfluential', 'influential')",0.3976246,0.3238738,-0.0737508
87,-0.46825475,-0.4648831,"('unsuccessful', 'successful')",-0.4682547,-0.4648831,0.0033716
88,-0.060449068,-0.04508822,"('low', 'eminent')",-0.0604491,-0.0450882,0.0153609
