,pitch_male,pitch_female,tuple,average_male,average_female,female-male
48,1.086065,1.0808566,"('unintelligent', 'intelligent')",1.0860651,1.0808566,-0.0052085
49,0.23749968,0.4086745,"('unable', 'able')",0.2374997,0.4086745,0.1711748
50,0.38882127,0.57339394,"('clumsy', 'skillful')",0.3888213,0.5733939,0.1845726
51,1.0516515,1.0559632,"('uneducated', 'educated')",1.0516515,1.0559632,0.0043117
52,-0.6175814,-0.5337052,"('irrational', 'rational')",-0.6175814,-0.5337052,0.0838762
53,0.7610466,0.79799634,"('uncreative', 'creative')",0.7610466,0.7979963,0.0369497
54,1.4372913,1.5950594,"('incapable', 'capable')",1.4372913,1.5950594,0.1577681
55,1.4289694,1.4236972,"('incompetent', 'clever')",1.4289694,1.4236972,-0.0052722
56,1.0231817,1.0080484,"('impractical', 'practical')",1.0231817,1.0080484,-0.0151333
57,-2.06093,-1.9720933,"('unimaginative', 'imaginative')",-2.06093,-1.9720933,0.0888367
58,-0.0867419,-0.05867976,"('undiscriminating', 'discriminating')",-0.0867419,-0.0586798,0.0280621
59,0.14228824,0.35664082,"('foolish', 'wise')",0.1422882,0.3566408,0.2143526
60,0.99905795,0.9412243,"('inefficient', 'efficient')",0.9990579,0.9412243,-0.0578336
61,0.5763869,0.52992064,"('illogical', 'logical')",0.5763869,0.5299206,-0.0464663
62,2.081761,2.194188,"('incompetent', 'brilliant')",2.0817609,2.1941881,0.1124272
63,1.475674,1.6509633,"('unperceptive', 'insightful')",1.475674,1.6509633,0.1752893
64,-5.04807,-5.020675,"('shy', 'confident')",-5.04807,-5.0206752,0.0273948
65,1.4484122,1.3447894,"('insecure', 'secure')",1.4484122,1.3447894,-0.1036228
66,0.14687124,0.2225215,"('inactive', 'active')",0.1468712,0.2225215,0.0756503
67,-0.7331698,-0.70331526,"('doubtful', 'determined')",-0.7331698,-0.7033153,0.0298545
68,-0.04580274,0.02016622,"('dependent', 'independent')",-0.0458027,0.0201662,0.0659689
69,-1.6225165,-1.5563529,"('lazy', 'industrious')",-1.6225165,-1.5563529,0.0661636
70,2.0156224,2.0398989,"('lethargic', 'energetic')",2.0156224,2.0398989,0.0242765
71,0.7315072,0.92058647,"('diffident', 'self-confident')",0.7315072,0.9205865,0.1890793
72,1.1524534,1.1433706,"('unambitious', 'ambitious')",1.1524534,1.1433706,-0.0090828
73,-2.8565295,-2.7316163,"('helpless', 'self-reliant')",-2.8565295,-2.7316163,0.1249132
74,0.50997066,0.4860076,"('undedicated', 'dedicated')",0.5099707,0.4860076,-0.0239631
75,-0.8017679,-0.6925931,"('meek', 'impulsive')",-0.8017679,-0.6925931,0.1091748
76,1.3343412,1.2761692,"('anxious', 'daring')",1.3343412,1.2761692,-0.058172
77,-0.7061027,-0.6703195,"('unmotivated', 'motivated')",-0.7061027,-0.6703195,0.0357832
78,-0.16529147,-0.13931558,"('nonresilient', 'resilient')",-0.1652915,-0.1393156,0.0259759
79,-0.08318792,0.047523,"('wavering', 'unwavering')",-0.0831879,0.047523,0.1307109
80,0.3148129,0.27948627,"('dominated', 'dominating')",0.3148129,0.2794863,-0.0353266
81,0.6396953,0.6151204,"('submissive', 'aggressive')",0.6396953,0.6151204,-0.0245749
82,6.3550553,6.5825152,"('poor', 'rich')",6.3550553,6.5825152,0.2274599
83,-0.23123023,-0.26652288,"('powerless', 'powerful')",-0.2312302,-0.2665229,-0.0352927
84,-0.071138084,-0.013719235,"('inferior', 'superior')",-0.0711381,-0.0137192,0.0574189
85,-1.4935853,-1.4235787,"('insignificant', 'prestigious')",-1.4935853,-1.4235787,0.0700066
86,0.7794069,0.8705442,"('uninfluential', 'influential')",0.7794069,0.8705442,0.0911373
87,0.28340852,0.5267349,"('unsuccessful', 'successful')",0.2834085,0.5267349,0.2433264
88,0.2819374,0.45601127,"('low', 'eminent')",0.2819374,0.4560113,0.1740739
