,ambience_male,ambience_female,tuple,average_male,average_female,female-male
30,-0.1951794,-0.37186798,"('intolerant', 'tolerant')",-0.1951794,-0.371868,-0.1766886
31,-0.77765626,-0.4788411,"('evil', 'good')",-0.7776563,-0.4788411,0.2988152
32,-0.19570832,-0.40383866,"('unkind', 'kind')",-0.1957083,-0.4038387,-0.2081304
33,-0.22128603,-0.28650498,"('wrong', 'right')",-0.221286,-0.286505,-0.065219
34,1.5515094,1.6537954,"('mean', 'honorable')",1.5515094,1.6537954,0.102286
35,0.7673468,0.8087963,"('corrupt', 'incorrupt')",0.7673468,0.8087963,0.0414495
36,-0.07393648,0.100172624,"('hostile', 'amicable')",-0.0739365,0.1001726,0.1741091
37,-0.22766763,-0.31559843,"('fake', 'genuine')",-0.2276676,-0.3155984,-0.0879308
38,-0.15324464,-0.23686172,"('untruthful', 'truthful')",-0.1532446,-0.2368617,-0.0836171
39,0.45074636,0.43365222,"('exploitative', 'cooperative')",0.4507464,0.4336522,-0.0170942
40,-1.3559189,-1.3534203,"('stingy', 'generous')",-1.3559189,-1.3534203,0.0024986
41,-0.71320677,-0.7532947,"('unforgiving', 'forgiving')",-0.7132068,-0.7532947,-0.0400879
42,-0.33005115,-0.310101,"('unreliable', 'reliable')",-0.3300512,-0.310101,0.0199502
43,-0.3153857,-0.45905283,"('irresponsible', 'responsible')",-0.3153857,-0.4590528,-0.1436671
44,0.7890632,0.7816676,"('prejudiced', 'unprejudiced')",0.7890632,0.7816676,-0.0073956
45,-1.2403935,-1.2280109,"('incompetent', 'competent')",-1.2403935,-1.2280109,0.0123826
46,-0.83052284,-0.90823954,"('uncompetitive', 'competitive')",-0.8305228,-0.9082395,-0.0777167
47,0.8531447,0.8474468,"('stupid', 'smart')",0.8531447,0.8474468,-0.0056979
48,-0.6080695,-0.70230055,"('unintelligent', 'intelligent')",-0.6080695,-0.7023005,-0.094231
49,0.6074978,0.7005897,"('unable', 'able')",0.6074978,0.7005897,0.0930919
50,0.9533713,0.96049076,"('clumsy', 'skillful')",0.9533713,0.9604908,0.0071195
51,-0.4572153,-0.5829458,"('uneducated', 'educated')",-0.4572153,-0.5829458,-0.1257305
52,0.38347366,0.32450056,"('irrational', 'rational')",0.3834737,0.3245006,-0.0589731
53,-1.1147434,-1.2016376,"('uncreative', 'creative')",-1.1147434,-1.2016376,-0.0868942
54,0.26343355,0.20231512,"('incapable', 'capable')",0.2634335,0.2023151,-0.0611184
55,-0.52620345,-0.615117,"('incompetent', 'clever')",-0.5262035,-0.615117,-0.0889135
56,0.37187523,0.25772485,"('impractical', 'practical')",0.3718752,0.2577249,-0.1141503
57,-1.4586353,-1.5493796,"('unimaginative', 'imaginative')",-1.4586353,-1.5493796,-0.0907443
58,0.52548665,0.5371904,"('undiscriminating', 'discriminating')",0.5254866,0.5371904,0.0117038
59,0.20461021,0.23540041,"('foolish', 'wise')",0.2046102,0.2354004,0.0307902
60,0.015683684,-0.14352936,"('inefficient', 'efficient')",0.0156837,-0.1435294,-0.1592131
61,-0.051261358,-0.24895632,"('illogical', 'logical')",-0.0512614,-0.2489563,-0.1976949
62,-0.6650859,-0.6844579,"('incompetent', 'brilliant')",-0.6650859,-0.6844579,-0.019372
63,0.17674868,0.19331798,"('unperceptive', 'insightful')",0.1767487,0.193318,0.0165693
64,-1.4823066,-1.4516644,"('shy', 'confident')",-1.4823066,-1.4516644,0.0306422
65,-0.6099261,-0.780551,"('insecure', 'secure')",-0.6099261,-0.780551,-0.1706249
66,-0.8662072,-0.7807842,"('inactive', 'active')",-0.8662072,-0.7807842,0.085423
67,0.09286646,0.03421767,"('doubtful', 'determined')",0.0928665,0.0342177,-0.0586488
68,0.6852962,0.6345029,"('dependent', 'independent')",0.6852962,0.6345029,-0.0507933
69,1.2282565,1.4271054,"('lazy', 'industrious')",1.2282565,1.4271054,0.1988489
70,-0.771538,-0.86638975,"('lethargic', 'energetic')",-0.771538,-0.8663898,-0.0948518
71,0.38713714,0.5452449,"('diffident', 'self-confident')",0.3871371,0.5452449,0.1581078
72,-0.8919436,-1.0523146,"('unambitious', 'ambitious')",-0.8919436,-1.0523146,-0.160371
73,1.0349379,1.0964458,"('helpless', 'self-reliant')",1.0349379,1.0964458,0.0615079
74,0.100295536,0.017232127,"('undedicated', 'dedicated')",0.1002955,0.0172321,-0.0830634
75,-0.5117065,-0.38501948,"('meek', 'impulsive')",-0.5117065,-0.3850195,0.126687
76,0.1455476,0.09839623,"('anxious', 'daring')",0.1455476,0.0983962,-0.0471514
77,-1.1679262,-1.1048259,"('unmotivated', 'motivated')",-1.1679262,-1.1048259,0.0631003
78,1.0793589,1.2015426,"('nonresilient', 'resilient')",1.0793589,1.2015426,0.1221837
79,-0.26385558,-0.16361584,"('wavering', 'unwavering')",-0.2638556,-0.1636158,0.1002398
80,-0.24498062,-0.3586549,"('dominated', 'dominating')",-0.2449806,-0.3586549,-0.1136743
81,-1.4446632,-1.6222315,"('submissive', 'aggressive')",-1.4446632,-1.6222315,-0.1775683
82,0.17190596,0.12083776,"('poor', 'rich')",0.171906,0.1208378,-0.0510682
83,0.08042963,0.06291984,"('powerless', 'powerful')",0.0804296,0.0629198,-0.0175098
84,0.7529195,0.63599753,"('inferior', 'superior')",0.7529195,0.6359975,-0.116922
85,0.9398778,1.0835364,"('insignificant', 'prestigious')",0.9398778,1.0835364,0.1436586
86,-1.6835467,-1.8515366,"('uninfluential', 'influential')",-1.6835467,-1.8515366,-0.1679899
87,0.3224363,0.32203224,"('unsuccessful', 'successful')",0.3224363,0.3220322,-0.0004041
88,-0.11224981,-0.21560793,"('low', 'eminent')",-0.1122498,-0.2156079,-0.1033581
