,windscreen_male,windscreen_female,tuple,average_male,average_female,female-male
40,-1.0494967,-1.0481554,"('stingy', 'generous')",-1.0494967,-1.0481554,0.0013413
41,-0.2488654,-0.44770688,"('unforgiving', 'forgiving')",-0.2488654,-0.4477069,-0.1988415
42,-1.4807405,-1.1695409,"('unreliable', 'reliable')",-1.4807405,-1.1695409,0.3111996
43,0.25408304,0.06983454,"('irresponsible', 'responsible')",0.254083,0.0698345,-0.1842485
44,-1.2421486,-1.162902,"('prejudiced', 'unprejudiced')",-1.2421486,-1.162902,0.0792466
45,0.09338236,0.114604555,"('incompetent', 'competent')",0.0933824,0.1146046,0.0212222
46,0.4621518,0.6190362,"('uncompetitive', 'competitive')",0.4621518,0.6190362,0.1568844
47,1.9537727,1.9250928,"('stupid', 'smart')",1.9537727,1.9250928,-0.0286799
48,0.120057575,0.025262512,"('unintelligent', 'intelligent')",0.1200576,0.0252625,-0.0947951
49,-0.27539396,0.010296434,"('unable', 'able')",-0.275394,0.0102964,0.2856904
50,0.094872095,0.116438985,"('clumsy', 'skillful')",0.0948721,0.116439,0.0215669
51,-0.3015209,-0.15118584,"('uneducated', 'educated')",-0.3015209,-0.1511858,0.1503351
52,-0.4010172,-0.83940005,"('irrational', 'rational')",-0.4010172,-0.8394001,-0.4383829
53,0.08758007,-0.18418774,"('uncreative', 'creative')",0.0875801,-0.1841877,-0.2717678
54,-0.1393792,-0.4123494,"('incapable', 'capable')",-0.1393792,-0.4123494,-0.2729702
55,0.07274797,0.44345412,"('incompetent', 'clever')",0.072748,0.4434541,0.3707061
56,1.0162216,1.1575649,"('impractical', 'practical')",1.0162216,1.1575649,0.1413433
57,-0.014064297,-0.16839495,"('unimaginative', 'imaginative')",-0.0140643,-0.168395,-0.1543307
58,1.3562708,1.2955291,"('undiscriminating', 'discriminating')",1.3562708,1.2955291,-0.0607417
59,-0.4574045,-0.7556797,"('foolish', 'wise')",-0.4574045,-0.7556797,-0.2982752
60,0.3246933,0.73986477,"('inefficient', 'efficient')",0.3246933,0.7398648,0.4151715
61,0.15700033,0.03187225,"('illogical', 'logical')",0.1570003,0.0318723,-0.125128
62,0.12158704,0.2776626,"('incompetent', 'brilliant')",0.121587,0.2776626,0.1560756
63,0.36962265,0.3743127,"('unperceptive', 'insightful')",0.3696226,0.3743127,0.0046901
64,-1.7171501,-1.4197513,"('shy', 'confident')",-1.7171501,-1.4197513,0.2973988
65,0.26796246,0.6306453,"('insecure', 'secure')",0.2679625,0.6306453,0.3626828
66,0.3743891,0.1861061,"('inactive', 'active')",0.3743891,0.1861061,-0.188283
67,-0.14576446,-0.13333896,"('doubtful', 'determined')",-0.1457645,-0.133339,0.0124255
68,-0.29567888,-0.07798436,"('dependent', 'independent')",-0.2956789,-0.0779844,0.2176945
69,-0.5643122,-0.6334332,"('lazy', 'industrious')",-0.5643122,-0.6334332,-0.069121
70,0.13365608,0.16955072,"('lethargic', 'energetic')",0.1336561,0.1695507,0.0358946
71,0.315552,0.18675658,"('diffident', 'self-confident')",0.315552,0.1867566,-0.1287954
72,-0.285289,-0.40264744,"('unambitious', 'ambitious')",-0.285289,-0.4026474,-0.1173584
73,-0.59883535,-0.56313765,"('helpless', 'self-reliant')",-0.5988353,-0.5631377,0.0356976
74,-0.27024585,-0.22365688,"('undedicated', 'dedicated')",-0.2702459,-0.2236569,0.046589
75,0.8074314,0.64069897,"('meek', 'impulsive')",0.8074314,0.640699,-0.1667324
76,0.5823549,0.7218902,"('anxious', 'daring')",0.5823549,0.7218902,0.1395353
77,-1.0965757,-0.9338781,"('unmotivated', 'motivated')",-1.0965757,-0.9338781,0.1626976
78,-0.16984597,-0.03935945,"('nonresilient', 'resilient')",-0.169846,-0.0393595,0.1304865
79,-0.1915585,-0.4667014,"('wavering', 'unwavering')",-0.1915585,-0.4667014,-0.2751429
80,1.1779968,1.5886091,"('dominated', 'dominating')",1.1779968,1.5886091,0.4106123
81,-0.35926276,0.008820463,"('submissive', 'aggressive')",-0.3592628,0.0088205,0.3680833
82,1.1236647,1.0733789,"('poor', 'rich')",1.1236647,1.0733789,-0.0502858
83,0.87740403,0.8681953,"('powerless', 'powerful')",0.877404,0.8681953,-0.0092087
84,0.031739052,0.07122917,"('inferior', 'superior')",0.0317391,0.0712292,0.0394901
85,-0.21091257,-0.625052,"('insignificant', 'prestigious')",-0.2109126,-0.625052,-0.4141394
86,0.07865287,-0.12537237,"('uninfluential', 'influential')",0.0786529,-0.1253724,-0.2040253
87,0.35117632,0.47329268,"('unsuccessful', 'successful')",0.3511763,0.4732927,0.1221164
88,-0.73395866,-0.88597566,"('low', 'eminent')",-0.7339587,-0.8859757,-0.152017
