,sectional_male,sectional_female,tuple,average_male,average_female,female-male
21,0.20417611,0.18482172,"('immoral', 'moral')",0.2041761,0.1848217,-0.0193544
22,-0.45417628,-0.44277078,"('untrustworthy', 'trustworthy')",-0.4541763,-0.4427708,0.0114055
23,6.824639,6.803553,"('insincere', 'sincere')",6.8246388,6.8035531,-0.0210857
24,1.753338,1.8076986,"('dishonest', 'honest')",1.753338,1.8076986,0.0543606
25,0.5186948,0.48817977,"('egoistic', 'altruistic')",0.5186948,0.4881798,-0.030515
26,0.44542184,0.24932005,"('hardhearted', 'benevolent')",0.4454218,0.24932,-0.1961018
27,1.631263,1.4779218,"('hardhearted', 'softhearted')",1.631263,1.4779218,-0.1533412
28,0.9350987,0.91635144,"('disloyal', 'loyal')",0.9350987,0.9163514,-0.0187473
29,-0.9327109,-0.95207655,"('unfair', 'fair')",-0.9327109,-0.9520766,-0.0193657
30,0.6829899,0.6163377,"('intolerant', 'tolerant')",0.6829899,0.6163377,-0.0666522
31,-1.3370669,-1.2258564,"('evil', 'good')",-1.3370669,-1.2258564,0.1112105
32,1.3373245,1.2536086,"('unkind', 'kind')",1.3373245,1.2536086,-0.0837159
33,-0.26246783,-0.15849799,"('wrong', 'right')",-0.2624678,-0.158498,0.1039698
34,5.117281,5.2780232,"('mean', 'honorable')",5.117281,5.2780232,0.1607422
35,-1.0253457,-1.0494518,"('corrupt', 'incorrupt')",-1.0253457,-1.0494518,-0.0241061
36,-0.88114685,-0.7885441,"('hostile', 'amicable')",-0.8811468,-0.7885441,0.0926027
37,0.88334274,0.9567966,"('fake', 'genuine')",0.8833427,0.9567966,0.0734539
38,0.10443294,0.18269853,"('untruthful', 'truthful')",0.1044329,0.1826985,0.0782656
39,0.19800133,0.10476899,"('exploitative', 'cooperative')",0.1980013,0.104769,-0.0932323
40,-1.9127758,-2.0443835,"('stingy', 'generous')",-1.9127758,-2.0443835,-0.1316077
41,0.08183217,0.014828442,"('unforgiving', 'forgiving')",0.0818322,0.0148284,-0.0670038
42,-2.8409746,-2.7370195,"('unreliable', 'reliable')",-2.8409746,-2.7370195,0.1039551
43,1.3795398,1.3735933,"('irresponsible', 'responsible')",1.3795398,1.3735933,-0.0059465
44,-1.4754696,-1.4931859,"('prejudiced', 'unprejudiced')",-1.4754696,-1.4931859,-0.0177163
45,0.2763494,0.2578773,"('incompetent', 'competent')",0.2763494,0.2578773,-0.0184721
46,-0.34732258,-0.40192303,"('uncompetitive', 'competitive')",-0.3473226,-0.401923,-0.0546004
47,5.586961,5.744932,"('stupid', 'smart')",5.5869608,5.7449322,0.1579714
48,1.0684402,0.90401167,"('unintelligent', 'intelligent')",1.0684402,0.9040117,-0.1644285
49,-0.037413508,0.13468035,"('unable', 'able')",-0.0374135,0.1346803,0.1720938
50,-0.066813104,0.015942112,"('clumsy', 'skillful')",-0.0668131,0.0159421,0.0827552
51,0.04274986,-0.0062800273,"('uneducated', 'educated')",0.0427499,-0.00628,-0.0490299
52,-0.6075459,-0.5645995,"('irrational', 'rational')",-0.6075459,-0.5645995,0.0429464
53,0.114382155,0.21070851,"('uncreative', 'creative')",0.1143822,0.2107085,0.0963263
54,0.65603304,1.0084435,"('incapable', 'capable')",0.656033,1.0084435,0.3524105
55,0.75510263,0.6463843,"('incompetent', 'clever')",0.7551026,0.6463843,-0.1087183
56,0.89134306,0.7726071,"('impractical', 'practical')",0.8913431,0.7726071,-0.118736
57,-3.254478,-3.1966999,"('unimaginative', 'imaginative')",-3.254478,-3.1966999,0.0577781
58,0.009989388,0.05548662,"('undiscriminating', 'discriminating')",0.0099894,0.0554866,0.0454972
59,-0.2369416,-0.09291464,"('foolish', 'wise')",-0.2369416,-0.0929146,0.144027
60,0.84294736,0.7308136,"('inefficient', 'efficient')",0.8429474,0.7308136,-0.1121338
61,0.4053148,0.27292243,"('illogical', 'logical')",0.4053148,0.2729224,-0.1323924
62,1.0746055,1.1503904,"('incompetent', 'brilliant')",1.0746055,1.1503904,0.0757849
63,0.72441685,0.77678764,"('unperceptive', 'insightful')",0.7244169,0.7767876,0.0523707
64,-6.5242095,-6.6127725,"('shy', 'confident')",-6.5242095,-6.6127725,-0.088563
65,0.5990824,0.5015835,"('insecure', 'secure')",0.5990824,0.5015835,-0.0974989
66,-0.30263066,-0.23727168,"('inactive', 'active')",-0.3026307,-0.2372717,0.065359
67,-0.29880595,-0.32805005,"('doubtful', 'determined')",-0.298806,-0.32805,-0.029244
68,-0.7453058,-0.65888053,"('dependent', 'independent')",-0.7453058,-0.6588805,0.0864253
69,-1.5909575,-1.5711801,"('lazy', 'industrious')",-1.5909575,-1.5711801,0.0197774
70,1.1030041,1.0767957,"('lethargic', 'energetic')",1.1030041,1.0767957,-0.0262084
71,0.63015693,0.68997306,"('diffident', 'self-confident')",0.6301569,0.6899731,0.0598162
72,0.84844095,0.9009912,"('unambitious', 'ambitious')",0.8484409,0.9009912,0.0525503
73,-3.3749988,-3.2173464,"('helpless', 'self-reliant')",-3.3749988,-3.2173464,0.1576524
74,-0.332926,-0.4011248,"('undedicated', 'dedicated')",-0.332926,-0.4011248,-0.0681988
75,-0.9228762,-0.6602429,"('meek', 'impulsive')",-0.9228762,-0.6602429,0.2626333
76,0.47735465,0.4102702,"('anxious', 'daring')",0.4773546,0.4102702,-0.0670844
77,-0.9888554,-0.97921944,"('unmotivated', 'motivated')",-0.9888554,-0.9792194,0.009636
78,-0.5148409,-0.56020874,"('nonresilient', 'resilient')",-0.5148409,-0.5602087,-0.0453678
79,-0.42830727,-0.257216,"('wavering', 'unwavering')",-0.4283073,-0.257216,0.1710913
80,-0.35948253,-0.55975235,"('dominated', 'dominating')",-0.3594825,-0.5597523,-0.2002698
81,-0.28939268,-0.33855712,"('submissive', 'aggressive')",-0.2893927,-0.3385571,-0.0491644
82,6.909155,7.1218066,"('poor', 'rich')",6.9091549,7.1218066,0.2126517
83,-0.5308292,-0.5608826,"('powerless', 'powerful')",-0.5308292,-0.5608826,-0.0300534
84,0.25635904,0.28022683,"('inferior', 'superior')",0.256359,0.2802268,0.0238678
85,-0.9414103,-0.8936406,"('insignificant', 'prestigious')",-0.9414103,-0.8936406,0.0477697
86,0.3934316,0.31260735,"('uninfluential', 'influential')",0.3934316,0.3126073,-0.0808243
87,0.2856171,0.33157012,"('unsuccessful', 'successful')",0.2856171,0.3315701,0.045953
88,-0.033172775,-0.01084561,"('low', 'eminent')",-0.0331728,-0.0108456,0.0223272
