,scimitar_male,scimitar_female,tuple,average_male,average_female,female-male
67,-0.15205598,-0.08878097,"('doubtful', 'determined')",-0.152056,-0.088781,0.063275
68,-0.17237899,-0.14476924,"('dependent', 'independent')",-0.172379,-0.1447692,0.0276098
69,0.60091734,0.59787875,"('lazy', 'industrious')",0.6009173,0.5978788,-0.0030385
70,-1.1596802,-1.1244652,"('lethargic', 'energetic')",-1.1596802,-1.1244652,0.035215
71,-0.76600564,-0.7980862,"('diffident', 'self-confident')",-0.7660056,-0.7980862,-0.0320806
72,-0.8347317,-0.8637529,"('unambitious', 'ambitious')",-0.8347317,-0.8637529,-0.0290212
73,-0.51098967,-0.5493219,"('helpless', 'self-reliant')",-0.5109897,-0.5493219,-0.0383322
74,-0.2733404,-0.3042073,"('undedicated', 'dedicated')",-0.2733404,-0.3042073,-0.0308669
75,-0.19011164,-0.1763698,"('meek', 'impulsive')",-0.1901116,-0.1763698,0.0137418
76,0.3400004,0.41735604,"('anxious', 'daring')",0.3400004,0.417356,0.0773556
77,-0.8503226,-0.7590991,"('unmotivated', 'motivated')",-0.8503226,-0.7590991,0.0912235
78,-0.3313918,-0.3219564,"('nonresilient', 'resilient')",-0.3313918,-0.3219564,0.0094354
79,-0.35237968,-0.32393593,"('wavering', 'unwavering')",-0.3523797,-0.3239359,0.0284438
80,-0.038816586,0.011689067,"('dominated', 'dominating')",-0.0388166,0.0116891,0.0505057
81,-0.82829064,-0.7458417,"('submissive', 'aggressive')",-0.8282906,-0.7458417,0.0824489
82,1.5766469,1.5864412,"('poor', 'rich')",1.5766469,1.5864412,0.0097943
83,-0.52478474,-0.5240788,"('powerless', 'powerful')",-0.5247847,-0.5240788,0.0007059
84,0.6299641,0.59789497,"('inferior', 'superior')",0.6299641,0.597895,-0.0320691
85,0.30242404,0.28356048,"('insignificant', 'prestigious')",0.302424,0.2835605,-0.0188635
86,-1.8195776,-1.8852721,"('uninfluential', 'influential')",-1.8195776,-1.8852721,-0.0656945
87,-0.10124539,-0.11588338,"('unsuccessful', 'successful')",-0.1012454,-0.1158834,-0.014638
88,-0.5228558,-0.57675934,"('low', 'eminent')",-0.5228558,-0.5767593,-0.0539035
