,berkley_male,berkley_female,tuple,w_male,w_female,r_male,r_female,corp_male,corp_female,average_male,average_female,female-male
55,-1.0563424,-0.98072636,"('incompetent', 'clever')",1.9053862,1.8531708,1.0155876,1.1141555,0.55454975,0.57311416,0.6047953,0.6399285,0.0351332
56,-1.0957445,-1.1405617,"('impractical', 'practical')",1.3771712,1.273287,1.0085658,1.1804444,-0.47488746,-0.41490394,0.2037762,0.2245664,0.0207902
57,-1.2169169,-1.4546822,"('unimaginative', 'imaginative')",0.64892465,0.36392343,-0.0659969,-0.17992719,-2.9301827,-3.0830076,-0.8910429,-1.0884234,-0.1973805
58,0.060769007,-0.018922418,"('undiscriminating', 'discriminating')",1.2607737,1.095552,0.7640796,0.6301836,0.27620992,0.29108888,0.590458,0.4994755,-0.0909825
59,0.8229619,0.8022118,"('foolish', 'wise')",0.1101509,0.082326636,0.6373566,0.4959829,0.47674972,0.40140957,0.5118048,0.4454827,-0.0663221
60,-1.3817892,-1.1993093,"('inefficient', 'efficient')",2.168374,2.2558444,0.56989646,0.8827179,0.32627115,0.5877153,0.4206881,0.6317421,0.211054
61,-0.67293954,-0.819994,"('illogical', 'logical')",1.8018926,1.6080279,0.87536293,0.805823,1.2683982,1.071439,0.8181785,0.666324,-0.1518545
62,-0.8142848,-0.7722141,"('incompetent', 'brilliant')",1.7647731,1.7669683,1.1754192,1.3725379,0.9402049,1.0024931,0.7665281,0.8424463,0.0759182
63,-1.1659005,-1.1466457,"('unperceptive', 'insightful')",1.0808233,0.97440815,0.52799225,0.4572401,0.83529055,0.8529755,0.3195514,0.2844945,-0.0350569
64,-0.056163363,-0.041271456,"('shy', 'confident')",0.7792548,0.8607408,1.0594434,1.1123601,-5.9479337,-5.9943895,-1.0413496,-1.01564,0.0257096
65,-1.3596995,-1.3522928,"('insecure', 'secure')",1.0056291,0.9322683,-0.002901122,-0.023356482,0.29215172,0.294862,-0.016205,-0.0371297,-0.0209247
66,0.53823406,0.5202546,"('inactive', 'active')",0.18429667,0.21208894,0.8986924,0.8786855,0.9160886,0.95692104,0.6343279,0.6419875,0.0076596
67,0.1854126,0.22185919,"('doubtful', 'determined')",-0.038096104,0.00019713119,0.51155925,0.5565281,-0.5174566,-0.50354177,0.0353548,0.0687607,0.0334059
68,-0.17820832,-0.14896493,"('dependent', 'independent')",0.33438548,0.5017208,-0.0620052,0.037195172,-0.9025519,-0.7457251,-0.202095,-0.0889435,0.1131515
69,2.0354207,2.0561965,"('lazy', 'industrious')",-1.3579649,-1.1556699,-0.30304524,-0.349404,-1.0729828,-1.1096689,-0.1746431,-0.1396366,0.0350065
70,-0.74764097,-0.69178605,"('lethargic', 'energetic')",1.464644,1.313853,0.7165091,0.72319776,0.64604306,0.7328265,0.5198888,0.5195228,-0.000366
71,0.47830856,0.4243363,"('diffident', 'self-confident')",0.25153157,0.20266676,-0.5177605,-0.48398295,0.12016733,0.04774502,0.0830617,0.0476913,-0.0353704
72,-0.98203534,-0.9888406,"('unambitious', 'ambitious')",0.32732296,0.3526827,-0.95645475,-1.0935117,-0.5863606,-0.63161075,-0.549382,-0.5903201,-0.0409381
73,1.4615244,1.4598981,"('helpless', 'self-reliant')",0.14801136,0.25120866,0.2827705,0.18750545,-4.1068983,-4.0059643,-0.553648,-0.526838,0.02681
74,-0.6876821,-0.7498535,"('undedicated', 'dedicated')",1.7864466,1.6751015,0.5660528,0.5706235,-0.09312192,-0.07125176,0.3929238,0.3561549,-0.0367689
75,1.4946401,1.3179754,"('meek', 'impulsive')",-1.0121244,-1.0985,0.20258768,0.053485043,-0.8379049,-0.7679218,-0.0382004,-0.1237403,-0.0855399
76,-0.38692984,-0.32166368,"('anxious', 'daring')",1.1374338,1.1607846,0.17592052,0.3931515,-0.01678162,0.13270855,0.2274107,0.3412452,0.1138345
77,-1.0919844,-0.92660207,"('unmotivated', 'motivated')",0.60232913,0.76483285,0.74288493,1.1000015,-0.22198325,0.02202975,0.0078116,0.2400655,0.2322539
78,-0.16631255,-0.042786658,"('nonresilient', 'resilient')",0.86698437,0.87471485,0.60395926,0.8245616,0.94033957,0.9747768,0.5612426,0.6578166,0.096574
79,0.88719827,0.772307,"('wavering', 'unwavering')",-0.49089736,-0.44632915,0.15005167,0.18636912,-0.0006528888,0.030293679,0.1364249,0.1356602,-0.0007647
80,0.06511983,-0.03436068,"('dominated', 'dominating')",1.0625716,0.74246377,0.28843942,0.20569868,-0.8176496,-0.7711745,0.1496203,0.0356568,-0.1139635
81,-1.0621367,-1.0955201,"('submissive', 'aggressive')",0.75891757,0.6635132,0.038215026,0.09701885,-1.2271016,-1.1008626,-0.3730264,-0.3589627,0.0140637
82,-0.08849773,-0.0749495,"('poor', 'rich')",0.05675146,-0.002767209,0.80209005,0.86973685,6.657975,6.6962767,1.8570797,1.8720742,0.0149945
83,-0.23209122,-0.24220628,"('powerless', 'powerful')",-0.19644213,-0.30466637,-0.81682277,-0.8985769,-1.0678095,-1.1078182,-0.5782914,-0.638317,-0.0600256
84,-0.40236828,-0.46761745,"('inferior', 'superior')",-0.07423274,-0.002840776,-0.12604937,0.021974415,0.4722187,0.56866217,-0.0326079,0.0300446,0.0626525
85,1.1903497,1.1612673,"('insignificant', 'prestigious')",-2.0558615,-1.9346868,-0.44312328,-0.46204686,-0.12687242,-0.18675968,-0.3588769,-0.3555565,0.0033204
86,-1.6340277,-1.6773709,"('uninfluential', 'influential')",1.0003505,0.86759615,-0.20559093,-0.16331169,-0.026303582,-0.04384979,-0.2163929,-0.2542341,-0.0378412
87,0.5901654,0.48187295,"('unsuccessful', 'successful')",2.020295,1.8318827,1.7316041,1.6951072,1.0923519,1.1586075,1.3586041,1.2918676,-0.0667365
88,-0.69114023,-0.69686216,"('low', 'eminent')",-1.8823845,-2.0022435,-1.7963784,-1.8551164,-0.6710132,-0.7634071,-1.2602291,-1.3294073,-0.0691782
