,teradyne_male,teradyne_female,tuple,inc_male,inc_female,average_male,average_female,female-male
65,-1.4051166,-1.4294624,"('insecure', 'secure')",-0.41987592,-0.40139365,-0.9124962,-0.915428,-0.0029318
66,-0.2702115,-0.30090982,"('inactive', 'active')",0.9984788,0.9494293,0.3641337,0.3242597,-0.039874
67,-0.035320543,-0.012421586,"('doubtful', 'determined')",-0.63663673,-0.56744605,-0.3359786,-0.2899338,0.0460448
68,-0.5491526,-0.51459885,"('dependent', 'independent')",-0.24061264,-0.24282052,-0.3948826,-0.3787097,0.0161729
69,1.5118203,1.4236597,"('lazy', 'industrious')",-0.22914697,-0.24274671,0.6413367,0.5904565,-0.0508802
70,-1.984635,-1.8051805,"('lethargic', 'energetic')",0.028274775,0.07464865,-0.9781801,-0.865266,0.1129141
71,0.35341445,0.3525237,"('diffident', 'self-confident')",0.66163236,0.67090875,0.5075234,0.5117162,0.0041928
72,-0.35481027,-0.3645155,"('unambitious', 'ambitious')",-0.5553322,-0.5371126,-0.4550712,-0.4508141,0.0042571
73,1.0630314,1.0471158,"('helpless', 'self-reliant')",-2.8263893,-2.8318167,-0.8816789,-0.8923504,-0.0106715
74,-1.0917529,-0.9877769,"('undedicated', 'dedicated')",-0.13587469,-0.15182999,-0.6138138,-0.5698034,0.0440104
75,0.66274387,0.70203054,"('meek', 'impulsive')",-0.070104636,-0.0025006048,0.2963196,0.349765,0.0534454
76,-1.1754214,-1.0204085,"('anxious', 'daring')",0.01849594,0.075881556,-0.5784627,-0.4722635,0.1061992
77,-0.910411,-0.82730937,"('unmotivated', 'motivated')",-1.3148973,-1.1099132,-1.1126542,-0.9686113,0.1440429
78,0.44708085,0.44555953,"('nonresilient', 'resilient')",0.4369418,0.48121554,0.4420113,0.4633875,0.0213762
79,-0.0709888,-0.102005735,"('wavering', 'unwavering')",0.3471777,0.33288163,0.1380945,0.1154379,-0.0226566
80,-1.1278743,-1.1072812,"('dominated', 'dominating')",-1.3755668,-1.3038074,-1.2517205,-1.2055442,0.0461763
81,-1.4475477,-1.4038724,"('submissive', 'aggressive')",-1.0931896,-0.9727616,-1.2703686,-1.1883169,0.0820517
82,-0.93717074,-0.8135389,"('poor', 'rich')",5.79204,5.7622437,2.4274344,2.4743524,0.046918
83,0.053256847,0.11788618,"('powerless', 'powerful')",-1.1245043,-1.0920954,-0.5356237,-0.4871046,0.0485191
84,0.006324593,-0.05059351,"('inferior', 'superior')",1.1245484,1.0789034,0.5654365,0.514155,-0.0512815
85,0.7931171,0.6563518,"('insignificant', 'prestigious')",1.4373618,1.300357,1.1152395,0.9783544,-0.1368851
86,-1.7363883,-1.6908814,"('uninfluential', 'influential')",-0.1293083,-0.19879991,-0.9328483,-0.9448407,-0.0119924
87,-0.89817375,-0.8506789,"('unsuccessful', 'successful')",0.80373925,0.9417079,-0.0472172,0.0455145,0.0927317
88,-0.8640446,-0.9446944,"('low', 'eminent')",0.406892,0.39703667,-0.2285763,-0.2738289,-0.0452526
