,pepsico_male,pepsico_female,tuple,inc_male,inc_female,average_male,average_female,female-male
28,-0.24742381,-0.35555255,"('disloyal', 'loyal')",0.91428286,0.7593909,0.3334295,0.2019192,-0.1315103
29,-0.36436325,-0.35139912,"('unfair', 'fair')",-0.58827204,-0.67409027,-0.4763176,-0.5127447,-0.0364271
30,0.42646444,0.47954497,"('intolerant', 'tolerant')",1.4842949,1.3878058,0.9553797,0.9336754,-0.0217043
31,-0.06626223,0.022146527,"('evil', 'good')",-1.201811,-1.1739854,-0.6340366,-0.5759194,0.0581172
32,0.46881953,0.4437925,"('unkind', 'kind')",1.0220852,0.8706919,0.7454523,0.6572422,-0.0882101
33,1.070796,0.965078,"('wrong', 'right')",-0.641711,-0.64990085,0.2145425,0.1575886,-0.0569539
34,-0.040941194,0.16167861,"('mean', 'honorable')",5.935955,5.980116,2.9475069,3.0708973,0.1233904
35,-0.7384791,-0.8523219,"('corrupt', 'incorrupt')",-0.17782791,-0.25602847,-0.4581535,-0.5541752,-0.0960217
36,-0.4377051,-0.44750184,"('hostile', 'amicable')",0.11711853,-0.051834933,-0.1602933,-0.2496684,-0.0893751
37,-0.24578044,-0.24870783,"('fake', 'genuine')",0.0030022133,0.0038376562,-0.1213891,-0.1224351,-0.001046
38,0.014985055,0.02951742,"('untruthful', 'truthful')",0.24374455,0.27411976,0.1293648,0.1518186,0.0224538
39,1.3126602,1.3195012,"('exploitative', 'cooperative')",0.17840481,0.21471873,0.7455325,0.7671099,0.0215774
40,-0.31168407,-0.29570693,"('stingy', 'generous')",-1.8032218,-1.9031926,-1.0574529,-1.0994498,-0.0419969
41,0.025435999,0.058957763,"('unforgiving', 'forgiving')",0.122918345,-0.016661502,0.0741772,0.0211481,-0.0530291
42,0.5004597,0.464761,"('unreliable', 'reliable')",-3.1258829,-3.1045043,-1.3127116,-1.3198717,-0.0071601
43,-0.52568096,-0.42887175,"('irresponsible', 'responsible')",0.4696715,0.49338466,-0.0280047,0.0322565,0.0602612
44,-0.59541285,-0.5971316,"('prejudiced', 'unprejudiced')",-1.5965142,-1.528134,-1.0959635,-1.0626328,0.0333307
45,-0.8921683,-0.7165574,"('incompetent', 'competent')",-0.48767275,-0.5319867,-0.6899205,-0.624272,0.0656485
46,0.0094534755,0.14391837,"('uncompetitive', 'competitive')",-0.4543279,-0.5082358,-0.2224372,-0.1821587,0.0402785
47,-0.043638133,0.09796728,"('stupid', 'smart')",5.0104294,5.0514174,2.4833956,2.5746922,0.0912966
48,0.10721558,0.14758109,"('unintelligent', 'intelligent')",0.72036886,0.70181817,0.4137922,0.4246996,0.0109074
49,0.2780707,0.41484314,"('unable', 'able')",-0.26633087,-0.20919047,0.0058699,0.1028263,0.0969564
50,-0.12987235,-0.1943599,"('clumsy', 'skillful')",0.03330701,-0.039974637,-0.0482827,-0.1171673,-0.0688846
51,-0.6649088,-0.6733886,"('uneducated', 'educated')",1.0554205,1.005369,0.1952558,0.1659902,-0.0292656
52,0.22481242,0.107059896,"('irrational', 'rational')",0.062142693,-0.014268358,0.1434776,0.0463958,-0.0970818
53,0.28683817,0.29480997,"('uncreative', 'creative')",0.61337584,0.5047608,0.450107,0.3997854,-0.0503216
54,0.3484606,0.36305833,"('incapable', 'capable')",1.1747229,1.2041799,0.7615918,0.7836191,0.0220273
55,-0.75345325,-0.6598352,"('incompetent', 'clever')",-0.118001625,-0.14764154,-0.4357274,-0.4037384,0.031989
56,0.9351879,0.9752797,"('impractical', 'practical')",0.2588665,0.21039827,0.5970272,0.592839,-0.0041882
57,-1.1487905,-1.1021149,"('unimaginative', 'imaginative')",-2.7701478,-2.7968311,-1.9594691,-1.949473,0.0099961
58,-0.28653184,-0.21982083,"('undiscriminating', 'discriminating')",0.051600523,-0.021599248,-0.1174657,-0.12071,-0.0032443
59,0.6266646,0.57442856,"('foolish', 'wise')",0.3039838,0.3151775,0.4653242,0.444803,-0.0205212
60,-0.107889906,-0.03256604,"('inefficient', 'efficient')",0.11843328,0.18810678,0.0052717,0.0777704,0.0724987
61,0.5308057,0.4793943,"('illogical', 'logical')",0.55257064,0.45956373,0.5416882,0.469479,-0.0722092
62,0.23913649,0.34504446,"('incompetent', 'brilliant')",0.2709013,0.39503634,0.2550189,0.3700404,0.1150215
63,0.4189908,0.5311408,"('unperceptive', 'insightful')",0.9084645,0.93671286,0.6637276,0.7339268,0.0701992
64,-0.32029247,-0.3964939,"('shy', 'confident')",-6.4326735,-6.349831,-3.376483,-3.3731625,0.0033205
65,-0.44443184,-0.50653553,"('insecure', 'secure')",-0.24666333,-0.26748633,-0.3455476,-0.3870109,-0.0414633
66,-0.6281841,-0.6448373,"('inactive', 'active')",0.68152606,0.7182728,0.026671,0.0367177,0.0100467
67,0.6292187,0.5898243,"('doubtful', 'determined')",-0.5017151,-0.45751184,0.0637518,0.0661562,0.0024044
68,-0.5089415,-0.5456986,"('dependent', 'independent')",-0.31203356,-0.3115773,-0.4104875,-0.4286379,-0.0181504
69,0.595453,0.5550795,"('lazy', 'industrious')",-1.0368382,-0.95304847,-0.2206926,-0.1989845,0.0217081
70,-1.0999134,-1.0205626,"('lethargic', 'energetic')",0.3786125,0.38098153,-0.3606504,-0.3197905,0.0408599
71,0.7103258,0.8193863,"('diffident', 'self-confident')",0.29072684,0.29184392,0.5005263,0.5556151,0.0550888
72,-0.63962173,-0.6769875,"('unambitious', 'ambitious')",-1.0363661,-0.99730974,-0.8379939,-0.8371487,0.0008452
73,1.0349902,0.9448208,"('helpless', 'self-reliant')",-3.014399,-2.9585867,-0.9897044,-1.0068829,-0.0171785
74,0.32224032,0.36828667,"('undedicated', 'dedicated')",0.40919212,0.3167479,0.3657162,0.3425173,-0.0231989
75,-0.63051105,-0.6079726,"('meek', 'impulsive')",-0.47334832,-0.38600764,-0.5519297,-0.4969901,0.0549396
76,-0.6612886,-0.5777608,"('anxious', 'daring')",0.17242333,0.19416931,-0.2444326,-0.1917958,0.0526368
77,-0.21482995,-0.17460905,"('unmotivated', 'motivated')",-1.0505981,-0.88963383,-0.632714,-0.5321214,0.1005926
78,-0.23171799,-0.11343391,"('nonresilient', 'resilient')",0.07021173,0.14875904,-0.0807531,0.0176626,0.0984157
79,-0.047292154,-0.057535477,"('wavering', 'unwavering')",0.005988436,0.030617766,-0.0206519,-0.0134589,0.007193
80,0.38016605,0.35618082,"('dominated', 'dominating')",-0.60180146,-0.5415881,-0.1108177,-0.0927037,0.018114
81,-0.44057062,-0.43558228,"('submissive', 'aggressive')",-0.5218515,-0.46796703,-0.4812111,-0.4517747,0.0294364
82,-1.3816309,-1.2900271,"('poor', 'rich')",5.7646337,5.6808114,2.1915014,2.1953921,0.0038907
83,0.1346612,0.1811148,"('powerless', 'powerful')",-0.862048,-0.86718506,-0.3636934,-0.3430351,0.0206583
84,1.0420722,0.91697,"('inferior', 'superior')",0.99856246,0.94392675,1.0203173,0.9304484,-0.0898689
85,1.457904,1.4704599,"('insignificant', 'prestigious')",0.9414426,0.94764465,1.1996733,1.2090523,0.009379
86,-0.31066257,-0.3220334,"('uninfluential', 'influential')",0.208066,0.055881858,-0.0512983,-0.1330758,-0.0817775
87,0.91827035,0.9822832,"('unsuccessful', 'successful')",1.0416788,1.1682265,0.9799746,1.0752548,0.0952802
88,0.37599826,0.3624054,"('low', 'eminent')",0.6960468,0.6389203,0.5360225,0.5006629,-0.0353596
