,volcano_male,volcano_female,tuple,average_male,average_female,female-male
59,0.31662896,0.40690908,"('foolish', 'wise')",0.316629,0.4069091,0.0902801
60,0.6008925,0.5040645,"('inefficient', 'efficient')",0.6008925,0.5040645,-0.096828
61,0.32943755,0.124029644,"('illogical', 'logical')",0.3294376,0.1240296,-0.205408
62,0.9499978,1.0048567,"('incompetent', 'brilliant')",0.9499978,1.0048567,0.0548589
63,0.3422519,0.398122,"('unperceptive', 'insightful')",0.3422519,0.398122,0.0558701
64,-6.646532,-6.691169,"('shy', 'confident')",-6.6465321,-6.6911688,-0.0446367
65,0.17755586,0.06703271,"('insecure', 'secure')",0.1775559,0.0670327,-0.1105232
66,-0.56928825,-0.48838896,"('inactive', 'active')",-0.5692883,-0.488389,0.0808993
67,-0.39057362,-0.41634312,"('doubtful', 'determined')",-0.3905736,-0.4163431,-0.0257695
68,-0.53180313,-0.5422692,"('dependent', 'independent')",-0.5318031,-0.5422692,-0.0104661
69,-2.1357172,-2.0663023,"('lazy', 'industrious')",-2.1357172,-2.0663023,0.0694149
70,0.5710474,0.5327611,"('lethargic', 'energetic')",0.5710474,0.5327611,-0.0382863
71,0.48961446,0.5480902,"('diffident', 'self-confident')",0.4896145,0.5480902,0.0584757
72,0.9633558,1.067213,"('unambitious', 'ambitious')",0.9633558,1.0672131,0.1038573
73,-3.2701633,-3.170771,"('helpless', 'self-reliant')",-3.2701633,-3.1707709,0.0993924
74,-0.23986216,-0.29154313,"('undedicated', 'dedicated')",-0.2398622,-0.2915431,-0.0516809
75,-1.0079958,-0.79552394,"('meek', 'impulsive')",-1.0079958,-0.7955239,0.2124719
76,0.5002371,0.40354192,"('anxious', 'daring')",0.5002371,0.4035419,-0.0966952
77,-0.98668456,-0.97824854,"('unmotivated', 'motivated')",-0.9866846,-0.9782485,0.0084361
78,-0.52913105,-0.4861156,"('nonresilient', 'resilient')",-0.5291311,-0.4861156,0.0430155
79,-0.31846893,-0.18339923,"('wavering', 'unwavering')",-0.3184689,-0.1833992,0.1350697
80,-0.6743298,-0.80594456,"('dominated', 'dominating')",-0.6743298,-0.8059446,-0.1316148
81,-0.2474535,-0.37980196,"('submissive', 'aggressive')",-0.2474535,-0.379802,-0.1323485
82,6.7635226,6.898715,"('poor', 'rich')",6.7635226,6.898715,0.1351924
83,-0.36306077,-0.40162724,"('powerless', 'powerful')",-0.3630608,-0.4016272,-0.0385664
84,0.32292295,0.34686312,"('inferior', 'superior')",0.3229229,0.3468631,0.0239402
85,-0.33609706,-0.3183908,"('insignificant', 'prestigious')",-0.3360971,-0.3183908,0.0177063
86,0.32783836,0.27595785,"('uninfluential', 'influential')",0.3278384,0.2759579,-0.0518805
87,-0.09155783,-0.07042222,"('unsuccessful', 'successful')",-0.0915578,-0.0704222,0.0211356
88,0.10479905,0.07228564,"('low', 'eminent')",0.104799,0.0722856,-0.0325134
